id	name	formula	charge	aliases
cpd02656	6-7-Dimethyl-8--1-D-ribityllumazine	C13H17N4O6	-1	
cpd00161	L-Threonine	C4H9NO3	0	
cpd00293	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P	-2	
cpd02611	N-Acetyl-D-glucosamine1-phosphate	C8H14NO9P	-2	
cpd00117	D-Alanine	C3H7NO2	0	
cpd00217	Brachiose	C12H22O11	0	
cpd09790	3-Methylsalicylaldehyde	C8H8O2	0	
cpd09791	3-Methylsalicylate	C8H7O3	-1	
cpd00062	UTP	C9H12N2O15P3	-3	
cpd02345	L-Glutamate1-semialdehyde	C5H9NO3	0	
cpd17043	RNA transcription	null	0	
cpd01716	3-Dehydroshikimate	C7H7O5	-1	
cpd11593	ala-L-asp-L	C7H11N2O5	-1	
cpd00638	Deamido-NAD	C21H24N6O15P2	-2	
cpd00076	Sucrose	C12H22O11	0	
cpd01693	6-Phosphosucrose	C12H21O14P	-2	
cpd00805	D-Tagatose 6-phosphate	C6H11O9P	-2	
cpd02371	D-Tagatose 1,6-biphosphate	C6H10O12P2	-4	
cpd00182	Adenosine	C10H13N5O4	0	
cpd00105	D-Ribose	C5H10O5	0	
cpd12606	Plasmenylethanolamine	C8H13NO7PR2	-1	
cpd00444	CDPethanolamine	C11H19N4O11P2	-1	
cpd12322	1-Alkenyl-2-acylglycerol	C6H8O4R2	0	
cpd00697	cGMP	C10H11N5O7P	-1	
cpd01982	5-Phosphoribosylamine	C5H11NO7P	-1	
cpd03198	Melibiose	C12H22O11	0	
cpd00145	Hydroxypyruvate	C3H3O4	-1	
cpd12273	1-Alkyl-2-acylglycerol	C4H6O4R2	0	
cpd12554	1-Alkyl-2-acylglycerophosphoethanolamine	C6H11NO7PR2	-1	
cpd15277	Palmitoyl-ACP	C27H51N2O8PRS	-2	
cpd15327	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd15524	1,2-dihexadecanoyl-sn-glycerol 3-phosphate	C35H68O8P	-1	
cpd15421	CDP-1,2-dioctadecanoylglycerol	C48H87N3O15P2	-2	
cpd08316	D-Glycero-D-manno-heptose1-7-bisphosphate	C7H12O13P2	-4	
cpd04920	D-Glycero-D-manno-heptose1-phosphate	C7H13O10P	-2	
cpd02991	phosphoribulosylformimino-AICAR-phosphate	C15H22N5O15P2	-3	
cpd15721	Diisohexadecanoylphosphatidylglycerophosphate	C38H74O13P2	-2	
cpd11481	R-3-hydroxypalmitoyl-acyl-carrierprotein-	C27H51N2O9PRS	-1	
cpd11485	3-oxohexadecanoyl-acp	C27H50N2O9PRS	-2	
cpd11507	8-methyl-decanoyl-ACP	C22H41N2O8PRS	-1	
cpd11508	10-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd00541	Lipoate	C8H13O2S2	-1	
cpd14955	Lipoyl-AMP	C18H25N5O8PS2	-1	
cpd01171	Dulcose	C6H14O6	0	
cpd03752	Galactitol 1-phosphate	C6H13O9P	-2	
cpd00191	3-Oxopropanoate	C3H3O3	-1	
cpd12117	beta-D-Mannoside	C6H11O6R	0	
cpd00138	D-Mannose	C6H12O6	0	
cpd02787	16-Methoxy-2,3-dihydro-3-hydroxytabersonine	C22H28N2O4	0	
cpd01736	Deacetoxyvindoline	C23H30N2O4	0	
cpd15302	glycogen(n-1)	C24H42O21	0	
cpd00155	Glycogen	C30H52O26	0	
cpd00412	Deoxyuridine	C9H12N2O5	0	
cpd00299	dUMP	C9H11N2O8P	-2	
cpd15603	Gly-Cys	C5H10N2O3S	0	
cpd11435	fa1coa	C35H59N7O17P3S	-3	
cpd15673	1-isotetradecanoyl-sn-glycerol 3-phosphate	C17H34O7P	-1	
cpd12115	Arabinan	C15H26O13	0	
cpd03078	Selenophosphate	H2O3PSe	-1	
cpd15565	L-Seryl-tRNA(Sec)	C18H28NO18P2R3	-2	
cpd15563	L-Selenocysteinyl-tRNA(Sec)	C18H30NO17P2R3Se	0	
cpd15417	CDP-1,2-didodecanoylglycerol	C36H63N3O15P2	-2	
cpd00449	Dihydrolipoamide	C8H17NOS2	0	
cpd11480	D-3-Hydroxydodecanoyl-[acp]	C23H43N2O9PRS	-2	
cpd00152	Agmatine	C5H16N4	2	
cpd01345	Taurocyamine	C3H9N3O3S	0	
cpd11525	7-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11526	7-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd09802	2-Naphthaldehyde	C11H8O	0	
cpd09804	2-Naphthoic acid	C11H7O2	-1	
cpd00862	alpha-D-Hexose 1-phosphate	C6H12O9P	-1	
cpd02340	alpha-D-Hexose 6-phosphate	C6H12O9P	-1	
cpd04122	Aminoacetaldehyde	C2H6NO	1	
cpd08279	1-Hydroxy-2-naphthaldehyde	C11H8O2	0	
cpd02045	1-Hydroxy-2-naphthoate	C11H7O3	-1	
cpd00939	Toxopyrimidine	C6H9N3O	0	
cpd02775	4-Amino-5-phosphomethyl-2-methylpyrimidine	C6H8N3O4P	-2	
cpd02074	2-Oxo-6-aminocaproate	C6H11NO3	0	
cpd00922	delta1-Piperideine-2-carboxylate	C6H8NO2	-1	
cpd00055	Formaldehyde	CH2O	0	
cpd04105	Mycothiol	C17H30N2O12S	0	
cpd04106	S-Formylmycothiol	C18H30N2O13S	0	
cpd11587	Ala-Gln	C8H15N3O4	0	
cpd00219	Prephenate	C10H8O6	-2	
cpd00143	Phenylpyruvate	C9H7O3	-1	
cpd01329	Maltohexaose	C36H62O31	0	
cpd11583	Ala-Leu	C9H18N2O3	0	
cpd00637	D-Methionine	C5H11NO2S	0	
cpd02589	3',5'-Cyclic nucleotide	C5H7O6PR	-1	
cpd00821	Nucleoside 5'-phosphate	C5H9O7PR	-1	
cpd03469	beta-D-Glucosyl-2-coumarinate	C15H17O8	-1	
cpd03468	2-Coumarinate	C9H7O3	-1	
cpd04015	trans-3-Chloro-2-propene-1-ol	C3H5OCl	0	
cpd04017	3-Chloroallyl aldehyde	C3H3OCl	0	
cpd02414	L-2-Amino-6-oxopimelate	C7H10NO5	-1	
cpd02465	tetrahydrodipicolinate	C7H7NO4	-2	
cpd00094	2-Oxobutyrate	C4H5O3	-1	
cpd00028	Heme	C34H30FeN4O4	-2	
cpd11313	hemeO	C49H56FeN4O5	-2	
cpd02197	5-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd00770	N-Formyl-L-glutamate	C6H7NO5	-2	
cpd11532	9-methyl-decanoyl-ACP	C22H41N2O8PRS	-1	
cpd11533	11-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd00428	2-Oxopropanal	C3H4O2	0	
cpd11592	gly-glu-L	C7H11N2O5	-1	
cpd02484	Inositol 3-phosphate	C6H11O9P	-2	
cpd00280	D-Galacturonate	C6H9O7	-1	
cpd00437	D-Tagaturonate	C6H9O7	-1	
cpd00932	5-O--1-Carboxyvinyl-3-phosphoshikimate	C10H9O10P	-4	
cpd11679	Secondary alcohol	CH2OR2	0	
cpd11733	Ketone	COR2	0	
cpd09793	1-Naphthaldehyde	C11H8O	0	
cpd09794	1-Naphthoic acid	C11H7O2	-1	
cpd00092	Uracil	C4H4N2O2	0	
cpd00859	Pseudouridine 5'-phosphate	C9H11N2O9P	-2	
cpd11433	fa12	C17H33O2	-1	
cpd11434	fa12coa	C38H65N7O17P3S	-3	
cpd00122	N-Acetyl-D-glucosamine	C8H15NO6	0	
cpd04016	cis-3-Chloro-2-propene-1-ol	C3H5OCl	0	
cpd15064	cis-3-Chloroallyl aldehyde	C3H3OCl	0	
cpd00043	UDP-galactose	C15H22N2O17P2	-2	
cpd00165	Hydroxylamine	H3NO	0	
cpd00868	p-hydroxyphenylpyruvate	C9H7O4	-1	
cpd00492	N-Acetyl-D-mannosamine	C8H15NO6	0	
cpd17041	Protein biosynthesis	null	0	
cpd02708	cis-2-Methyl-5-isopropylhexa-2,5-dienal	C10H16O	0	
cpd08741	cis-2-Methyl-5-isopropylhexa-2,5-dienoic acid	C10H15O2	-1	
cpd11566	14-methyl-3-oxo-pentadecanoyl-ACP	C27H49N2O9PRS	-1	
cpd11567	14-methyl-3-hydroxy-pentadecanoyl-ACP	C27H51N2O9PRS	-1	
cpd11979	Steryl ester	C18H27O2R	0	
cpd00049	Carboxylic acid	CO2R	-1	
cpd00301	Sterol	C17H28O	0	
cpd16401	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	C10H11NO3	0	
cpd16402	5-Phenyl-1,3-oxazinane-2,4-dione	C10H9NO3	0	
cpd02552	n-acetylglutamyl-phosphate	C7H9NO8P	-3	
cpd03696	Ursin	C12H16O7	0	
cpd03697	Arbutin-6P	C12H15O10P	-2	
cpd01092	Allantoin	C4H5N4O3	-1	
cpd00388	Allantoate	C4H7N4O4	-1	
cpd00207	Guanine	C5H5N5O	0	
cpd01047	Apigenin	C15H10O5	0	
cpd01043	Acacetin	C16H12O5	0	
cpd11500	6-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11501	6-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd00361	ACTN	C4H8O2	0	
cpd01221	(S)-Acetoin	C4H8O2	0	
cpd00180	Oxalate	C2O4	-2	
cpd00954	6-hydroxymethyl dihydropterin	C7H9N5O2	0	
cpd11482	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H40N2O9PRS	-2	
cpd11487	3-oxodecanoyl-acp	C21H38N2O9PRS	-2	
cpd02843	D-erythro-imidazol-glycerol-phosphate	C6H9N2O6P	-2	
cpd02851	AICAR	C9H13N4O8P	-2	
cpd15294	Tetradecenoyl-ACP	C25H45N2O8PRS	-1	
cpd15330	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H32O7P	-1	
cpd11565	12-methyl-tridecanoyl-ACP	C25H47N2O8PRS	-2	
cpd15525	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate	C35H64O8P	-1	
cpd15418	CDP-1,2-dihexadec-9-enoylglycerol	C44H75N3O15P2	-2	
cpd12116	alpha-L-Fucoside	C6H11O5R	0	
cpd00057	Alcohol	HOR	0	
cpd00751	L-Fucose	C6H12O5	0	
cpd03052	Imidazole acetaldehyde	C5H6N2O	0	
cpd01831	4-Imidazoleacetate	C5H5N2O2	-1	
cpd00501	beta-D-Glucose 1-phosphate	C6H11O9P	-2	
cpd02996	GM2	C50H85N3O26R	-1	
cpd03656	GA2	C39H69N2O18R	0	
cpd03657	GA1	C45H79N2O23R	0	
cpd15681	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd11479	D-3-Hydroxyhexanoyl-[acp]	C17H31N2O9PRS	-2	
cpd00065	L-Tryptophan	C11H12N2O2	0	
cpd02921	SAICAR	C13H16N4O12P	-3	
cpd08211	trans,trans,cis-Geranylgeranyl diphosphate	C20H34O7P2	-2	
cpd11512	12-methyl-3-oxo-tetra-decanoyl-ACP	C26H47N2O9PRS	-1	
cpd11513	12-methyl-3-hydroxy-tetra-decanoyl-ACP	C26H49N2O9PRS	-1	
cpd04806	Aldophosphamide	C7H15N2O3PCl2	0	
cpd16365	Alcophosphamide	C7H17N2O3PCl2	0	
cpd01560	beta-Alanyl-CoA	C24H39N8O17P3S	-2	
cpd00663	Acrylyl-CoA	C24H35N7O17P3S	-3	
cpd02693	3-Isopropylmalate	C7H10O5	-2	
cpd01710	2-Isopropylmaleate	C7H8O4	-2	
cpd02605	2-isopropyl-3-oxosuccinate	C7H8O5	-2	
cpd00156	L-Valine	C5H11NO2	0	
cpd01799	Isobutylamine	C4H12N	1	
cpd00841	5-diphosphomevalonate	C6H11O10P2	-3	
cpd00120	Butyryl-CoA	C25H38N7O17P3S	-4	
cpd00650	Crotonyl-CoA	C25H36N7O17P3S	-4	
cpd01262	Amylotriose	C18H32O16	0	
cpd01844	Propionyl phosphate	C3H5O5P	-2	
cpd00119	L-Histidine	C6H9N3O2	0	
cpd15547	Phosphatidylglycerophosphate dioctadecanoyl	C42H82O13P2	-2	
cpd00588	Sorbitol	C6H14O6	0	
cpd00804	Sorbitol 6-phosphate	C6H13O9P	-2	
cpd00616	Pretyrosine	C10H12NO5	-1	
cpd00457	Phosphocholine	C5H13NO4P	-1	
cpd03293	Biocytin	C16H28N4O4S	0	
cpd00104	BIOT	C10H15N2O3S	-1	
cpd00423	Vitamin B12r	C62H91CoN13O14P	3	
cpd15672	1-anteisoheptadecanoyl-sn-glycerol 3-phosphate	C20H40O7P	-1	
cpd15678	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate	C37H72O8P	-1	
cpd18007	Leachianone G	C20H20O6	0	
cpd18036	Sophoraflavanone G	C25H28O6	0	
cpd00873	Nicotinate ribonucleotide	C11H12NO9P	-2	
cpd11519	14-methyl-hexa-decanoyl-ACP	C28H53N2O8PRS	-2	
cpd00332	Mevalonic acid	C6H11O4	-1	
cpd00812	5-phosphomevalonate	C6H10O7P	-3	
cpd15604	Gly-Leu	C8H16N2O3	0	
cpd11516	14-methyl-3-oxo-hexa-decanoyl-ACP	C28H51N2O9PRS	-1	
cpd11517	14-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd11494	Acetyl-ACP	C13H24N2O8PRS	-2	
cpd11488	Acetoacetyl-ACP	C15H26N2O9PRS	-2	
cpd01914	L-Methionine S-oxide	C5H11NO3S	0	
cpd00451	Glycocyamine	C3H7N3O2	0	
cpd11524	5-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd03411	Glutathionylspermidine	C17H36N6O5S	2	
cpd00042	GSH	C10H16N3O6S	-1	
cpd00448	D-Glyceraldehyde	C3H6O3	0	
cpd00146	Carbamoylphosphate	CH2NO5P	-2	
cpd01859	(2-Naphthyl)methanol	C11H10O	0	
cpd12370	apo-ACP	HOR	0	
cpd00045	Adenosine 3-5-bisphosphate	C10H11N5O10P2	-4	
cpd12403	6-Phospho-beta-D-galactoside	C6H11O9PR	-1	
cpd00818	6-Phospho-D-galactose	C6H11O9P	-2	
cpd00978	dUDP	C9H12N2O11P2	-2	
cpd00358	dUTP	C9H12N2O14P3	-3	
cpd00773	UDP-MurNAc	C20H28N3O19P2	-3	
cpd00890	UDP-N-acetylmuramoyl-L-alanine	C23H33N4O20P2	-3	
cpd11611	Acyl-CoA	C22H32N7O17P3RS	-3	
cpd12300	Acylglycerone phosphate	C4H5O7PR	-1	
cpd02884	FAICAR	C10H13N4O9P	-2	
cpd00195	1-Alcohol	CH3OR	0	
cpd11616	RCHO	CHOR	0	
cpd00482	2-Phospho-D-glycerate	C3H4O7P	-3	
cpd15237	hexadecenoate	C16H29O2	-1	
cpd15238	Hexadecenoyl-CoA	C37H61N7O17P3S	-3	
cpd01974	4-Hydroxy-L-glutamate	C5H8NO5	-1	
cpd00830	4-Hydroxy-2-oxoglutarate	C5H4O6	-2	
cpd11594	Dextrin	C36H62O31	0	
cpd00485	D-Mannose1-phosphate	C6H11O9P	-2	
cpd01482	UDP-glucosamine	C15H24N3O16P2	-1	
cpd01623	UDP-galactosamine	C15H24N3O16P2	-1	
cpd00231	Dihydrobiopterin	C9H13N5O3	0	
cpd00233	Tetrahydrobiopterin	C9H15N5O3	0	
cpd11534	11-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd02678	N-Formyl-GAR	C8H13N2O9P	-2	
cpd02394	GAR	C7H14N2O8P	-1	
cpd11209	N-Acetyl-L-citrulline	C8H14N3O4	-1	
cpd00295	dGDP	C10H13N5O10P2	-2	
cpd02230	Inositol 4-phosphate	C6H11O9P	-2	
cpd00015	FAD	C27H30N9O15P2	-3	
cpd00982	FADH2	C27H33N9O15P2	-2	
cpd00344	N-Formimino-L-glutamate	C6H9N2O4	-1	
cpd00378	Formamide	CH3NO	0	
cpd00516	meso-2,6-Diaminopimelate	C7H14N2O4	0	
cpd03593	D-erythro-3-Methylmalate	C5H6O5	-2	
cpd11542	15-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd00254	Mg	Mg	2	
cpd11499	4-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd00364	Chinone	C6H4O2	0	
cpd00415	Quinol	C6H6O2	0	
cpd00284	6-Phospho-D-gluconate	C6H10O10P	-3	
cpd00205	K+	K	1	
cpd00235	D-mannose-6-phosphate	C6H11O9P	-2	
cpd03365	5-(2'-Formylethyl)-4,6-dihydroxypicolinate	C9H8NO5	-1	
cpd03366	5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate	C9H7NO6	-2	
cpd01664	Cholesterol ester	C28H45O2R	0	
cpd00160	Cholesterol	C27H46O	0	
cpd11825	Octadecenoyl-ACP	C29H53N2O8PRS	-1	
cpd15328	1-octadec-11-enoyl-sn-glycerol 3-phosphate	C21H40O7P	-1	
cpd15527	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate	C39H72O8P	-1	
cpd00363	Ethanol	C2H6O	0	
cpd01530	Dichloromethane	CH2Cl2	0	
cpd00099	Cl-	Cl	-1	
cpd12729	Urate-3-ribonucleoside	C10H12N4O7	0	
cpd15684	CDP-1,2-dianteisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd03646	gamma-Glutamyl-3-aminopropiononitrile	C8H13N3O3	0	
cpd11515	12-methyl-tetra-decanoyl-ACP	C26H49N2O8PRS	-2	
cpd00774	UroporphyrinogenIII	C40H36N4O16	-8	
cpd11206	Precorrin 1	C41H38N4O16	-8	
cpd03247	Glycochenodeoxycholate	C26H42NO5	-1	
cpd06739	(R)-(+)-Citronellal	C10H18O	0	
cpd15166	Citronellate	C10H17O2	-1	
cpd00447	Betaine aldehyde	C5H12NO	1	
cpd00177	dADP	C10H13N5O9P2	-2	
cpd00272	GDP-L-fucose	C16H23N5O15P2	-2	
cpd01242	Thyminose	C5H10O4	0	
cpd00668	ALCTT	C5H7O4	-1	
cpd02569	2-Oxo-3-hydroxyisovalerate	C5H7O4	-1	
cpd03455	3-Mercaptolactate	C3H5O3S	-1	
cpd00706	Mercaptopyruvate	C3H3O3S	-1	
cpd00392	Phycite	C4H10O4	0	
cpd02203	D-Erythritol 4-phosphate	C4H10O7P	-1	
cpd00931	5-Amino-6--5-phosphoribosylaminouracil	C9H13N4O9P	-2	
cpd11478	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]	C15H27N2O9PRS	-1	
cpd08625	5-Hydroxyisourate	C5H4N4O4	0	
cpd15676	1-isohexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd00214	Palmitate	C16H31O2	-1	
cpd00142	Acetoacetate	C4H5O3	-1	
cpd00445	Cyclohexanamine	C6H14N	1	
cpd00329	Cyclohexanone	C6H10O	0	
cpd00238	Sedoheptulose7-phosphate	C7H13O10P	-2	
cpd12599	GM3	C42H72N2O21R	-1	
cpd03491	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	C94H153N8O26P2	-3	
cpd11484	HMA	C25H47N2O9PRS	-1	
cpd15544	Phosphatidylglycerophosphate ditetradec-7-enoyl	C34H62O13P2	-2	
cpd01733	Ferulaldehyde	C10H10O3	0	
cpd01059	Ferulate	C10H9O4	-1	
cpd02740	Guanosine 5'-triphosphate,3'-diphosphate	C10H12N5O20P5	-6	
cpd00130	L-Malate	C4H4O5	-2	
cpd00079	D-glucose-6-phosphate	C6H11O9P	-2	
cpd00908	Glycerophosphoethanolamine	C5H14NO6P	0	
cpd00875	KDO	C8H13O8	-1	
cpd02546	CMP-KDO	C17H24N3O15P	-2	
cpd00509	deoxyribose-1-phosphate	C5H9O7P	-2	
cpd00510	deoxyribose-5-phosphate	C5H9O7P	-2	
cpd00809	O-Phospho-L-homoserine	C4H8NO6P	-2	
cpd02642	N-5-phosphoribosyl-anthranilate	C12H13NO9P	-3	
cpd02100	L-Xylulose 5-phosphate	C5H9O8P	-2	
cpd00540	BET	C5H11NO2	0	
cpd02016	N-Ribosylnicotinamide	C11H15N2O5	1	
cpd00133	Nicotinamide	C6H6N2O	0	
cpd03393	Se-Adenosylselenohomocysteine	C14H20N6O5Se	0	
cpd03397	Selenohomocysteine	C4H9NO2Se	0	
cpd00355	Nicotinamide ribonucleotide	C11H14N2O8P	-1	
cpd03607	4-(Phosphonooxy)-threonine	C4H8NO7P	-2	
cpd03608	4-Hydroxy-L-threonine	C4H9NO4	0	
cpd04126	2'-Hydroxybiphenyl-2-sulfinate	C12H9O3S	-1	
cpd01642	2-Biphenylol	C12H10O	0	
cpd03199	3-Ketolactose	C12H20O11	0	
cpd03193	3-Keto-beta-D-galactose	C6H10O6	0	
cpd11530	9-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd00305	Thiamin	C12H17N4OS	1	
cpd02636	4-Methyl-5--2-hydroxyethyl-thiazole	C6H9NOS	0	
cpd02820	UDP-N-acetylglucosamine enolpyruvate	C20H26N3O19P2	-3	
cpd02083	CoproporphyrinogenIII	C36H40N4O8	-4	
cpd00791	ProtoporphyrinogenIX	C34H38N4O4	-2	
cpd15494	Maltoheptaose	C42H72O36	0	
cpd08289	1-deoxy-D-xylulose5-phosphate	C5H9O7P	-2	
cpd15378	4-Hydroxy-benzylalcohol	C7H8O2	0	
cpd00283	Geranyldiphosphate	C10H18O7P2	-2	
cpd04491	Maleimide	C4H3NO2	0	
cpd01123	Maleamate	C4H4NO3	-1	
cpd01476	Protoporphyrin	C34H32N4O4	-2	
cpd10516	fe3	Fe	3	
cpd11830	S-Aminomethyldihydrolipoylprotein	C2H7NRS2	1	
cpd00116	Methanol	CH4O	0	
cpd00249	Uridine	C9H12N2O6	0	
cpd00209	Nitrate	NO3	-1	
cpd11712	Protein histidine	C7H8N4O2R2	0	
cpd12508	Protein N-pros-phosphohistidine	C7H7N4O5PR2	-2	
cpd00200	4MOP	C6H9O3	-1	
cpd00184	Thymidine	C10H14N2O5	0	
cpd00298	dTMP	C10H13N2O8P	-2	
cpd03471	Nicotinate D-ribonucleoside	C11H13NO6	0	
cpd00218	Niacin	C6H4NO2	-1	
cpd00030	Mn2+	Mn	2	
cpd05521	Violaxanthin	C40H56O4	0	
cpd05513	Neoxanthin	C40H56O4	0	
cpd14796	(Z)-Phenylacetaldehyde oxime	C8H9NO	0	
cpd14795	Benzyl cyanide	C8H7N	0	
cpd03413	L-Glutamyl 1-phosphate	C5H9NO7P	-1	
cpd11430	fa1	C14H27O2	-1	
cpd02591	pendp	C25H42O7P2	-2	
cpd02826	5'-Phosphoribosylformylglycinamidine	C8H15N3O8P	-1	
cpd15268	Octadecanoyl-ACP	C29H55N2O8PRS	-2	
cpd03660	GT1b	C78H127N5O47R	-3	
cpd03661	GD1b	C67H111N4O39R	-2	
cpd00531	Hg2+	Hg	2	
cpd15239	Hexadecenoyl-ACP	C27H49N2O8PRS	-1	
cpd15326	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	C19H36O7P	-1	
cpd00044	3-phosphoadenylylsulfate	C10H11N5O13P2S	-4	
cpd15584	alpha-Methyl-D-glucoside	C7H14O6	0	
cpd01620	Precorrin 2	C42H41N4O16	-7	
cpd00654	Deoxycytidine	C9H13N3O4	0	
cpd03709	Salicylaldehyde	C7H6O2	0	
cpd00599	SALC	C7H5O3	-1	
cpd15675	1-anteisopentadecanoyl-sn-glycerol 3-phosphate	C18H36O7P	-1	
cpd08210	ADC	C10H10NO5	-1	
cpd00727	2-Phosphoglycolate	C2H2O6P	-3	
cpd00139	Glycolate	C2H3O3	-1	
cpd01157	Chitobiose	C16H28N2O11	0	
cpd00307	Cytosine	C4H5N3O	0	
cpd00853	DPG	C3H5O10P2	-3	
cpd11544	15-methyl-hexa-decanoyl-ACP	C28H53N2O8PRS	-2	
cpd00281	GABA	C4H9NO2	0	
cpd00762	4-Guanidinobutanoate	C5H11N3O2	0	
cpd04248	Chloral hydrate	C2H3O2Cl3	0	
cpd04661	Trichloroethanol	C2H3OCl3	0	
cpd12018	Retinyl ester	C21H29O2R	0	
cpd11483	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H36N2O9PRS	-2	
cpd00337	Hydrouracil	C4H6N2O2	0	
cpd01720	3-Ureidopropanoate	C4H7N2O3	-1	
cpd12044	Protein serine	C4H6N2O3R2	0	
cpd12868	[Protein]-D-serine	C4H6N2O3R2	0	
cpd12237	Peptide-L-methionine	C6H10N2O2R2S	0	
cpd14507	Peptide-L-methionine (R)-S-oxide	C6H10N2O3R2S	0	
cpd00403	D-Mannonate	C6H11O7	-1	
cpd00672	D-Fructuronate	C6H9O7	-1	
cpd00938	4-Carboxymuconolactone	C7H4O6	-2	
cpd02255	3-oxoadipate-enol-lactone	C6H5O4	-1	
cpd00434	4-Aminobutanal	C4H10NO	1	
cpd11431	fa11	C17H33O2	-1	
cpd11584	Ala-His	C9H14N4O3	0	
cpd15067	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H34O19	-2	
cpd00304	Retinal	C20H28O	0	
cpd00345	5-Methyltetrahydrofolate	C20H23N7O6	-2	
cpd02069	3-Phosphonooxypyruvate	C3H2O7P	-3	
cpd00348	D-Galactose 1-phosphate	C6H11O9P	-2	
cpd00523	Trehalose 6-phosphate	C12H21O14P	-2	
cpd09792	1-Naphthalenemethanol	C11H10O	0	
cpd15130	Isopentenyl-ATP	C15H21N5O13P3	-3	
cpd00438	Deoxyadenosine	C10H13N5O3	0	
cpd16395	2-Phenyl-1,3-propanediol monocarbamate	C10H13NO3	0	
cpd16396	3-Carbamoyl-2-phenylpropionaldehyde	C10H11NO3	0	
cpd01080	ocdca	C18H35O2	-1	
cpd02688	S-Methyl-3-phospho-1-thio-D-glycerate	C4H8O6PS	-1	
cpd02380	S-Methyl-1-thio-D-glycerate	C4H8O3S	0	
cpd02490	Lysopine	C9H18N2O4	0	
cpd00408	Pantoate	C6H11O4	-1	
cpd00712	2-Dehydropantoate	C6H9O4	-1	
cpd00331	cis-Aconitate	C6H3O6	-3	
cpd02603	3-Lysolecithin	C9H19NO7PR	0	
cpd02601	2-Lysolecithin	C9H19NO7PR	0	
cpd03671	D-Glucosamine1-phosphate	C6H13NO8P	-1	
cpd15674	1-isopentadecanoyl-sn-glycerol 3-phosphate	C18H36O7P	-1	
cpd15680	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd00277	Deoxyguanosine	C10H13N5O4	0	
cpd11436	fa3	C15H29O2	-1	
cpd00424	Cystathionine	C7H14N2O4S	0	
cpd00673	Dihydrothymine	C5H8N2O2	0	
cpd00151	Thymine	C5H6N2O2	0	
cpd09350	N2-Acetyl-L-aminoadipyl-delta-phosphate	C8H11NO8P	-3	
cpd09351	N2-Acetyl-L-aminoadipate semialdehyde	C8H12NO4	-1	
cpd15717	Dianteisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd01956	o-Formylbenzoic acid	C8H5O3	-1	
cpd01129	Phthalate	C8H4O4	-2	
cpd00078	Succinyl-CoA	C25H35N7O19P3S	-5	
cpd15423	CDP-1,2-ditetradecanoylglycerol	C40H71N3O15P2	-2	
cpd15543	Phosphatidylglycerophosphate ditetradecanoyl	C34H66O13P2	-2	
cpd02113	dTDP-rhamnose	C16H24N2O15P2	-2	
cpd11636	Amide	CH2NOR	0	
cpd11511	10-methyl-dodecanoyl-ACP	C24H45N2O8PRS	-1	
cpd06559	alpha-Farnesene	C15H24	0	
cpd00504	LL-2,6-Diaminopimelate	C7H14N2O4	0	
cpd09811	4-Hydroxymethylsalicylaldehyde	C8H8O3	0	
