id	name	formula	charge	aliases
cpd11548	4-methyl-trans-pent-2-enoyl-ACP	C17H29N2O8PRS	-1	
cpd11549	4-methyl-pentanoyl-ACP	C17H31N2O8PRS	-1	
cpd11483	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H36N2O9PRS	-2	
cpd11490	3-oxooctanoyl-acp	C19H34N2O9PRS	-2	
cpd11564	12-methyl-trans-tridec-2-enoyl-ACP	C25H45N2O8PRS	-1	
cpd11565	12-methyl-tridecanoyl-ACP	C25H47N2O8PRS	-2	
cpd11431	fa11	C17H33O2	-1	
cpd00853	DPG	C3H5O10P2	-3	
cpd03699	cDPG	C3H3O9P2	-3	
cpd11584	Ala-His	C9H14N4O3	0	
cpd15067	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H34O19	-2	
cpd02857	DAHP	C7H10O10P	-3	
cpd00365	Retinol	C20H30O	0	
cpd00304	Retinal	C20H28O	0	
cpd00291	L-Dopa	C9H11NO4	0	
cpd02357	Dopamine	C8H12NO2	1	
cpd11591	Gly-Met	C7H14N2O3S	0	
cpd09792	1-Naphthalenemethanol	C11H10O	0	
cpd09793	1-Naphthaldehyde	C11H8O	0	
cpd11476	hexadecanoyl-acp	C27H51N2O8PRS	-2	
cpd11477	(2E)-Hexadecenoyl-[acp]	C27H49N2O8PRS	-2	
cpd00105	D-Ribose	C5H10O5	0	
cpd00434	4-Aminobutanal	C4H10NO	1	
cpd00281	GABA	C4H9NO2	0	
cpd16395	2-Phenyl-1,3-propanediol monocarbamate	C10H13NO3	0	
cpd16396	3-Carbamoyl-2-phenylpropionaldehyde	C10H11NO3	0	
cpd01080	ocdca	C18H35O2	-1	
cpd11467	(2E)-Tetradecenoyl-[acp]	C25H45N2O8PRS	-2	
cpd03671	D-Glucosamine1-phosphate	C6H13NO8P	-1	
cpd02611	N-Acetyl-D-glucosamine1-phosphate	C8H14NO9P	-2	
cpd11518	14-methyl-trans-hexa-dec-2-enoyl-ACP	C28H51N2O8PRS	-1	
cpd11519	14-methyl-hexa-decanoyl-ACP	C28H53N2O8PRS	-2	
cpd11437	fa3coa	C36H61N7O17P3S	-3	
cpd15674	1-isopentadecanoyl-sn-glycerol 3-phosphate	C18H36O7P	-1	
cpd15680	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd11436	fa3	C15H29O2	-1	
cpd00424	Cystathionine	C7H14N2O4S	0	
cpd00100	Glycerol	C3H8O3	0	
cpd01695	Myristoyl-CoA	C35H58N7O17P3S	-4	
cpd15087	Pelargonidin 3-glucoside 5-caffeoylglucoside	C36H35O18	-1	
cpd00790	O-Acetyl-L-homoserine	C6H11NO4	0	
cpd11498	4-methyl-trans-hex-2-enoyl-ACP	C18H31N2O8PRS	-1	
cpd11499	4-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd11590	met-L-ala-L	C8H15N2O3S	-1	
cpd11550	6-methyl-3-oxo-heptanoyl-ACP	C19H33N2O9PRS	-1	
cpd11551	6-methyl-3-hydroxy-heptanoyl-ACP	C19H35N2O9PRS	-1	
cpd00863	beta-D-Glucose 6-phosphate	C6H11O9P	-2	
cpd03245	Glycodeoxycholate	C26H42NO5	-1	
cpd11556	8-methyl-trans-non-2-enoyl-ACP	C21H37N2O8PRS	-1	
cpd11557	8-methyl-nonanoyl-ACP	C21H39N2O8PRS	-1	
cpd00490	5-Hydroxy-L-tryptophan	C11H12N2O3	0	
cpd00579	Serotonin	C10H13N2O	1	
cpd00186	D-Glutamate	C5H8NO4	-1	
cpd02968	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine	C41H61N9O28P2	-4	
cpd09433	9'-cis-Neoxanthin	C40H56O4	0	
cpd09434	9-cis-Violaxanthin	C40H56O4	0	
cpd02229	Bactoprenyl diphosphate	C55H90O7P2	-2	
cpd15665	Peptidoglycan polymer (n subunits)	C80H125N16O42R	-4	
cpd00096	CDP	C9H13N3O11P2	-2	
cpd00052	CTP	C9H13N3O14P3	-3	
cpd15066	Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H35O18	-1	
cpd01092	Allantoin	C4H5N4O3	-1	
cpd11472	Hexanoyl-ACP	C17H31N2O8PRS	-2	
cpd11473	(2E)-Hexenoyl-[acp]	C17H29N2O8PRS	-1	
cpd03047	Taurocholate	C26H44NO7S	-1	
cpd11504	8-methyl-3-oxo-decanoyl-ACP	C22H39N2O9PRS	-1	
cpd11505	8-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd11496	4-methyl-3-oxo-hexanoyl-ACP	C18H31N2O9PRS	-1	
cpd11497	4-methyl-3-hydroxy-hexanoyl-ACP	C18H33N2O9PRS	-1	
cpd00078	Succinyl-CoA	C25H35N7O19P3S	-5	
cpd02724	N-Succinyl-L-2-amino-6-oxopimelate	C11H12NO8	-3	
cpd03306	3,4-Dihydroxyphenylethyleneglycol	C8H10O4	0	
cpd03307	3,4-Dihydroxymandelaldehyde	C8H8O4	0	
cpd00956	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate	C12H13NO9P	-3	
cpd00047	Formate	CHO2	-1	
cpd11572	trans-Octodec-2-enoyl-ACP	C29H53N2O8PRS	-1	
cpd11573	Octodecanoyl-ACP	C29H55N2O8PRS	-2	
cpd00238	Sedoheptulose7-phosphate	C7H13O10P	-2	
cpd11508	10-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd11509	10-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd11562	12-methyl-3-oxo-tridecanoyl-ACP	C25H45N2O9PRS	-1	
cpd11563	12-methyl-3-hydroxy-tridecanoyl-ACP	C25H47N2O9PRS	-1	
cpd11581	gly-asn-L	C6H11N3O4	0	
cpd00132	L-Asparagine	C4H8N2O3	0	
cpd15269	octadecenoate	C18H33O2	-1	
cpd15274	Octadecenoyl-CoA	C39H65N7O17P3S	-3	
cpd11523	5-methyl-trans-hex-2-enoyl-ACP	C18H31N2O8PRS	-1	
cpd11524	5-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd00062	UTP	C9H12N2O15P3	-3	
cpd03847	Myristic acid	C14H27O2	-1	
cpd00143	Phenylpyruvate	C9H7O3	-1	
cpd15663	Prenol-45n teichoic acid-alanine substituted	C341H611N47O287P47	-47	
cpd15668	glycerol teichoic acid (n=45), linked, D-ala substituted	C326H584N55O304P46R	-48	
cpd03561	2-Hydroxybutyrate	C4H7O3	-1	
cpd00177	dADP	C10H13N5O9P2	-2	
cpd00115	dATP	C10H13N5O12P3	-3	
cpd00322	L-Isoleucine	C6H13NO2	0	
cpd00028	Heme	C34H30FeN4O4	-2	
cpd11416	Biomass	null	0	
cpd00058	Cu2+	Cu	2	
cpd00201	10-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd15722	Diisoheptadecanoylphosphatidylglycerol	C40H78O10P	-1	
cpd10515	Fe2+	Fe	2	
cpd00099	Cl-	Cl	-1	
cpd15695	Diisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd15757	Stearoyllipoteichoic acid (n=24), linked, glucose substituted	C267H480O255P24	-24	
cpd15748	Stearoyllipoteichoic acid (n=24), linked, unsubstituted	C123H240O135P24	-24	
cpd00087	Tetrahydrofolate	C19H21N7O6	-2	
cpd15749	Isoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C121H236O135P24	-24	
cpd00034	Zn2+	Zn	2	
cpd00042	GSH	C10H16N3O6S	-1	
cpd00039	L-Lysine	C6H15N2O2	1	
cpd15758	Isoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted	C265H476O255P24	-24	
cpd00220	Riboflavin	C17H19N4O6	-1	
cpd12370	apo-ACP	HOR	0	
cpd00156	L-Valine	C5H11NO2	0	
cpd15759	Anteisoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted	C265H476O255P24	-24	
cpd15795	Anteisoheptadecanoylcardiolipin (B. subtilis)	C77H148O17P2	-2	
cpd00015	FAD	C27H30N9O15P2	-3	
cpd15793	Stearoylcardiolipin (B. subtilis)	C81H156O17P2	-2	
cpd15696	Dianteisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd00063	Ca2+	Ca	2	
cpd15767	Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C313H548N24O255P24	-24	
cpd15777	Anteisoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted	C193H356N24O159P24	-24	
cpd00016	Pyridoxal phosphate	C8H8NO6P	-2	
cpd11459	tcam	C420H692N30O391P30	-30	
cpd03422	Cobinamide	C48H75CoN11O8	3	
cpd15776	Isoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted	C193H356N24O159P24	-24	
cpd15352	2-Demethylmenaquinone 8	C50H70O2	0	
cpd15768	Anteisoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C313H548N24O255P24	-24	
cpd15540	Phosphatidylglycerol dioctadecanoyl	C42H82O10P	-1	
cpd00048	Sulfate	O4S	-2	
cpd15775	Stearoyllipoteichoic acid (n=24), linked, D-alanine substituted	C195H360N24O159P24	-24	
cpd00205	K+	K	1	
cpd15750	Anteisoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C121H236O135P24	-24	
cpd15533	phosphatidylethanolamine dioctadecanoyl	C41H82NO8P	0	
cpd00149	Co2+	Co	2	
cpd00557	Siroheme	C42H36FeN4O16	-8	
cpd15794	Isoheptadecanoylcardiolipin (B. subtilis)	C77H148O17P2	-2	
cpd15766	Stearoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C315H552N24O255P24	-24	
cpd00166	Calomide	C72H102CoN18O17P	2	
cpd00056	TPP	C12H17N4O7P2S	-1	
cpd01997	Dimethylbenzimidazole	C9H10N2	0	
cpd15723	Dianteisoheptadecanoylphosphatidylglycerol	C40H78O10P	-1	
