TBepi2057.genome.CDS.1399,group13210
TBepi2057.genome.CDS.1324,group00590
TBepi2057.genome.CDS.1325,group01002
TBepi2057.genome.CDS.1326,group00668
TBepi2057.genome.CDS.1327,group00957
TBepi2057.genome.CDS.1698,group00663
TBepi2057.genome.CDS.1699,group00573
TBepi2057.genome.CDS.1691,group00746
TBepi2057.genome.CDS.1692,group00339
TBepi2057.genome.CDS.1693,group04679
TBepi2057.genome.CDS.1694,group04798
TBepi2057.genome.CDS.1695,group08132
TBepi2057.genome.CDS.1696,group12774
TBepi2057.genome.CDS.1697,group00604
TBepi2057.genome.CDS.1100,group00290
TBepi2057.genome.CDS.1268,group00083
TBepi2057.genome.CDS.1102,group02264
TBepi2057.genome.CDS.1103,group00725
TBepi2057.genome.CDS.1104,group00813
TBepi2057.genome.CDS.1105,group00881
TBepi2057.genome.CDS.1106,group00441
TBepi2057.genome.CDS.1107,group00331
TBepi2057.genome.CDS.1108,group00332
TBepi2057.genome.CDS.1260,group00200
TBepi2057.genome.CDS.1263,group00413
TBepi2057.genome.CDS.1262,group00414
TBepi2057.genome.CDS.1265,group00854
TBepi2057.genome.CDS.1264,group07830
TBepi2057.genome.CDS.1277,group04327
TBepi2057.genome.CDS.787,group00201
TBepi2057.genome.CDS.1069,group00869
TBepi2057.genome.CDS.1068,group08749
TBepi2057.genome.CDS.1722,group00717
TBepi2057.genome.CDS.1063,group00218
TBepi2057.genome.CDS.1926,group00950
TBepi2057.genome.CDS.1061,group00409
TBepi2057.genome.CDS.1060,group00354
TBepi2057.genome.CDS.1067,group00477
TBepi2057.genome.CDS.1066,group00655
TBepi2057.genome.CDS.1065,group06372
TBepi2057.genome.CDS.1538,group00430
TBepi2057.genome.CDS.1924,group00917
TBepi2057.genome.CDS.1633,group01387
TBepi2057.genome.CDS.1433,group10207
TBepi2057.genome.CDS.1537,group01347
TBepi2057.genome.CDS.1206,group00321
TBepi2057.genome.CDS.1536,group01025
TBepi2057.genome.CDS.1661,group00715
TBepi2057.genome.CDS.716,group02825
TBepi2057.genome.CDS.1438,group00565
TBepi2057.genome.CDS.304,group00364
TBepi2057.genome.CDS.305,group06228
TBepi2057.genome.CDS.1226,group01023
TBepi2057.genome.CDS.1667,group00962
TBepi2057.genome.CDS.1386,group00735
TBepi2057.genome.CDS.1748,group06333
TBepi2057.genome.CDS.1387,group00343
TBepi2057.genome.CDS.1562,group00713
TBepi2057.genome.CDS.1563,group00153
TBepi2057.genome.CDS.1560,group00112
TBepi2057.genome.CDS.1561,group00661
TBepi2057.genome.CDS.1566,group00241
TBepi2057.genome.CDS.1567,group00554
TBepi2057.genome.CDS.1564,group06102
TBepi2057.genome.CDS.1565,group00222
TBepi2057.genome.CDS.1568,group00693
TBepi2057.genome.CDS.1569,group00633
TBepi2057.genome.CDS.1662,group00058
TBepi2057.genome.CDS.1593,group02656
TBepi2057.genome.CDS.1169,group08124
TBepi2057.genome.CDS.1749,group00547
TBepi2057.genome.CDS.1922,group00915
TBepi2057.genome.CDS.1968,group00010
TBepi2057.genome.CDS.1969,group06126
TBepi2057.genome.CDS.1966,group12543
TBepi2057.genome.CDS.1967,group00541
TBepi2057.genome.CDS.1964,group04409
TBepi2057.genome.CDS.1965,group01375
TBepi2057.genome.CDS.1962,group01099
TBepi2057.genome.CDS.1963,group00926
TBepi2057.genome.CDS.1960,group00652
TBepi2057.genome.CDS.1961,group00825
TBepi2057.genome.CDS.1496,group11729
TBepi2057.genome.CDS.1497,group07896
TBepi2057.genome.CDS.1494,group00103
TBepi2057.genome.CDS.1495,group04587
TBepi2057.genome.CDS.992,group00435
TBepi2057.genome.CDS.1493,group00234
TBepi2057.genome.CDS.1490,group01726
TBepi2057.genome.CDS.1491,group00852
TBepi2057.genome.CDS.1682,group00507
TBepi2057.genome.CDS.1923,group00017
TBepi2057.genome.CDS.1498,group00085
TBepi2057.genome.CDS.1499,group00041
TBepi2057.genome.CDS.1311,group00076
TBepi2057.genome.CDS.1310,group00186
TBepi2057.genome.CDS.1704,group00122
TBepi2057.genome.CDS.1705,group00098
TBepi2057.genome.CDS.1702,group00216
TBepi2057.genome.CDS.1314,group06095
TBepi2057.genome.CDS.1700,group00864
TBepi2057.genome.CDS.1316,group00251
TBepi2057.genome.CDS.1319,group00753
TBepi2057.genome.CDS.1318,group00442
TBepi2057.genome.CDS.1176,group00263
TBepi2057.genome.CDS.1630,group00624
TBepi2057.genome.CDS.1708,group00072
TBepi2057.genome.CDS.1709,group02083
TBepi2057.genome.CDS.1812,group00145
TBepi2057.genome.CDS.1813,group01005
TBepi2057.genome.CDS.1810,group06115
TBepi2057.genome.CDS.1367,group00202
TBepi2057.genome.CDS.1816,group07142
TBepi2057.genome.CDS.1817,group03486
TBepi2057.genome.CDS.1814,group00244
TBepi2057.genome.CDS.1363,group01007
TBepi2057.genome.CDS.1405,group00224
TBepi2057.genome.CDS.1404,group00986
TBepi2057.genome.CDS.1818,group06116
TBepi2057.genome.CDS.1819,group06649
TBepi2057.genome.CDS.1401,group08095
TBepi2057.genome.CDS.1400,group06131
TBepi2057.genome.CDS.1403,group00740
TBepi2057.genome.CDS.1402,group11180
TBepi2057.genome.CDS.1799,group00136
TBepi2057.genome.CDS.1142,group07424
TBepi2057.genome.CDS.1794,group01004
TBepi2057.genome.CDS.1797,group00257
TBepi2057.genome.CDS.1796,group06112
TBepi2057.genome.CDS.1791,group00298
TBepi2057.genome.CDS.1790,group10360
TBepi2057.genome.CDS.1793,group00096
TBepi2057.genome.CDS.1792,group00817
TBepi2057.genome.CDS.1225,group00236
TBepi2057.genome.CDS.1224,group06192
TBepi2057.genome.CDS.1227,group02442
TBepi2057.genome.CDS.1389,group00799
TBepi2057.genome.CDS.1221,group01015
TBepi2057.genome.CDS.1220,group00217
TBepi2057.genome.CDS.1223,group02101
TBepi2057.genome.CDS.1222,group03968
TBepi2057.genome.CDS.1382,group00608
TBepi2057.genome.CDS.1383,group00811
TBepi2057.genome.CDS.1380,group00551
TBepi2057.genome.CDS.1381,group00710
TBepi2057.genome.CDS.1229,group00707
TBepi2057.genome.CDS.1408,group07845
TBepi2057.genome.CDS.1384,group00705
TBepi2057.genome.CDS.1385,group00475
TBepi2057.genome.CDS.1638,group00563
TBepi2057.genome.CDS.1639,group00324
TBepi2057.genome.CDS.1148,group01462
TBepi2057.genome.CDS.1149,group06998
TBepi2057.genome.CDS.275,group11409
TBepi2057.genome.CDS.1144,group00645
TBepi2057.genome.CDS.1145,group01829
TBepi2057.genome.CDS.1146,group00672
TBepi2057.genome.CDS.1631,group00625
TBepi2057.genome.CDS.1636,group00714
TBepi2057.genome.CDS.1141,group04577
TBepi2057.genome.CDS.1634,group00161
TBepi2057.genome.CDS.1635,group00768
TBepi2057.genome.CDS.975,group00674
TBepi2057.genome.CDS.974,group00276
TBepi2057.genome.CDS.977,group00277
TBepi2057.genome.CDS.976,group00999
TBepi2057.genome.CDS.971,group05272
TBepi2057.genome.CDS.970,group00476
TBepi2057.genome.CDS.973,group00068
TBepi2057.genome.CDS.972,group00047
TBepi2057.genome.CDS.1878,group00759
TBepi2057.genome.CDS.979,group01030
TBepi2057.genome.CDS.978,group07954
TBepi2057.genome.CDS.1879,group00759
TBepi2057.genome.CDS.1666,group00768
TBepi2057.genome.CDS.1548,group01064
TBepi2057.genome.CDS.1218,group00320
TBepi2057.genome.CDS.1660,group00177
TBepi2057.genome.CDS.1030,group01338
TBepi2057.genome.CDS.1031,group01338
TBepi2057.genome.CDS.999,group10249
TBepi2057.genome.CDS.1033,group00906
TBepi2057.genome.CDS.1927,group01303
TBepi2057.genome.CDS.1191,group07471
TBepi2057.genome.CDS.1036,group00226
TBepi2057.genome.CDS.1037,group00750
TBepi2057.genome.CDS.993,group00537
TBepi2057.genome.CDS.1039,group00654
TBepi2057.genome.CDS.991,group00788
TBepi2057.genome.CDS.1132,group06119
TBepi2057.genome.CDS.1135,group00898
TBepi2057.genome.CDS.1134,group00010
TBepi2057.genome.CDS.1137,group00027
TBepi2057.genome.CDS.994,group01272
TBepi2057.genome.CDS.1742,group00258
TBepi2057.genome.CDS.1215,group00535
TBepi2057.genome.CDS.1216,group00184
TBepi2057.genome.CDS.1741,group08483
TBepi2057.genome.CDS.1210,group00471
TBepi2057.genome.CDS.1798,group00381
TBepi2057.genome.CDS.1668,group00939
TBepi2057.genome.CDS.1947,group00856
TBepi2057.genome.CDS.1744,group13659
TBepi2057.genome.CDS.1745,group00147
TBepi2057.genome.CDS.1328,group00751
TBepi2057.genome.CDS.1329,group06096
TBepi2057.genome.CDS.723,group00089
TBepi2057.genome.CDS.1004,group00968
TBepi2057.genome.CDS.1718,group00567
TBepi2057.genome.CDS.998,group00171
TBepi2057.genome.CDS.1628,group02868
TBepi2057.genome.CDS.377,group04422
TBepi2057.genome.CDS.1898,group00280
TBepi2057.genome.CDS.1583,group00994
TBepi2057.genome.CDS.1716,group06573
TBepi2057.genome.CDS.1746,group00111
TBepi2057.genome.CDS.1711,group01991
TBepi2057.genome.CDS.1322,group00785
TBepi2057.genome.CDS.1139,group00036
TBepi2057.genome.CDS.1323,group12056
TBepi2057.genome.CDS.1138,group00830
TBepi2057.genome.CDS.1032,group00152
TBepi2057.genome.CDS.1452,group00124
TBepi2057.genome.CDS.1453,group13639
TBepi2057.genome.CDS.1450,group00168
TBepi2057.genome.CDS.1983,group00267
TBepi2057.genome.CDS.1984,group00670
TBepi2057.genome.CDS.1985,group00905
TBepi2057.genome.CDS.1454,group00373
TBepi2057.genome.CDS.1987,group00227
TBepi2057.genome.CDS.1988,group00297
TBepi2057.genome.CDS.1592,group00275
TBepi2057.genome.CDS.1458,group00027
TBepi2057.genome.CDS.1459,group00240
TBepi2057.genome.CDS.1597,group00095
TBepi2057.genome.CDS.1596,group00151
TBepi2057.genome.CDS.1595,group00208
TBepi2057.genome.CDS.1035,group00494
TBepi2057.genome.CDS.1917,group00014
TBepi2057.genome.CDS.1916,group00676
TBepi2057.genome.CDS.1915,group08765
TBepi2057.genome.CDS.1891,group00034
TBepi2057.genome.CDS.1913,group04575
TBepi2057.genome.CDS.1912,group01022
TBepi2057.genome.CDS.1911,group00914
TBepi2057.genome.CDS.1529,group00234
TBepi2057.genome.CDS.1526,group06574
TBepi2057.genome.CDS.1527,group00662
TBepi2057.genome.CDS.1524,group00649
TBepi2057.genome.CDS.1525,group00616
TBepi2057.genome.CDS.1522,group00847
TBepi2057.genome.CDS.1520,group10778
TBepi2057.genome.CDS.1918,group00612
TBepi2057.genome.CDS.1038,group07485
TBepi2057.genome.CDS.1858,group00317
TBepi2057.genome.CDS.1859,group01313
TBepi2057.genome.CDS.1856,group00246
TBepi2057.genome.CDS.127,group00641
TBepi2057.genome.CDS.1854,group10919
TBepi2057.genome.CDS.1855,group00192
TBepi2057.genome.CDS.1852,group08977
TBepi2057.genome.CDS.1853,group00814
TBepi2057.genome.CDS.1850,group07897
TBepi2057.genome.CDS.1851,group02197
TBepi2057.genome.CDS.1478,group00211
TBepi2057.genome.CDS.990,group04914
TBepi2057.genome.CDS.1479,group00916
TBepi2057.genome.CDS.997,group00568
TBepi2057.genome.CDS.1803,group06114
TBepi2057.genome.CDS.996,group00073
TBepi2057.genome.CDS.1676,group00212
TBepi2057.genome.CDS.1677,group00443
TBepi2057.genome.CDS.1674,group00347
TBepi2057.genome.CDS.1675,group08980
TBepi2057.genome.CDS.1672,group00454
TBepi2057.genome.CDS.1673,group00841
TBepi2057.genome.CDS.1779,group02197
TBepi2057.genome.CDS.824,group06264
TBepi2057.genome.CDS.1777,group00094
TBepi2057.genome.CDS.1377,group00394
TBepi2057.genome.CDS.1775,group00081
TBepi2057.genome.CDS.1774,group00191
TBepi2057.genome.CDS.1773,group00142
TBepi2057.genome.CDS.1772,group06110
TBepi2057.genome.CDS.1678,group00272
TBepi2057.genome.CDS.1804,group12412
TBepi2057.genome.CDS.1294,group00117
TBepi2057.genome.CDS.1295,group00214
TBepi2057.genome.CDS.1296,group02214
TBepi2057.genome.CDS.1297,group00686
TBepi2057.genome.CDS.1359,group01178
TBepi2057.genome.CDS.1291,group01733
TBepi2057.genome.CDS.1292,group00684
TBepi2057.genome.CDS.1293,group01992
TBepi2057.genome.CDS.1355,group13876
TBepi2057.genome.CDS.1354,group01055
TBepi2057.genome.CDS.1357,group00356
TBepi2057.genome.CDS.1356,group06098
TBepi2057.genome.CDS.1298,group00911
TBepi2057.genome.CDS.1350,group03955
TBepi2057.genome.CDS.1353,group12283
TBepi2057.genome.CDS.1352,group01341
TBepi2057.genome.CDS.1470,group00350
TBepi2057.genome.CDS.1034,group00751
TBepi2057.genome.CDS.1471,group00267
TBepi2057.genome.CDS.1451,group00292
TBepi2057.genome.CDS.1379,group04454
TBepi2057.genome.CDS.1175,group00908
TBepi2057.genome.CDS.1174,group00390
TBepi2057.genome.CDS.1278,group00435
TBepi2057.genome.CDS.1279,group03853
TBepi2057.genome.CDS.1171,group01012
TBepi2057.genome.CDS.1170,group00755
TBepi2057.genome.CDS.1173,group00486
TBepi2057.genome.CDS.1172,group00397
TBepi2057.genome.CDS.1272,group07849
TBepi2057.genome.CDS.1273,group11925
TBepi2057.genome.CDS.1270,group00498
TBepi2057.genome.CDS.1271,group03973
TBepi2057.genome.CDS.1276,group02243
TBepi2057.genome.CDS.1178,group00687
TBepi2057.genome.CDS.1274,group01485
TBepi2057.genome.CDS.1275,group11641
TBepi2057.genome.CDS.1078,group12822
TBepi2057.genome.CDS.1079,group00873
TBepi2057.genome.CDS.1074,group00035
TBepi2057.genome.CDS.1076,group00582
TBepi2057.genome.CDS.1077,group03657
TBepi2057.genome.CDS.1070,group00425
TBepi2057.genome.CDS.1071,group04408
TBepi2057.genome.CDS.1072,group00431
TBepi2057.genome.CDS.1073,group00552
TBepi2057.genome.CDS.1188,group00493
TBepi2057.genome.CDS.1189,group04076
TBepi2057.genome.CDS.1180,group00913
TBepi2057.genome.CDS.1181,group00676
TBepi2057.genome.CDS.1182,group02647
TBepi2057.genome.CDS.1183,group00286
TBepi2057.genome.CDS.1184,group00107
TBepi2057.genome.CDS.1185,group00527
TBepi2057.genome.CDS.1186,group00556
TBepi2057.genome.CDS.1187,group00415
TBepi2057.genome.CDS.1261,group04034
TBepi2057.genome.CDS.1109,group00360
TBepi2057.genome.CDS.1009,group09128
TBepi2057.genome.CDS.1008,group01021
TBepi2057.genome.CDS.1549,group01054
TBepi2057.genome.CDS.1001,group05051
TBepi2057.genome.CDS.1000,group01016
TBepi2057.genome.CDS.1003,group12547
TBepi2057.genome.CDS.1002,group00990
TBepi2057.genome.CDS.1005,group00969
TBepi2057.genome.CDS.1933,group00198
TBepi2057.genome.CDS.1007,group00924
TBepi2057.genome.CDS.1006,group00975
TBepi2057.genome.CDS.1747,group09627
TBepi2057.genome.CDS.1932,group00576
TBepi2057.genome.CDS.1620,group00942
TBepi2057.genome.CDS.1935,group01241
TBepi2057.genome.CDS.1599,group05289
TBepi2057.genome.CDS.1266,group00738
TBepi2057.genome.CDS.1934,group00023
TBepi2057.genome.CDS.1425,group01011
TBepi2057.genome.CDS.1424,group00087
TBepi2057.genome.CDS.1540,group00433
TBepi2057.genome.CDS.1623,group00011
TBepi2057.genome.CDS.1414,group00130
TBepi2057.genome.CDS.1938,group00351
TBepi2057.genome.CDS.1588,group00388
TBepi2057.genome.CDS.1542,group01714
TBepi2057.genome.CDS.1589,group07304
