id	name	formula	charge	aliases
cpd00444	CDPethanolamine	C11H19N4O11P2	-1	
cpd12322	1-Alkenyl-2-acylglycerol	C6H8O4R2	0	
cpd01982	5-Phosphoribosylamine	C5H11NO7P	-1	
cpd02132	3-Phospho-D-erythronate	C4H7O8P	-2	
cpd02645	Phosphoenol-4-deoxy-3-tetrulosonate	C4H5O7P	-2	
cpd08288	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol	C14H22N3O17P3	-4	
cpd12273	1-Alkyl-2-acylglycerol	C4H6O4R2	0	
cpd12554	1-Alkyl-2-acylglycerophosphoethanolamine	C6H11NO7PR2	-1	
cpd15277	Palmitoyl-ACP	C27H51N2O8PRS	-2	
cpd15327	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd15524	1,2-dihexadecanoyl-sn-glycerol 3-phosphate	C35H68O8P	-1	
cpd15421	CDP-1,2-dioctadecanoylglycerol	C48H87N3O15P2	-2	
cpd08316	D-Glycero-D-manno-heptose1-7-bisphosphate	C7H12O13P2	-4	
cpd04920	D-Glycero-D-manno-heptose1-phosphate	C7H13O10P	-2	
cpd15721	Diisohexadecanoylphosphatidylglycerophosphate	C38H74O13P2	-2	
cpd11481	R-3-hydroxypalmitoyl-acyl-carrierprotein-	C27H51N2O9PRS	-1	
cpd11485	3-oxohexadecanoyl-acp	C27H50N2O9PRS	-2	
cpd00293	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P	-2	
cpd00288	D-Glucosamine phosphate	C6H13NO8P	-1	
cpd11508	10-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd03375	3-Hydroxypropanoyl-CoA	C24H37N7O18P3S	-3	
cpd00663	Acrylyl-CoA	C24H35N7O17P3S	-3	
cpd02311	4-Imidazolone-5-propanoate	C6H6N2O3	-2	
cpd00344	N-Formimino-L-glutamate	C6H9N2O4	-1	
cpd00281	GABA	C4H9NO2	0	
cpd00199	4-Oxobutanoate	C4H5O3	-1	
cpd12117	beta-D-Mannoside	C6H11O6R	0	
cpd00138	D-Mannose	C6H12O6	0	
cpd00060	L-Methionine	C5H11NO2S	0	
cpd00412	Deoxyuridine	C9H12N2O5	0	
cpd00299	dUMP	C9H11N2O8P	-2	
cpd15603	Gly-Cys	C5H10N2O3S	0	
cpd11435	fa1coa	C35H59N7O17P3S	-3	
cpd15673	1-isotetradecanoyl-sn-glycerol 3-phosphate	C17H34O7P	-1	
cpd00264	Spermidine	C7H22N3	3	
cpd03078	Selenophosphate	H2O3PSe	-1	
cpd15565	L-Seryl-tRNA(Sec)	C18H28NO18P2R3	-2	
cpd15563	L-Selenocysteinyl-tRNA(Sec)	C18H30NO17P2R3Se	0	
cpd00110	Cytochrome c2+	C42H52FeN8O6S2	4	
cpd00109	Cytochrome c3+	C42H52FeN8O6S2	5	
cpd15417	CDP-1,2-didodecanoylglycerol	C36H63N3O15P2	-2	
cpd11480	D-3-Hydroxydodecanoyl-[acp]	C23H43N2O9PRS	-2	
cpd00065	L-Tryptophan	C11H12N2O2	0	
cpd00318	Tryptamine	C10H13N2	1	
cpd01345	Taurocyamine	C3H9N3O3S	0	
cpd11525	7-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11526	7-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd09802	2-Naphthaldehyde	C11H8O	0	
cpd09804	2-Naphthoic acid	C11H7O2	-1	
cpd04122	Aminoacetaldehyde	C2H6NO	1	
cpd08279	1-Hydroxy-2-naphthaldehyde	C11H8O2	0	
cpd02045	1-Hydroxy-2-naphthoate	C11H7O3	-1	
cpd02074	2-Oxo-6-aminocaproate	C6H11NO3	0	
cpd00922	delta1-Piperideine-2-carboxylate	C6H8NO2	-1	
cpd00055	Formaldehyde	CH2O	0	
cpd04105	Mycothiol	C17H30N2O12S	0	
cpd04106	S-Formylmycothiol	C18H30N2O13S	0	
cpd11587	Ala-Gln	C8H15N3O4	0	
cpd00143	Phenylpyruvate	C9H7O3	-1	
cpd00762	4-Guanidinobutanoate	C5H11N3O2	0	
cpd11583	Ala-Leu	C9H18N2O3	0	
cpd00809	O-Phospho-L-homoserine	C4H8NO6P	-2	
cpd03469	beta-D-Glucosyl-2-coumarinate	C15H17O8	-1	
cpd03468	2-Coumarinate	C9H7O3	-1	
cpd04015	trans-3-Chloro-2-propene-1-ol	C3H5OCl	0	
cpd04017	3-Chloroallyl aldehyde	C3H3OCl	0	
cpd02414	L-2-Amino-6-oxopimelate	C7H10NO5	-1	
cpd02465	tetrahydrodipicolinate	C7H7NO4	-2	
cpd15662	Prenol-45n teichoic acid-glucose substituted	C476H836N2O467P47	-47	
cpd15666	Peptidoglycan polymer (n-1 subunits)	C40H63N8O21R	-2	
cpd15669	glycerol teichoic acid (n=45), linked, glucose substituted	C461H809N10O484P46R	-48	
cpd08287	4--cytidine5-diphospho-2-C-methyl-D-erythritol	C14H23N3O14P2	-2	
cpd02197	5-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd00770	N-Formyl-L-glutamate	C6H7NO5	-2	
cpd11532	9-methyl-decanoyl-ACP	C22H41N2O8PRS	-1	
cpd11533	11-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd00241	dGTP	C10H13N5O13P3	-3	
cpd00277	Deoxyguanosine	C10H13N5O4	0	
cpd00421	Triphosphate	H2O10P3	-3	
cpd11592	gly-glu-L	C7H11N2O5	-1	
cpd02484	Inositol 3-phosphate	C6H11O9P	-2	
cpd11679	Secondary alcohol	CH2OR2	0	
cpd11733	Ketone	COR2	0	
cpd09793	1-Naphthaldehyde	C11H8O	0	
cpd09794	1-Naphthoic acid	C11H7O2	-1	
cpd00859	Pseudouridine 5'-phosphate	C9H11N2O9P	-2	
cpd11433	fa12	C17H33O2	-1	
cpd11434	fa12coa	C38H65N7O17P3S	-3	
cpd04016	cis-3-Chloro-2-propene-1-ol	C3H5OCl	0	
cpd15064	cis-3-Chloroallyl aldehyde	C3H3OCl	0	
cpd00043	UDP-galactose	C15H22N2O17P2	-2	
cpd00868	p-hydroxyphenylpyruvate	C9H7O4	-1	
cpd11465	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS	-1	
cpd17041	Protein biosynthesis	null	0	
cpd02708	cis-2-Methyl-5-isopropylhexa-2,5-dienal	C10H16O	0	
cpd08741	cis-2-Methyl-5-isopropylhexa-2,5-dienoic acid	C10H15O2	-1	
cpd11566	14-methyl-3-oxo-pentadecanoyl-ACP	C27H49N2O9PRS	-1	
cpd11567	14-methyl-3-hydroxy-pentadecanoyl-ACP	C27H51N2O9PRS	-1	
cpd11979	Steryl ester	C18H27O2R	0	
cpd00049	Carboxylic acid	CO2R	-1	
cpd00301	Sterol	C17H28O	0	
cpd16401	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	C10H11NO3	0	
cpd16402	5-Phenyl-1,3-oxazinane-2,4-dione	C10H9NO3	0	
cpd00477	N-Acetyl-L-glutamate	C7H9NO5	-2	
cpd02552	n-acetylglutamyl-phosphate	C7H9NO8P	-3	
cpd00296	dGMP	C10H12N5O7P	-2	
cpd00295	dGDP	C10H13N5O10P2	-2	
cpd00516	meso-2,6-Diaminopimelate	C7H14N2O4	0	
cpd02964	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate	C35H51N7O26P2	-4	
cpd00311	Guanosine	C10H13N5O5	0	
cpd00207	Guanine	C5H5N5O	0	
cpd01047	Apigenin	C15H10O5	0	
cpd00019	S-Adenosyl-homocysteine	C14H20N6O5S	0	
cpd01043	Acacetin	C16H12O5	0	
cpd11500	6-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11501	6-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd00040	Glyoxalate	C2HO3	-1	
cpd00180	Oxalate	C2O4	-2	
cpd00105	D-Ribose	C5H10O5	0	
cpd02102	N-Adenylylanthranilate	C17H17N6O8P	-2	
cpd01092	Allantoin	C4H5N4O3	-1	
cpd11482	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H40N2O9PRS	-2	
cpd11487	3-oxodecanoyl-acp	C21H38N2O9PRS	-2	
cpd02843	D-erythro-imidazol-glycerol-phosphate	C6H9N2O6P	-2	
cpd02851	AICAR	C9H13N4O8P	-2	
cpd02991	phosphoribulosylformimino-AICAR-phosphate	C15H22N5O15P2	-3	
cpd15294	Tetradecenoyl-ACP	C25H45N2O8PRS	-1	
cpd15330	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H32O7P	-1	
cpd11565	12-methyl-tridecanoyl-ACP	C25H47N2O8PRS	-2	
cpd15525	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate	C35H64O8P	-1	
cpd15418	CDP-1,2-dihexadec-9-enoylglycerol	C44H75N3O15P2	-2	
cpd03052	Imidazole acetaldehyde	C5H6N2O	0	
cpd01831	4-Imidazoleacetate	C5H5N2O2	-1	
cpd02996	GM2	C50H85N3O26R	-1	
cpd03656	GA2	C39H69N2O18R	0	
cpd03657	GA1	C45H79N2O23R	0	
cpd15681	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd11479	D-3-Hydroxyhexanoyl-[acp]	C17H31N2O9PRS	-2	
cpd00347	5-10-Methenyltetrahydrofolate	C20H20N7O6	-1	
cpd02921	SAICAR	C13H16N4O12P	-3	
cpd08211	trans,trans,cis-Geranylgeranyl diphosphate	C20H34O7P2	-2	
cpd11512	12-methyl-3-oxo-tetra-decanoyl-ACP	C26H47N2O9PRS	-1	
cpd11513	12-methyl-3-hydroxy-tetra-decanoyl-ACP	C26H49N2O9PRS	-1	
cpd04806	Aldophosphamide	C7H15N2O3PCl2	0	
cpd16365	Alcophosphamide	C7H17N2O3PCl2	0	
cpd00198	D-Xylulose5-phosphate	C5H9O8P	-2	
cpd01560	beta-Alanyl-CoA	C24H39N8O17P3S	-2	
cpd01262	Amylotriose	C18H32O16	0	
cpd00497	XMP	C10H11N4O9P	-2	
cpd00309	XAN	C5H4N4O2	0	
cpd15547	Phosphatidylglycerophosphate dioctadecanoyl	C42H82O13P2	-2	
cpd00423	Vitamin B12r	C62H91CoN13O14P	3	
cpd00141	Propionate	C3H5O2	-1	
cpd03560	Propionyladenylate	C13H17N5O8P	-1	
cpd15672	1-anteisoheptadecanoyl-sn-glycerol 3-phosphate	C20H40O7P	-1	
cpd15678	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate	C37H72O8P	-1	
cpd00182	Adenosine	C10H13N5O4	0	
cpd18007	Leachianone G	C20H20O6	0	
cpd18036	Sophoraflavanone G	C25H28O6	0	
cpd00873	Nicotinate ribonucleotide	C11H12NO9P	-2	
cpd11519	14-methyl-hexa-decanoyl-ACP	C28H53N2O8PRS	-2	
cpd00332	Mevalonic acid	C6H11O4	-1	
cpd00812	5-phosphomevalonate	C6H10O7P	-3	
cpd15604	Gly-Leu	C8H16N2O3	0	
cpd11516	14-methyl-3-oxo-hexa-decanoyl-ACP	C28H51N2O9PRS	-1	
cpd11517	14-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd11494	Acetyl-ACP	C13H24N2O8PRS	-2	
cpd11488	Acetoacetyl-ACP	C15H26N2O9PRS	-2	
cpd01914	L-Methionine S-oxide	C5H11NO3S	0	
cpd00451	Glycocyamine	C3H7N3O2	0	
cpd03491	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	C94H153N8O26P2	-3	
cpd03492	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine	C94H155N9O25P2	-2	
cpd11524	5-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd00146	Carbamoylphosphate	CH2NO5P	-2	
cpd01859	(2-Naphthyl)methanol	C11H10O	0	
cpd03161	Phenethylamine	C8H12N	1	
cpd14940	(2E)-Octadecenoyl-[acp]	C29H54N2O8PRS	-2	
cpd12458	Stearoyl-[acyl-carrier protein]	C29H56N2O8PRS	-2	
cpd00861	UDP-N-acetyl-D-mannosamine	C17H25N3O17P2	-2	
cpd12370	apo-ACP	HOR	0	
cpd00045	Adenosine 3-5-bisphosphate	C10H11N5O10P2	-4	
cpd02172	Solanesyl diphosphate	C45H74O7P2	-2	
cpd00978	dUDP	C9H12N2O11P2	-2	
cpd00358	dUTP	C9H12N2O14P3	-3	
cpd00195	1-Alcohol	CH3OR	0	
cpd11616	RCHO	CHOR	0	
cpd00482	2-Phospho-D-glycerate	C3H4O7P	-3	
cpd00885	Phytate	C6H12O24P6	-6	
cpd02788	Inositol 1,2,3,5,6-pentakisphosphate	C6H12O21P5	-5	
cpd15237	hexadecenoate	C16H29O2	-1	
cpd15238	Hexadecenoyl-CoA	C37H61N7O17P3S	-3	
cpd01974	4-Hydroxy-L-glutamate	C5H8NO5	-1	
cpd00830	4-Hydroxy-2-oxoglutarate	C5H4O6	-2	
cpd00485	D-Mannose1-phosphate	C6H11O9P	-2	
cpd01482	UDP-glucosamine	C15H24N3O16P2	-1	
cpd01623	UDP-galactosamine	C15H24N3O16P2	-1	
cpd11534	11-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd11209	N-Acetyl-L-citrulline	C8H14N3O4	-1	
cpd02535	2,3-Dihydroxy-3-methylvalerate	C6H11O4	-1	
cpd00508	3MOP	C6H9O3	-1	
cpd02230	Inositol 4-phosphate	C6H11O9P	-2	
cpd00378	Formamide	CH3NO	0	
cpd02187	Methacrylyl-CoA	C25H36N7O17P3S	-4	
cpd03572	(S)-3-Hydroxyisobutyryl-CoA	C25H38N7O18P3S	-4	
cpd02528	UDP-4-oxo-6-deoxy-D-glucose	C15H20N2O16P2	-2	
cpd11542	15-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd02522	2-Aminoadipate 6-semialdehyde	C6H11NO3	0	
cpd00254	Mg	Mg	2	
cpd11499	4-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd00082	D-Fructose	C6H12O6	0	
cpd11470	Octanoyl-ACP	C19H36N2O8PRS	-2	
cpd11471	(2E)-Octenoyl-[acp]	C19H34N2O8PRS	-2	
cpd00364	Chinone	C6H4O2	0	
cpd00415	Quinol	C6H6O2	0	
cpd00284	6-Phospho-D-gluconate	C6H10O10P	-3	
cpd03365	5-(2'-Formylethyl)-4,6-dihydroxypicolinate	C9H8NO5	-1	
cpd03366	5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate	C9H7NO6	-2	
cpd02394	GAR	C7H14N2O8P	-1	
cpd01664	Cholesterol ester	C28H45O2R	0	
cpd00160	Cholesterol	C27H46O	0	
cpd02691	2-methyl-3-hydroxy-butyryl-CoA	C26H40N7O18P3S	-4	
cpd02125	Tiglyl-CoA	C26H38N7O17P3S	-4	
cpd11825	Octadecenoyl-ACP	C29H53N2O8PRS	-1	
cpd15328	1-octadec-11-enoyl-sn-glycerol 3-phosphate	C21H40O7P	-1	
cpd15527	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate	C39H72O8P	-1	
cpd11535	11-methyl-trans-dodec-2-enoyl-ACP	C24H43N2O8PRS	-1	
cpd00363	Ethanol	C2H6O	0	
cpd00738	phosphoserine	C3H6NO6P	-2	
cpd00305	Thiamin	C12H17N4OS	1	
cpd15684	CDP-1,2-dianteisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd03247	Glycochenodeoxycholate	C26H42NO5	-1	
cpd06739	(R)-(+)-Citronellal	C10H18O	0	
cpd15166	Citronellate	C10H17O2	-1	
cpd00098	Choline	C5H14NO	1	
cpd00447	Betaine aldehyde	C5H12NO	1	
cpd01587	5-Methylcytosine	C5H7N3O	0	
cpd00151	Thymine	C5H6N2O2	0	
cpd01242	Thyminose	C5H10O4	0	
cpd03455	3-Mercaptolactate	C3H5O3S	-1	
cpd00706	Mercaptopyruvate	C3H3O3S	-1	
cpd00392	Phycite	C4H10O4	0	
cpd02203	D-Erythritol 4-phosphate	C4H10O7P	-1	
cpd11478	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]	C15H27N2O9PRS	-1	
cpd15752	Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C117H228O135P24	-24	
cpd15770	Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C309H540N24O255P24	-24	
cpd08625	5-Hydroxyisourate	C5H4N4O4	0	
cpd00215	Pyridoxal	C8H9NO3	0	
cpd00016	Pyridoxal phosphate	C8H8NO6P	-2	
cpd15676	1-isohexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd00214	Palmitate	C16H31O2	-1	
cpd03120	(S)-Hydroxyoctanoyl-CoA	C29H46N7O18P3S	-4	
cpd03130	(2E)-Octenoyl-CoA	C29H44N7O17P3S	-4	
cpd00911	6-phospho-D-glucono-1-5-lactone	C6H9O9P	-2	
cpd00142	Acetoacetate	C4H5O3	-1	
cpd00279	Acetoacetyl-CoA	C25H36N7O18P3S	-4	
cpd00238	Sedoheptulose7-phosphate	C7H13O10P	-2	
cpd01882	Isovaleryl-CoA	C26H40N7O17P3S	-4	
cpd14699	S-(3-Methylbutanoyl)-dihydrolipoamide-E	C13H25NO2S2	0	
cpd12599	GM3	C42H72N2O21R	-1	
cpd00644	PAN	C9H16NO5	-1	
cpd11484	HMA	C25H47N2O9PRS	-1	
cpd15544	Phosphatidylglycerophosphate ditetradec-7-enoyl	C34H62O13P2	-2	
cpd00374	Tyramine	C8H12NO	1	
cpd02740	Guanosine 5'-triphosphate,3'-diphosphate	C10H12N5O20P5	-6	
cpd00875	KDO	C8H13O8	-1	
cpd02546	CMP-KDO	C17H24N3O15P	-2	
cpd02642	N-5-phosphoribosyl-anthranilate	C12H13NO9P	-3	
cpd02016	N-Ribosylnicotinamide	C11H15N2O5	1	
cpd00133	Nicotinamide	C6H6N2O	0	
cpd03393	Se-Adenosylselenohomocysteine	C14H20N6O5Se	0	
cpd03397	Selenohomocysteine	C4H9NO2Se	0	
cpd03607	4-(Phosphonooxy)-threonine	C4H8NO7P	-2	
cpd03608	4-Hydroxy-L-threonine	C4H9NO4	0	
cpd00608	D-Altronate	C6H11O7	-1	
cpd00176	2-keto-3-deoxygluconate	C6H9O6	-1	
cpd03199	3-Ketolactose	C12H20O11	0	
cpd03193	3-Keto-beta-D-galactose	C6H10O6	0	
cpd11530	9-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd00773	UDP-MurNAc	C20H28N3O19P2	-3	
cpd02820	UDP-N-acetylglucosamine enolpyruvate	C20H26N3O19P2	-3	
cpd15661	Prenol-45n teichoic acid	C206H386N2O242P47	-47	
cpd15667	glycerol teichoic acid (n=45), linked, unsubstituted	C191H359N10O259P46R	-48	
cpd00201	10-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd00047	Formate	CHO2	-1	
cpd01634	L-beta-Leucine	C6H13NO2	0	
cpd01185	L-Fuconate	C6H11O6	-1	
cpd02387	2-Dehydro-3-deoxy-L-fuconate	C6H9O5	-1	
cpd00510	deoxyribose-5-phosphate	C5H9O7P	-2	
cpd02654	4-Methyl-5--2-phosphoethyl-thiazole	C6H8NO4PS	-2	
cpd15378	4-Hydroxy-benzylalcohol	C7H8O2	0	
cpd00283	Geranyldiphosphate	C10H18O7P2	-2	
cpd11510	10-methyl-trans-dodec-2-enoyl-ACP	C24H43N2O8PRS	-1	
cpd11511	10-methyl-dodecanoyl-ACP	C24H45N2O8PRS	-1	
cpd10516	fe3	Fe	3	
cpd11830	S-Aminomethyldihydrolipoylprotein	C2H7NRS2	1	
cpd02625	3-Hydroxy-L-1-pyrroline-5-carboxylate	C5H6NO3	-1	
cpd00116	Methanol	CH4O	0	
cpd15749	Isoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C121H236O135P24	-24	
cpd15767	Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C313H548N24O255P24	-24	
cpd00184	Thymidine	C10H14N2O5	0	
cpd00298	dTMP	C10H13N2O8P	-2	
cpd03471	Nicotinate D-ribonucleoside	C11H13NO6	0	
cpd00218	Niacin	C6H4NO2	-1	
cpd00030	Mn2+	Mn	2	
cpd00149	Co2+	Co	2	
cpd05521	Violaxanthin	C40H56O4	0	
cpd05513	Neoxanthin	C40H56O4	0	
cpd03198	Melibiose	C12H22O11	0	
cpd03413	L-Glutamyl 1-phosphate	C5H9NO7P	-1	
cpd11430	fa1	C14H27O2	-1	
cpd02591	pendp	C25H42O7P2	-2	
cpd00382	Melitose	C18H32O16	0	
cpd00076	Sucrose	C12H22O11	0	
cpd02826	5'-Phosphoribosylformylglycinamidine	C8H15N3O8P	-1	
cpd15268	Octadecanoyl-ACP	C29H55N2O8PRS	-2	
cpd03660	GT1b	C78H127N5O47R	-3	
cpd03661	GD1b	C67H111N4O39R	-2	
cpd15239	Hexadecenoyl-ACP	C27H49N2O8PRS	-1	
cpd15326	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	C19H36O7P	-1	
cpd00263	Pyridoxol	C8H11NO3	0	
cpd00478	Pyridoxine phosphate	C8H10NO6P	-2	
cpd15584	alpha-Methyl-D-glucoside	C7H14O6	0	
cpd00946	Undecaprenyl diphospho N-acetyl-glucosamine	C63H103NO12P2	-2	
cpd00419	PM	C8H13N2O2	1	
cpd00493	Pyridoxamine phosphate	C8H12N2O5P	-1	
cpd03709	Salicylaldehyde	C7H6O2	0	
cpd00599	SALC	C7H5O3	-1	
cpd00209	Nitrate	NO3	-1	
cpd02030	3-phosphoshikimate	C7H8O8P	-3	
cpd00932	5-O--1-Carboxyvinyl-3-phosphoshikimate	C10H9O10P	-4	
cpd15675	1-anteisopentadecanoyl-sn-glycerol 3-phosphate	C18H36O7P	-1	
cpd08210	ADC	C10H10NO5	-1	
cpd03960	Hydroxyatrazine	C8H15N5O	0	
cpd00591	Ethylamine	C2H8N	1	
cpd03961	N-Isopropylammelide	C6H10N4O2	0	
cpd11531	9-methyl-trans-dec-2-enoyl-ACP	C22H39N2O8PRS	-1	
cpd00294	dAMP	C10H12N5O6P	-2	
cpd04248	Chloral hydrate	C2H3O2Cl3	0	
cpd04661	Trichloroethanol	C2H3OCl3	0	
cpd00100	Glycerol	C3H8O3	0	
cpd11548	4-methyl-trans-pent-2-enoyl-ACP	C17H29N2O8PRS	-1	
cpd02056	2-Hydroxy-3-oxoadipate	C6H6O6	-2	
cpd11483	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H36N2O9PRS	-2	
cpd11564	12-methyl-trans-tridec-2-enoyl-ACP	C25H45N2O8PRS	-1	
cpd00333	(E)-Cinnamate	C9H7O2	-1	
cpd12044	Protein serine	C4H6N2O3R2	0	
cpd12868	[Protein]-D-serine	C4H6N2O3R2	0	
cpd12237	Peptide-L-methionine	C6H10N2O2R2S	0	
cpd14507	Peptide-L-methionine (R)-S-oxide	C6H10N2O3R2S	0	
cpd00434	4-Aminobutanal	C4H10NO	1	
cpd11431	fa11	C17H33O2	-1	
cpd00853	DPG	C3H5O10P2	-3	
cpd03699	cDPG	C3H3O9P2	-3	
cpd11584	Ala-His	C9H14N4O3	0	
cpd00278	Indolepyruvate	C11H8NO3	-1	
cpd00486	Indoleacetaldehyde	C10H9NO	0	
cpd16335	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	C14H13O9	-3	
cpd15067	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H34O19	-2	
cpd00365	Retinol	C20H30O	0	
cpd00304	Retinal	C20H28O	0	
cpd00443	ABEE	C7H6NO2	-1	
cpd00245	Aniline	C6H7N	0	
cpd02069	3-Phosphonooxypyruvate	C3H2O7P	-3	
cpd00348	D-Galactose 1-phosphate	C6H11O9P	-2	
cpd02678	N-Formyl-GAR	C8H13N2O9P	-2	
cpd02631	DKDI	C6H8O5	0	
cpd09792	1-Naphthalenemethanol	C11H10O	0	
cpd00438	Deoxyadenosine	C10H13N5O3	0	
cpd00509	deoxyribose-1-phosphate	C5H9O7P	-2	
cpd11477	(2E)-Hexadecenoyl-[acp]	C27H49N2O8PRS	-2	
cpd00680	Chloramphenicol	C11H12N2O5Cl2	0	
cpd02267	Chloramphenicol 3-acetate	C13H14N2O6Cl2	0	
cpd11217	1,4-Dihydroxy-2-naphthoyl-CoA	C32H38N7O19P3S	-4	
cpd16395	2-Phenyl-1,3-propanediol monocarbamate	C10H13NO3	0	
cpd16396	3-Carbamoyl-2-phenylpropionaldehyde	C10H11NO3	0	
cpd01080	ocdca	C18H35O2	-1	
cpd11467	(2E)-Tetradecenoyl-[acp]	C25H45N2O8PRS	-2	
cpd02490	Lysopine	C9H18N2O4	0	
cpd00048	Sulfate	O4S	-2	
cpd00331	cis-Aconitate	C6H3O6	-3	
cpd03671	D-Glucosamine1-phosphate	C6H13NO8P	-1	
cpd02611	N-Acetyl-D-glucosamine1-phosphate	C8H14NO9P	-2	
cpd11518	14-methyl-trans-hexa-dec-2-enoyl-ACP	C28H51N2O8PRS	-1	
cpd15674	1-isopentadecanoyl-sn-glycerol 3-phosphate	C18H36O7P	-1	
cpd15680	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd15748	Stearoyllipoteichoic acid (n=24), linked, unsubstituted	C123H240O135P24	-24	
cpd15766	Stearoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C315H552N24O255P24	-24	
cpd11436	fa3	C15H29O2	-1	
cpd00042	GSH	C10H16N3O6S	-1	
cpd00682	CoA-glutathione	C31H47N10O22P3S2	-4	
cpd02211	L-2-Amino-acetoacetate	C4H7NO3	0	
cpd09350	N2-Acetyl-L-aminoadipyl-delta-phosphate	C8H11NO8P	-3	
cpd09351	N2-Acetyl-L-aminoadipate semialdehyde	C8H12NO4	-1	
cpd01133	Stachyose	C24H42O21	0	
cpd15717	Dianteisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd01956	o-Formylbenzoic acid	C8H5O3	-1	
cpd01129	Phthalate	C8H4O4	-2	
cpd00078	Succinyl-CoA	C25H35N7O19P3S	-5	
cpd15423	CDP-1,2-ditetradecanoylglycerol	C40H71N3O15P2	-2	
cpd15543	Phosphatidylglycerophosphate ditetradecanoyl	C34H66O13P2	-2	
cpd02113	dTDP-rhamnose	C16H24N2O15P2	-2	
cpd09811	4-Hydroxymethylsalicylaldehyde	C8H8O3	0	
cpd09812	4-Hydroxymethylsalicylate	C8H7O4	-1	
cpd00668	ALCTT	C5H7O4	-1	
cpd01329	Maltohexaose	C36H62O31	0	
cpd00111	Oxidized glutathione	C20H30N6O12S2	-2	
cpd15754	Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C119H232O135P24	-24	
cpd15772	Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C311H544N24O255P24	-24	
cpd00274	Citrulline	C6H13N3O3	0	
cpd00742	Allophanate	C2H3N2O3	-1	
cpd15585	beta-Methylglucoside	C7H14O6	0	
cpd00322	L-Isoleucine	C6H13NO2	0	
cpd15683	CDP-1,2-diisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd15716	Diisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd15087	Pelargonidin 3-glucoside 5-caffeoylglucoside	C36H35O18	-1	
cpd00104	BIOT	C10H15N2O3S	-1	
