id	name	formula	charge	aliases
cpd02535	2,3-Dihydroxy-3-methylvalerate	C6H11O4	-1	
cpd02882	4--1-D-Ribitylamino-5-aminouracil	C9H16N4O6	0	
cpd02656	6-7-Dimethyl-8--1-D-ribityllumazine	C13H17N4O6	-1	
cpd15700	Diisohexadecanoylphosphatidylethanolamine	C37H74NO8P	0	
cpd00154	Xylose	C5H10O5	0	
cpd00259	D-Lyxulose	C5H10O5	0	
cpd11582	ala-L-Thr-L	C7H14N2O4	0	
cpd00161	L-Threonine	C4H9NO3	0	
cpd00094	2-Oxobutyrate	C4H5O3	-1	
cpd00062	UTP	C9H12N2O15P3	-3	
cpd00089	Glucose-1-phosphate	C6H11O9P	-2	
cpd00101	ribose-5-phosphate	C5H9O8P	-2	
cpd10483	(1R,2S)-Naphthalene epoxide	C10H8O	0	
cpd10488	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	C20H24N3O7S	-1	
cpd17043	RNA transcription	null	0	
cpd01716	3-Dehydroshikimate	C7H7O5	-1	
cpd00638	Deamido-NAD	C21H24N6O15P2	-2	
cpd11475	(2E)-Decenoyl-[acp]	C21H37N2O8PRS	-2	
cpd00145	Hydroxypyruvate	C3H3O4	-1	
cpd00076	Sucrose	C12H22O11	0	
cpd01693	6-Phosphosucrose	C12H21O14P	-2	
cpd00182	Adenosine	C10H13N5O4	0	
cpd00128	Adenine	C5H5N5	0	
cpd12606	Plasmenylethanolamine	C8H13NO7PR2	-1	
cpd00444	CDPethanolamine	C11H19N4O11P2	-1	
cpd12322	1-Alkenyl-2-acylglycerol	C6H8O4R2	0	
cpd01982	5-Phosphoribosylamine	C5H11NO7P	-1	
cpd12273	1-Alkyl-2-acylglycerol	C4H6O4R2	0	
cpd12554	1-Alkyl-2-acylglycerophosphoethanolamine	C6H11NO7PR2	-1	
cpd15799	Isohexadecanoylcardiolipin (B. subtilis)	C73H140O17P2	-2	
cpd15526	1,2-dioctadecanoyl-sn-glycerol 3-phosphate	C39H76O8P	-1	
cpd15421	CDP-1,2-dioctadecanoylglycerol	C48H87N3O15P2	-2	
cpd02991	phosphoribulosylformimino-AICAR-phosphate	C15H22N5O15P2	-3	
cpd15684	CDP-1,2-dianteisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd15690	Dianteisoheptadecanoylphosphatidylserine	C40H76NO10P	-2	
cpd11481	R-3-hydroxypalmitoyl-acyl-carrierprotein-	C27H51N2O9PRS	-1	
cpd11485	3-oxohexadecanoyl-acp	C27H50N2O9PRS	-2	
cpd11508	10-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd01171	Dulcose	C6H14O6	0	
cpd03752	Galactitol 1-phosphate	C6H13O9P	-2	
cpd03831	ADP-L-glycero-D-manno-heptose	C17H25N5O16P2	-2	
cpd15549	phospho-heptosyl-heptosyl-kdo2-lipidA	C124H219N2O54P3	-8	
cpd15488	heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	C131H231N2O60P3	-8	
cpd10567	2-Bromoacetaldehyde	C2H3OBr	0	
cpd10568	S-(Formylmethyl)glutathione	C12H18N3O7S	-1	
cpd15603	Gly-Cys	C5H10N2O3S	0	
cpd00110	Cytochrome c2+	C42H52FeN8O6S2	4	
cpd00109	Cytochrome c3+	C42H52FeN8O6S2	5	
cpd00136	4-Hydroxybenzoate	C7H5O3	-1	
cpd02172	Solanesyl diphosphate	C45H74O7P2	-2	
cpd02419	Nonaprenyl-4-hydroxybenzoate	C52H77O3	-1	
cpd15521	1,2-didodecanoyl-sn-glycerol 3-phosphate	C27H52O8P	-1	
cpd15417	CDP-1,2-didodecanoylglycerol	C36H63N3O15P2	-2	
cpd11480	D-3-Hydroxydodecanoyl-[acp]	C23H43N2O9PRS	-2	
cpd00152	Agmatine	C5H16N4	2	
cpd01345	Taurocyamine	C3H9N3O3S	0	
cpd15325	1-dodecanoyl-sn-glycerol 3-phosphate	C15H29O7P	-2	
cpd11849	RSH	HRS	0	
cpd14475	ROOH	HO2R	0	
cpd00057	Alcohol	HOR	0	
cpd14474	R-S-S-R	R2S2	0	
cpd11525	7-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11526	7-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd04122	Aminoacetaldehyde	C2H6NO	1	
cpd00472	UDPgalacturonate	C15H19N2O18P2	-3	
cpd02074	2-Oxo-6-aminocaproate	C6H11NO3	0	
cpd00922	delta1-Piperideine-2-carboxylate	C6H8NO2	-1	
cpd11587	Ala-Gln	C8H15N3O4	0	
cpd02835	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	C43H75N3O20P2	-2	
cpd02930	Lipid X	C34H64NO12P	-2	
cpd03002	Lipid A disaccharide	C68H127N2O20P	-2	
cpd00143	Phenylpyruvate	C9H7O3	-1	
cpd10497	1-Nitronaphthalene-5,6-oxide	C10H7NO3	0	
cpd10502	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	C20H23N4O9S	-1	
cpd11583	Ala-Leu	C9H18N2O3	0	
cpd00809	O-Phospho-L-homoserine	C4H8NO6P	-2	
cpd02414	L-2-Amino-6-oxopimelate	C7H10NO5	-1	
cpd02465	tetrahydrodipicolinate	C7H7NO4	-2	
cpd08287	4--cytidine5-diphospho-2-C-methyl-D-erythritol	C14H23N3O14P2	-2	
cpd08288	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol	C14H22N3O17P3	-4	
cpd15552	phosphatidylserine didodecanoyl	C30H56NO10P	-2	
cpd15528	phosphatidylethanolamine didodecanoyl	C29H58NO8P	0	
cpd00114	IMP	C10H11N4O8P	-2	
cpd00028	Heme	C34H30FeN4O4	-2	
cpd11313	hemeO	C49H56FeN4O5	-2	
cpd11532	9-methyl-decanoyl-ACP	C22H41N2O8PRS	-1	
cpd11533	11-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd11592	gly-glu-L	C7H11N2O5	-1	
cpd00932	5-O--1-Carboxyvinyl-3-phosphoshikimate	C10H9O10P	-4	
cpd00092	Uracil	C4H4N2O2	0	
cpd00859	Pseudouridine 5'-phosphate	C9H11N2O9P	-2	
cpd11433	fa12	C17H33O2	-1	
cpd11434	fa12coa	C38H65N7O17P3S	-3	
cpd00122	N-Acetyl-D-glucosamine	C8H15NO6	0	
cpd00293	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P	-2	
cpd00201	10-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd02234	(R)-3-Hydroxybutanoyl-CoA	C25H38N7O18P3S	-4	
cpd11465	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS	-1	
cpd17041	Protein biosynthesis	null	0	
cpd11566	14-methyl-3-oxo-pentadecanoyl-ACP	C27H49N2O9PRS	-1	
cpd11567	14-methyl-3-hydroxy-pentadecanoyl-ACP	C27H51N2O9PRS	-1	
cpd15699	Dianteisopentadecanoylphosphatidylethanolamine	C35H70NO8P	0	
cpd03696	Ursin	C12H16O7	0	
cpd03697	Arbutin-6P	C12H15O10P	-2	
cpd00296	dGMP	C10H12N5O7P	-2	
cpd00295	dGDP	C10H13N5O10P2	-2	
cpd00516	meso-2,6-Diaminopimelate	C7H14N2O4	0	
cpd02964	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate	C35H51N7O26P2	-4	
cpd15353	2-Demethylmenaquinol 8	C50H72O2	0	
cpd15352	2-Demethylmenaquinone 8	C50H70O2	0	
cpd11500	6-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11501	6-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd15532	phosphatidylethanolamine dihexadec-9enoyl	C37H70NO8P	0	
cpd00361	ACTN	C4H8O2	0	
cpd01221	(S)-Acetoin	C4H8O2	0	
cpd15547	Phosphatidylglycerophosphate dioctadecanoyl	C42H82O13P2	-2	
cpd00180	Oxalate	C2O4	-2	
cpd10555	2,2-Dichloroacetaldehyde	C2H2OCl2	0	
cpd10558	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	C12H18N3O7SCl2	-1	
cpd15544	Phosphatidylglycerophosphate ditetradec-7-enoyl	C34H62O13P2	-2	
cpd15537	Phosphatidylglycerol ditetradec-7-enoyl	C34H62O10P	-1	
cpd00081	Sulfite	HO3S	-1	
cpd00706	Mercaptopyruvate	C3H3O3S	-1	
cpd00268	H2S2O3	HO3S2	-1	
cpd02102	N-Adenylylanthranilate	C17H17N6O8P	-2	
cpd11482	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H40N2O9PRS	-2	
cpd11487	3-oxodecanoyl-acp	C21H38N2O9PRS	-2	
cpd02843	D-erythro-imidazol-glycerol-phosphate	C6H9N2O6P	-2	
cpd02851	AICAR	C9H13N4O8P	-2	
cpd00349	Sedoheptulose 1,7-bisphosphate	C7H12O13P2	-4	
cpd00238	Sedoheptulose7-phosphate	C7H13O10P	-2	
cpd11565	12-methyl-tridecanoyl-ACP	C25H47N2O8PRS	-2	
cpd15716	Diisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd15525	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate	C35H64O8P	-1	
cpd03052	Imidazole acetaldehyde	C5H6N2O	0	
cpd01831	4-Imidazoleacetate	C5H5N2O2	-1	
cpd15681	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd11479	D-3-Hydroxyhexanoyl-[acp]	C17H31N2O9PRS	-2	
cpd03343	Phenylpropanoate	C9H9O2	-1	
cpd02197	5-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd00065	L-Tryptophan	C11H12N2O2	0	
cpd02921	SAICAR	C13H16N4O12P	-3	
cpd08211	trans,trans,cis-Geranylgeranyl diphosphate	C20H34O7P2	-2	
cpd11512	12-methyl-3-oxo-tetra-decanoyl-ACP	C26H47N2O9PRS	-1	
cpd11513	12-methyl-3-hydroxy-tetra-decanoyl-ACP	C26H49N2O9PRS	-1	
cpd00198	D-Xylulose5-phosphate	C5H9O8P	-2	
cpd01560	beta-Alanyl-CoA	C24H39N8O17P3S	-2	
cpd00663	Acrylyl-CoA	C24H35N7O17P3S	-3	
cpd15706	1,2-Diisohexadecanoyl-sn-glycerol	C35H68O5	0	
cpd00156	L-Valine	C5H11NO2	0	
cpd01799	Isobutylamine	C4H12N	1	
cpd00119	L-Histidine	C6H9N3O2	0	
cpd00588	Sorbitol	C6H14O6	0	
cpd00804	Sorbitol 6-phosphate	C6H13O9P	-2	
cpd00616	Pretyrosine	C10H12NO5	-1	
cpd15311	1,2-Diacyl-sn-glycerol dioctadecanoyl	C39H76O5	0	
cpd00141	Propionate	C3H5O2	-1	
cpd03560	Propionyladenylate	C13H17N5O8P	-1	
cpd00202	DMAPP	C5H10O7P2	-2	
cpd18007	Leachianone G	C20H20O6	0	
cpd18036	Sophoraflavanone G	C25H28O6	0	
cpd11519	14-methyl-hexa-decanoyl-ACP	C28H53N2O8PRS	-2	
cpd15604	Gly-Leu	C8H16N2O3	0	
cpd00542	R-CN	CNR	0	
cpd00150	HCN	CHN	0	
cpd12076	R-S-Glutathione	C10H14N3O6RS	-2	
cpd11516	14-methyl-3-oxo-hexa-decanoyl-ACP	C28H51N2O9PRS	-1	
cpd11517	14-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd11494	Acetyl-ACP	C13H24N2O8PRS	-2	
cpd11488	Acetoacetyl-ACP	C15H26N2O9PRS	-2	
cpd11420	trdox	C6H7NO2R2S2	0	
cpd01914	L-Methionine S-oxide	C5H11NO3S	0	
cpd11421	trdrd	C6H9NO2R2S2	0	
cpd00451	Glycocyamine	C3H7N3O2	0	
cpd03491	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	C94H153N8O26P2	-3	
cpd03492	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine	C94H155N9O25P2	-2	
cpd15331	1-tetradecanoyl-sn-glycerol 3-phosphate	C17H33O7P	-2	
cpd11524	5-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd00790	O-Acetyl-L-homoserine	C6H11NO4	0	
cpd00146	Carbamoylphosphate	CH2NO5P	-2	
cpd14940	(2E)-Octadecenoyl-[acp]	C29H54N2O8PRS	-2	
cpd12458	Stearoyl-[acyl-carrier protein]	C29H56N2O8PRS	-2	
cpd12370	apo-ACP	HOR	0	
cpd00045	Adenosine 3-5-bisphosphate	C10H11N5O10P2	-4	
cpd00978	dUDP	C9H12N2O11P2	-2	
cpd00358	dUTP	C9H12N2O14P3	-3	
cpd00773	UDP-MurNAc	C20H28N3O19P2	-3	
cpd00890	UDP-N-acetylmuramoyl-L-alanine	C23H33N4O20P2	-3	
cpd00482	2-Phospho-D-glycerate	C3H4O7P	-3	
cpd11586	ala-L-glu-L	C8H13N2O5	-1	
cpd10503	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	C20H23N4O9S	-1	
cpd00885	Phytate	C6H12O24P6	-6	
cpd02788	Inositol 1,2,3,5,6-pentakisphosphate	C6H12O21P5	-5	
cpd15237	hexadecenoate	C16H29O2	-1	
cpd15238	Hexadecenoyl-CoA	C37H61N7O17P3S	-3	
cpd01974	4-Hydroxy-L-glutamate	C5H8NO5	-1	
cpd00830	4-Hydroxy-2-oxoglutarate	C5H4O6	-2	
cpd01017	Cys-Gly	C5H10N2O3S	0	
cpd11534	11-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd00508	3MOP	C6H9O3	-1	
cpd00241	dGTP	C10H13N5O13P3	-3	
cpd15692	Diisopentadecanoylphosphatidylserine	C36H68NO10P	-2	
cpd15698	Diisopentadecanoylphosphatidylethanolamine	C35H70NO8P	0	
cpd11593	ala-L-asp-L	C7H11N2O5	-1	
cpd03584	UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine	C29H50N3O18P2	-1	
cpd11484	HMA	C25H47N2O9PRS	-1	
cpd00251	ADPribose	C15H21N5O14P2	-2	
cpd01335	Octanoyl-CoA	C29H46N7O17P3S	-4	
cpd03119	3-Oxodecanoyl-CoA	C31H48N7O18P3S	-4	
cpd11542	15-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd00254	Mg	Mg	2	
cpd11499	4-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd11470	Octanoyl-ACP	C19H36N2O8PRS	-2	
cpd11471	(2E)-Octenoyl-[acp]	C19H34N2O8PRS	-2	
cpd00138	D-Mannose	C6H12O6	0	
cpd00235	D-mannose-6-phosphate	C6H11O9P	-2	
cpd00800	8-Amino-7-oxononanoate	C9H17NO3	0	
cpd00764	7-8-Diaminononanoate	C9H21N2O2	1	
cpd02701	S-Adenosyl-4-methylthio-2-oxobutanoate	C15H19N5O6S	0	
cpd10560	2-(S-Glutathionyl)acetyl glutathione	C22H32N6O13S2	-2	
cpd02394	GAR	C7H14N2O8P	-1	
cpd14545	Iminoglycine	C2H2NO2	-1	
cpd15726	Dianteisopentadecanoylphosphatidylglycerol	C36H70O10P	-1	
cpd02642	N-5-phosphoribosyl-anthranilate	C12H13NO9P	-3	
cpd00956	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate	C12H13NO9P	-3	
cpd11535	11-methyl-trans-dodec-2-enoyl-ACP	C24H43N2O8PRS	-1	
cpd00891	L-methylmalonyl-CoA	C25H35N7O19P3S	-5	
cpd15725	Diisopentadecanoylphosphatidylglycerol	C36H70O10P	-1	
cpd15797	Isopentadecanoylcardiolipin (B. subtilis)	C69H132O17P2	-2	
cpd00738	phosphoserine	C3H6NO6P	-2	
cpd15701	1,2-Diisoheptadecanoyl-sn-glycerol	C37H72O5	0	
cpd15677	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate	C37H72O8P	-1	
cpd11435	fa1coa	C35H59N7O17P3S	-3	
cpd15673	1-isotetradecanoyl-sn-glycerol 3-phosphate	C17H34O7P	-1	
cpd03646	gamma-Glutamyl-3-aminopropiononitrile	C8H13N3O3	0	
cpd15717	Dianteisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd03114	3-Oxopalmitoyl-CoA	C37H60N7O18P3S	-4	
cpd15555	phosphatidylserine dihexadecanoyl	C38H72NO10P	-2	
cpd15531	phosphatidylethanolamine dihexadecanoyl	C37H74NO8P	0	
cpd00668	ALCTT	C5H7O4	-1	
cpd02569	2-Oxo-3-hydroxyisovalerate	C5H7O4	-1	
cpd15543	Phosphatidylglycerophosphate ditetradecanoyl	C34H66O13P2	-2	
cpd03455	3-Mercaptolactate	C3H5O3S	-1	
cpd11825	Octadecenoyl-ACP	C29H53N2O8PRS	-1	
cpd15328	1-octadec-11-enoyl-sn-glycerol 3-phosphate	C21H40O7P	-1	
cpd11478	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]	C15H27N2O9PRS	-1	
cpd08625	5-Hydroxyisourate	C5H4N4O4	0	
cpd00215	Pyridoxal	C8H9NO3	0	
cpd00214	Palmitate	C16H31O2	-1	
cpd15676	1-isohexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd01085	Viomycin	C25H46N13O10	3	
cpd01684	O-Phosphoviomycin	C25H45N13O13P	1	
cpd02886	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine	C31H51N3O19P2	-2	
cpd03443	3-Octaprenyl-4-hydroxybenzoate	C47H69O3	-1	
cpd00142	Acetoacetate	C4H5O3	-1	
cpd00445	Cyclohexanamine	C6H14N	1	
cpd00329	Cyclohexanone	C6H10O	0	
cpd03221	Zymosterol	C27H44O	0	
cpd02755	Fecosterol	C28H46O	0	
cpd00236	D-Erythrose4-phosphate	C4H7O7P	-2	
cpd15705	1,2-Dianteisopentadecanoyl-sn-glycerol	C33H64O5	0	
cpd04167	TCE	C2HCl3	0	
cpd10565	DCVG	C12H16N3O6SCl2	-1	
cpd01733	Ferulaldehyde	C10H10O3	0	
cpd01059	Ferulate	C10H9O4	-1	
cpd02740	Guanosine 5'-triphosphate,3'-diphosphate	C10H12N5O20P5	-6	
cpd00079	D-glucose-6-phosphate	C6H11O9P	-2	
cpd02546	CMP-KDO	C17H24N3O15P	-2	
cpd03128	Decanoyl-CoA	C31H50N7O17P3S	-4	
cpd03117	3-Oxododecanoyl-CoA	C33H52N7O18P3S	-4	
cpd03608	4-Hydroxy-L-threonine	C4H9NO4	0	
cpd01420	beta-Carotene	C40H56	0	
cpd00304	Retinal	C20H28O	0	
cpd00027	D-Glucose	C6H12O6	0	
cpd11530	9-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd10536	Bromobenzene-3,4-oxide	C6H5OBr	0	
cpd10544	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	C16H21N3O7SBr	-1	
cpd15378	4-Hydroxy-benzylalcohol	C7H8O2	0	
cpd00283	Geranyldiphosphate	C10H18O7P2	-2	
cpd15538	Phosphatidylglycerol dihexadecanoyl	C38H74O10P	-1	
cpd15791	Palmitoylcardiolipin (B. subtilis)	C73H140O17P2	-2	
cpd11510	10-methyl-trans-dodec-2-enoyl-ACP	C24H43N2O8PRS	-1	
cpd11511	10-methyl-dodecanoyl-ACP	C24H45N2O8PRS	-1	
cpd10516	fe3	Fe	3	
cpd11621	Oxidizedferredoxin	Fe2R4S6	6	
cpd11620	Reducedferredoxin	Fe2R4S6	4	
cpd15697	Diisotetradecanoylphosphatidylethanolamine	C33H66NO8P	0	
cpd00149	Co2+	Co	2	
cpd05521	Violaxanthin	C40H56O4	0	
cpd05513	Neoxanthin	C40H56O4	0	
cpd02820	UDP-N-acetylglucosamine enolpyruvate	C20H26N3O19P2	-3	
cpd11430	fa1	C14H27O2	-1	
cpd10489	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	C20H24N3O7S	-1	
cpd01418	TSH	C27H50N9O10S2	1	
cpd02026	TSST	C27H48N9O10S2	1	
cpd11848	ROH	HOR	0	
cpd02591	pendp	C25H42O7P2	-2	
cpd15542	Phosphatidylglycerophosphate didodecanoyl	C30H58O13P2	-2	
cpd15535	Phosphatidylglycerol didodecanoyl	C30H58O10P	-1	
cpd01371	Aspulvinone E	C17H11O5	-1	
cpd01373	Aspulvinone H	C27H27O5	-1	
cpd02826	5'-Phosphoribosylformylglycinamidine	C8H15N3O8P	-1	
cpd00797	(R)-3-Hydroxybutanoate	C4H7O3	-1	
cpd15718	Diisotetradecanoylphosphatidylglycerophosphate	C34H66O13P2	-2	
cpd15724	Diisotetradecanoylphosphatidylglycerol	C34H66O10P	-1	
cpd00263	Pyridoxol	C8H11NO3	0	
cpd00299	dUMP	C9H11N2O8P	-2	
cpd02996	GM2	C50H85N3O26R	-1	
cpd03655	GD2	C61H101N4O34R	-2	
cpd15683	CDP-1,2-diisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd15689	Diisoheptadecanoylphosphatidylserine	C40H76NO10P	-2	
cpd15558	phosphatidylserine dioctadec-11-enoyl	C42H76NO10P	-2	
cpd00419	PM	C8H13N2O2	1	
cpd00654	Deoxycytidine	C9H13N3O4	0	
cpd00412	Deoxyuridine	C9H12N2O5	0	
cpd08210	ADC	C10H10NO5	-1	
cpd03736	Lauroyl-KDO2-lipid IV(A)	C96H170N2O38P2	-6	
cpd03586	kdo2-lipid iva	C84H148N2O37P2	-6	
cpd02124	2-Methylacetoacetyl-CoA	C26H38N7O18P3S	-4	
cpd11531	9-methyl-trans-dec-2-enoyl-ACP	C22H39N2O8PRS	-1	
cpd00281	GABA	C4H9NO2	0	
cpd00762	4-Guanidinobutanoate	C5H11N3O2	0	
cpd15294	Tetradecenoyl-ACP	C25H45N2O8PRS	-1	
cpd15330	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H32O7P	-1	
cpd11548	4-methyl-trans-pent-2-enoyl-ACP	C17H29N2O8PRS	-1	
cpd11483	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H36N2O9PRS	-2	
cpd11564	12-methyl-trans-tridec-2-enoyl-ACP	C25H45N2O8PRS	-1	
cpd15672	1-anteisoheptadecanoyl-sn-glycerol 3-phosphate	C20H40O7P	-1	
cpd12044	Protein serine	C4H6N2O3R2	0	
cpd12868	[Protein]-D-serine	C4H6N2O3R2	0	
cpd15327	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd12599	GM3	C42H72N2O21R	-1	
cpd03654	GD3	C53H88N3O29R	-2	
cpd00120	Butyryl-CoA	C25H38N7O17P3S	-4	
cpd03123	3-Oxohexanoyl-CoA	C27H40N7O18P3S	-4	
cpd00203	1,3-Bisphospho-D-glycerate	C3H4O10P2	-4	
cpd00434	4-Aminobutanal	C4H10NO	1	
cpd11431	fa11	C17H33O2	-1	
cpd11584	Ala-His	C9H14N4O3	0	
cpd10549	Benzo[a]pyrene-7,8-diol	C20H14O2	0	
cpd10553	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	C30H28N3O7S	-1	
cpd15796	Isotetradecanoylcardiolipin (B. subtilis)	C65H124O17P2	-2	
cpd15067	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H34O19	-2	
cpd00135	Homocysteine	C4H9NO2S	0	
cpd10537	Bromobenzene-2,3-oxide	C6H5OBr	0	
cpd10545	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	C16H21N3O7SBr	-1	
cpd15696	Dianteisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd11830	S-Aminomethyldihydrolipoylprotein	C2H7NRS2	1	
cpd12592	alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-R	C17H27NO14R	-1	
cpd02972	alpha-N-Acetylneuraminyl-2,8-alpha-N-acetylneuraminyl-2,3-beta-D- galactosyl-R	C28H43N2O22R	-2	
cpd00523	Trehalose 6-phosphate	C12H21O14P	-2	
cpd11591	Gly-Met	C7H14N2O3S	0	
cpd15130	Isopentenyl-ATP	C15H21N5O13P3	-3	
cpd11477	(2E)-Hexadecenoyl-[acp]	C27H49N2O8PRS	-2	
cpd01080	ocdca	C18H35O2	-1	
cpd11467	(2E)-Tetradecenoyl-[acp]	C25H45N2O8PRS	-2	
cpd02490	Lysopine	C9H18N2O4	0	
cpd00408	Pantoate	C6H11O4	-1	
cpd00712	2-Dehydropantoate	C6H9O4	-1	
cpd00331	cis-Aconitate	C6H3O6	-3	
cpd02603	3-Lysolecithin	C9H19NO7PR	0	
cpd03671	D-Glucosamine1-phosphate	C6H13NO8P	-1	
cpd02611	N-Acetyl-D-glucosamine1-phosphate	C8H14NO9P	-2	
cpd11518	14-methyl-trans-hexa-dec-2-enoyl-ACP	C28H51N2O8PRS	-1	
cpd11436	fa3	C15H29O2	-1	
cpd00249	Uridine	C9H12N2O6	0	
cpd15554	phosphatidylserine ditetradec-7-enoyl	C34H60NO10P	-2	
cpd15530	phosphatidylethanolamine ditetradec-7-enoyl	C33H62NO8P	0	
cpd06559	alpha-Farnesene	C15H24	0	
cpd15239	Hexadecenoyl-ACP	C27H49N2O8PRS	-1	
cpd15326	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	C19H36O7P	-1	
cpd00043	UDP-galactose	C15H22N2O17P2	-2	
cpd12499	D-Galactosyl-1,4-beta-D-glucosyl-R	C12H21O11R	0	
cpd02902	D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R	C18H31O16R	0	
cpd00274	Citrulline	C6H13N3O3	0	
cpd15306	1,2-Diacyl-sn-glycerol didodecanoyl	C27H52O5	0	
cpd00322	L-Isoleucine	C6H13NO2	0	
cpd00330	Dihydrofolate	C19H19N7O6	-2	
cpd00393	Folate	C19H17N7O6	-2	
cpd15087	Pelargonidin 3-glucoside 5-caffeoylglucoside	C36H35O18	-1	
cpd11498	4-methyl-trans-hex-2-enoyl-ACP	C18H31N2O8PRS	-1	
cpd11590	met-L-ala-L	C8H15N2O3S	-1	
cpd03444	2-Octaprenylphenol	C46H70O	0	
cpd03445	2-Octaprenyl-6-hydroxyphenol	C46H70O2	0	
cpd11551	6-methyl-3-hydroxy-heptanoyl-ACP	C19H35N2O9PRS	-1	
cpd03470	Iminoaspartate	C4H3NO4	-2	
cpd11520	isovaleryl-ACP	C16H29N2O8PRS	-2	
cpd16439	5'-Deoxy-5-fluorocytidine	C9H12N3O4F	0	
cpd16329	Doxifluridine	C9H11N2O5F	0	
cpd15277	Palmitoyl-ACP	C27H51N2O8PRS	-2	
cpd02229	Bactoprenyl diphosphate	C55H90O7P2	-2	
cpd11556	8-methyl-trans-non-2-enoyl-ACP	C21H37N2O8PRS	-1	
cpd11557	8-methyl-nonanoyl-ACP	C21H39N2O8PRS	-1	
cpd03496	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C95H154N9O27P2	-3	
cpd15534	phosphatidylethanolamine dioctadec-11-enoyl	C41H78NO8P	0	
cpd02968	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine	C41H61N9O28P2	-4	
cpd09433	9'-cis-Neoxanthin	C40H56O4	0	
cpd09434	9-cis-Violaxanthin	C40H56O4	0	
cpd15131	Isopentenyl-ADP	C15H21N5O10P2	-2	
