TBepi2973.genome.CDS.1143,group00426
TBepi2973.genome.CDS.1182,group01277
TBepi2973.genome.CDS.1181,group01004
TBepi2973.genome.CDS.1229,group01293
TBepi2973.genome.CDS.2094,group00408
TBepi2973.genome.CDS.2095,group00380
TBepi2973.genome.CDS.1162,group00543
TBepi2973.genome.CDS.2090,group02734
TBepi2973.genome.CDS.2091,group02735
TBepi2973.genome.CDS.2092,group02736
TBepi2973.genome.CDS.2093,group00388
TBepi2973.genome.CDS.1730,group03334
TBepi2973.genome.CDS.1770,group02984
TBepi2973.genome.CDS.1732,group03335
TBepi2973.genome.CDS.1733,group00253
TBepi2973.genome.CDS.812,group00757
TBepi2973.genome.CDS.1735,group02725
TBepi2973.genome.CDS.1736,group02726
TBepi2973.genome.CDS.1737,group01086
TBepi2973.genome.CDS.1898,group00528
TBepi2973.genome.CDS.1041,group00994
TBepi2973.genome.CDS.1288,group00964
TBepi2973.genome.CDS.1289,group01036
TBepi2973.genome.CDS.1859,group00641
TBepi2973.genome.CDS.1911,group00624
TBepi2973.genome.CDS.2078,group01406
TBepi2973.genome.CDS.2079,group00140
TBepi2973.genome.CDS.1914,group00542
TBepi2973.genome.CDS.1915,group00056
TBepi2973.genome.CDS.1916,group00187
TBepi2973.genome.CDS.1917,group00011
TBepi2973.genome.CDS.1851,group01684
TBepi2973.genome.CDS.1850,group00064
TBepi2973.genome.CDS.2070,group01822
TBepi2973.genome.CDS.2071,group00045
TBepi2973.genome.CDS.2076,group04753
TBepi2973.genome.CDS.1854,group03835
TBepi2973.genome.CDS.1857,group01226
TBepi2973.genome.CDS.1856,group01520
TBepi2973.genome.CDS.1455,group00806
TBepi2973.genome.CDS.1454,group00910
TBepi2973.genome.CDS.1457,group00197
TBepi2973.genome.CDS.1984,group00847
TBepi2973.genome.CDS.1828,group00247
TBepi2973.genome.CDS.1829,group01863
TBepi2973.genome.CDS.1453,group01540
TBepi2973.genome.CDS.1980,group00576
TBepi2973.genome.CDS.1824,group02501
TBepi2973.genome.CDS.1825,group02304
TBepi2973.genome.CDS.1350,group03321
TBepi2973.genome.CDS.1827,group01548
TBepi2973.genome.CDS.1356,group00240
TBepi2973.genome.CDS.1821,group00109
TBepi2973.genome.CDS.1354,group01278
TBepi2973.genome.CDS.1988,group00468
TBepi2973.genome.CDS.1437,group00604
TBepi2973.genome.CDS.1966,group00416
TBepi2973.genome.CDS.1436,group00153
TBepi2973.genome.CDS.1197,group00363
TBepi2973.genome.CDS.1046,group01872
TBepi2973.genome.CDS.1435,group12809
TBepi2973.genome.CDS.1434,group00495
TBepi2973.genome.CDS.1963,group00406
TBepi2973.genome.CDS.1693,group12814
TBepi2973.genome.CDS.1433,group00504
TBepi2973.genome.CDS.1962,group01192
TBepi2973.genome.CDS.1813,group00723
TBepi2973.genome.CDS.2006,group01104
TBepi2973.genome.CDS.1096,group00050
TBepi2973.genome.CDS.2047,group01478
TBepi2973.genome.CDS.2005,group03343
TBepi2973.genome.CDS.1843,group03337
TBepi2973.genome.CDS.1019,group12824
TBepi2973.genome.CDS.2004,group04752
TBepi2973.genome.CDS.1840,group00755
TBepi2973.genome.CDS.1132,group00843
TBepi2973.genome.CDS.1841,group01302
TBepi2973.genome.CDS.1133,group00123
TBepi2973.genome.CDS.1847,group01414
TBepi2973.genome.CDS.1969,group00958
TBepi2973.genome.CDS.1812,group00615
TBepi2973.genome.CDS.1130,group02450
TBepi2973.genome.CDS.2042,group01605
TBepi2973.genome.CDS.1799,group00053
TBepi2973.genome.CDS.1131,group01593
TBepi2973.genome.CDS.1844,group01879
TBepi2973.genome.CDS.1529,group02036
TBepi2973.genome.CDS.1845,group02307
TBepi2973.genome.CDS.777,group01416
TBepi2973.genome.CDS.1528,group03329
TBepi2973.genome.CDS.2072,group00057
TBepi2973.genome.CDS.189,group01448
TBepi2973.genome.CDS.1134,group00345
TBepi2973.genome.CDS.1178,group01094
TBepi2973.genome.CDS.1179,group01138
TBepi2973.genome.CDS.1176,group02963
TBepi2973.genome.CDS.1177,group01193
TBepi2973.genome.CDS.1174,group00184
TBepi2973.genome.CDS.1175,group00203
TBepi2973.genome.CDS.1172,group02291
TBepi2973.genome.CDS.1170,group00215
TBepi2973.genome.CDS.1428,group01922
TBepi2973.genome.CDS.1700,group02982
TBepi2973.genome.CDS.1442,group00684
TBepi2973.genome.CDS.1527,group02975
TBepi2973.genome.CDS.2073,group00361
TBepi2973.genome.CDS.2036,group00573
TBepi2973.genome.CDS.1369,group00442
TBepi2973.genome.CDS.1814,group00698
TBepi2973.genome.CDS.1648,group03332
TBepi2973.genome.CDS.1441,group00405
TBepi2973.genome.CDS.1798,group00083
TBepi2973.genome.CDS.1520,group00299
TBepi2973.genome.CDS.1077,group01440
TBepi2973.genome.CDS.1076,group01686
TBepi2973.genome.CDS.1075,group01084
TBepi2973.genome.CDS.1816,group00005
TBepi2973.genome.CDS.1073,group03309
TBepi2973.genome.CDS.1072,group00706
TBepi2973.genome.CDS.1071,group01372
TBepi2973.genome.CDS.1070,group00403
TBepi2973.genome.CDS.2032,group00114
TBepi2973.genome.CDS.1079,group12806
TBepi2973.genome.CDS.1810,group00662
TBepi2973.genome.CDS.1834,group02456
TBepi2973.genome.CDS.1389,group01492
TBepi2973.genome.CDS.1388,group00902
TBepi2973.genome.CDS.1385,group00445
TBepi2973.genome.CDS.1384,group00326
TBepi2973.genome.CDS.1387,group03223
TBepi2973.genome.CDS.1386,group00268
TBepi2973.genome.CDS.1381,group00461
TBepi2973.genome.CDS.1380,group01472
TBepi2973.genome.CDS.1383,group00404
TBepi2973.genome.CDS.1382,group00492
TBepi2973.genome.CDS.1702,group01412
TBepi2973.genome.CDS.1448,group00551
TBepi2973.genome.CDS.1793,group02303
TBepi2973.genome.CDS.1360,group02968
TBepi2973.genome.CDS.2020,group00364
TBepi2973.genome.CDS.1790,group01190
TBepi2973.genome.CDS.1572,group00198
TBepi2973.genome.CDS.1514,group00052
TBepi2973.genome.CDS.1570,group00092
TBepi2973.genome.CDS.1571,group00419
TBepi2973.genome.CDS.1576,group01054
TBepi2973.genome.CDS.1577,group01064
TBepi2973.genome.CDS.1574,group00386
TBepi2973.genome.CDS.1043,group01357
TBepi2973.genome.CDS.1819,group00869
TBepi2973.genome.CDS.1578,group04737
TBepi2973.genome.CDS.1579,group00438
TBepi2973.genome.CDS.1040,group00808
TBepi2973.genome.CDS.1192,group00360
TBepi2973.genome.CDS.1797,group00265
TBepi2973.genome.CDS.1774,group01413
TBepi2973.genome.CDS.1775,group01404
TBepi2973.genome.CDS.1776,group00944
TBepi2973.genome.CDS.1777,group00168
TBepi2973.genome.CDS.1679,group00063
TBepi2973.genome.CDS.1678,group02979
TBepi2973.genome.CDS.1772,group00073
TBepi2973.genome.CDS.1773,group00278
TBepi2973.genome.CDS.1675,group02499
TBepi2973.genome.CDS.1674,group00128
TBepi2973.genome.CDS.1677,group00044
TBepi2973.genome.CDS.1676,group00375
TBepi2973.genome.CDS.1778,group00078
TBepi2973.genome.CDS.1670,group02623
TBepi2973.genome.CDS.1673,group00141
TBepi2973.genome.CDS.1672,group00379
TBepi2973.genome.CDS.1701,group00939
TBepi2973.genome.CDS.1359,group00052
TBepi2973.genome.CDS.487,group03344
TBepi2973.genome.CDS.1045,group01470
TBepi2973.genome.CDS.1703,group12816
TBepi2973.genome.CDS.1704,group00497
TBepi2973.genome.CDS.1815,group00823
TBepi2973.genome.CDS.2037,group02142
TBepi2973.genome.CDS.2034,group00447
TBepi2973.genome.CDS.2035,group00466
TBepi2973.genome.CDS.1811,group00763
TBepi2973.genome.CDS.2033,group00465
TBepi2973.genome.CDS.2030,group00446
TBepi2973.genome.CDS.2031,group02505
TBepi2973.genome.CDS.1792,group01136
TBepi2973.genome.CDS.1120,group01650
TBepi2973.genome.CDS.1429,group00289
TBepi2973.genome.CDS.1791,group01112
TBepi2973.genome.CDS.1796,group00061
TBepi2973.genome.CDS.1818,group01314
TBepi2973.genome.CDS.2038,group02990
TBepi2973.genome.CDS.1795,group01622
TBepi2973.genome.CDS.1316,group12805
TBepi2973.genome.CDS.1317,group00226
TBepi2973.genome.CDS.1314,group00126
TBepi2973.genome.CDS.1315,group00423
TBepi2973.genome.CDS.1312,group00065
TBepi2973.genome.CDS.1313,group00146
TBepi2973.genome.CDS.1259,group00332
TBepi2973.genome.CDS.1311,group00338
TBepi2973.genome.CDS.1709,group01161
TBepi2973.genome.CDS.1708,group00060
TBepi2973.genome.CDS.1255,group01394
TBepi2973.genome.CDS.1258,group00762
TBepi2973.genome.CDS.1253,group00478
TBepi2973.genome.CDS.1252,group02712
TBepi2973.genome.CDS.1318,group01055
TBepi2973.genome.CDS.1250,group01461
TBepi2973.genome.CDS.1491,group01301
TBepi2973.genome.CDS.1490,group02973
TBepi2973.genome.CDS.1492,group01040
TBepi2973.genome.CDS.1495,group00275
TBepi2973.genome.CDS.1494,group01276
TBepi2973.genome.CDS.1497,group00633
TBepi2973.genome.CDS.1256,group00663
TBepi2973.genome.CDS.1499,group00433
TBepi2973.genome.CDS.1498,group01542
TBepi2973.genome.CDS.1771,group01191
TBepi2973.genome.CDS.1254,group00572
TBepi2973.genome.CDS.1706,group00751
TBepi2973.genome.CDS.1986,group04749
TBepi2973.genome.CDS.1929,group00302
TBepi2973.genome.CDS.1928,group00236
TBepi2973.genome.CDS.1251,group00577
TBepi2973.genome.CDS.1921,group00400
TBepi2973.genome.CDS.2065,group00171
TBepi2973.genome.CDS.1923,group00132
TBepi2973.genome.CDS.1922,group01187
TBepi2973.genome.CDS.1925,group00567
TBepi2973.genome.CDS.1924,group00155
TBepi2973.genome.CDS.1927,group00761
TBepi2973.genome.CDS.1926,group00934
TBepi2973.genome.CDS.1408,group00449
TBepi2973.genome.CDS.1409,group00387
TBepi2973.genome.CDS.1958,group01373
TBepi2973.genome.CDS.1959,group01606
TBepi2973.genome.CDS.1954,group00742
TBepi2973.genome.CDS.1955,group01291
TBepi2973.genome.CDS.1956,group02642
TBepi2973.genome.CDS.1401,group01170
TBepi2973.genome.CDS.1950,group00038
TBepi2973.genome.CDS.1407,group00448
TBepi2973.genome.CDS.1952,group02728
TBepi2973.genome.CDS.1953,group01122
TBepi2973.genome.CDS.1226,group00743
TBepi2973.genome.CDS.1037,group01611
TBepi2973.genome.CDS.1036,group01310
TBepi2973.genome.CDS.1054,group00480
TBepi2973.genome.CDS.1227,group03820
TBepi2973.genome.CDS.1039,group01260
TBepi2973.genome.CDS.1496,group01123
TBepi2973.genome.CDS.1224,group01215
TBepi2973.genome.CDS.1632,group01439
TBepi2973.genome.CDS.141,group12825
TBepi2973.genome.CDS.140,group03325
TBepi2973.genome.CDS.1223,group00358
TBepi2973.genome.CDS.1267,group01497
TBepi2973.genome.CDS.1636,group00072
TBepi2973.genome.CDS.2029,group00344
TBepi2973.genome.CDS.1639,group00115
TBepi2973.genome.CDS.1638,group00098
TBepi2973.genome.CDS.1740,group00581
TBepi2973.genome.CDS.1794,group01456
TBepi2973.genome.CDS.1957,group01017
TBepi2973.genome.CDS.1982,group00113
TBepi2973.genome.CDS.1747,group04744
TBepi2973.genome.CDS.1228,group00505
TBepi2973.genome.CDS.1180,group01970
TBepi2973.genome.CDS.1738,group02138
TBepi2973.genome.CDS.1739,group01877
TBepi2973.genome.CDS.1334,group02967
TBepi2973.genome.CDS.1107,group04722
TBepi2973.genome.CDS.1106,group01537
TBepi2973.genome.CDS.1105,group03312
TBepi2973.genome.CDS.1104,group00031
TBepi2973.genome.CDS.1103,group00261
TBepi2973.genome.CDS.1102,group00599
TBepi2973.genome.CDS.1101,group01409
TBepi2973.genome.CDS.1539,group00933
TBepi2973.genome.CDS.1536,group00370
TBepi2973.genome.CDS.1537,group01401
TBepi2973.genome.CDS.1534,group01465
TBepi2973.genome.CDS.1535,group01403
TBepi2973.genome.CDS.1532,group01280
TBepi2973.genome.CDS.1533,group02496
TBepi2973.genome.CDS.1109,group01224
TBepi2973.genome.CDS.1108,group00377
TBepi2973.genome.CDS.1588,group02136
TBepi2973.genome.CDS.1860,group01041
TBepi2973.genome.CDS.1069,group00079
TBepi2973.genome.CDS.607,group00321
TBepi2973.genome.CDS.357,group02620
TBepi2973.genome.CDS.1699,group04742
TBepi2973.genome.CDS.1698,group02981
TBepi2973.genome.CDS.1697,group02980
TBepi2973.genome.CDS.1696,group00301
TBepi2973.genome.CDS.1695,group00051
TBepi2973.genome.CDS.1694,group12815
TBepi2973.genome.CDS.1336,group00837
TBepi2973.genome.CDS.1692,group00351
TBepi2973.genome.CDS.1691,group02724
TBepi2973.genome.CDS.1690,group02723
TBepi2973.genome.CDS.1622,group02113
TBepi2973.genome.CDS.1191,group01241
TBepi2973.genome.CDS.1620,group00173
TBepi2973.genome.CDS.1621,group01568
TBepi2973.genome.CDS.1626,group00531
TBepi2973.genome.CDS.1195,group00621
TBepi2973.genome.CDS.1624,group00201
TBepi2973.genome.CDS.1625,group01618
TBepi2973.genome.CDS.1198,group02489
TBepi2973.genome.CDS.1582,group00228
TBepi2973.genome.CDS.1628,group01543
TBepi2973.genome.CDS.1629,group01143
TBepi2973.genome.CDS.1587,group00108
TBepi2973.genome.CDS.1586,group00487
TBepi2973.genome.CDS.1585,group00590
TBepi2973.genome.CDS.1584,group01359
TBepi2973.genome.CDS.1051,group00484
TBepi2973.genome.CDS.1219,group00178
TBepi2973.genome.CDS.1218,group01267
TBepi2973.genome.CDS.1749,group00038
TBepi2973.genome.CDS.1748,group00529
TBepi2973.genome.CDS.1213,group00158
TBepi2973.genome.CDS.1744,group02669
TBepi2973.genome.CDS.1211,group00844
TBepi2973.genome.CDS.1210,group00104
TBepi2973.genome.CDS.1741,group00842
TBepi2973.genome.CDS.1216,group00182
TBepi2973.genome.CDS.1215,group00121
TBepi2973.genome.CDS.1214,group00157
TBepi2973.genome.CDS.1118,group00313
TBepi2973.genome.CDS.1862,group00336
TBepi2973.genome.CDS.1743,group02983
TBepi2973.genome.CDS.1292,group01691
TBepi2973.genome.CDS.1050,group00547
TBepi2973.genome.CDS.1965,group00721
TBepi2973.genome.CDS.1964,group00695
TBepi2973.genome.CDS.1848,group00861
TBepi2973.genome.CDS.1849,group02985
TBepi2973.genome.CDS.1961,group00007
TBepi2973.genome.CDS.1960,group01696
TBepi2973.genome.CDS.2049,group00409
TBepi2973.genome.CDS.2048,group00216
TBepi2973.genome.CDS.1842,group02648
TBepi2973.genome.CDS.2046,group00354
TBepi2973.genome.CDS.2045,group00597
TBepi2973.genome.CDS.2044,group00989
TBepi2973.genome.CDS.1846,group01254
TBepi2973.genome.CDS.1968,group01225
TBepi2973.genome.CDS.2041,group02506
TBepi2973.genome.CDS.2040,group00988
TBepi2973.genome.CDS.1446,group01774
TBepi2973.genome.CDS.1447,group04731
TBepi2973.genome.CDS.1444,group01374
TBepi2973.genome.CDS.1445,group00451
TBepi2973.genome.CDS.50,group04755
TBepi2973.genome.CDS.1443,group00186
TBepi2973.genome.CDS.1440,group00224
TBepi2973.genome.CDS.1368,group00372
TBepi2973.genome.CDS.1367,group00251
TBepi2973.genome.CDS.1366,group02713
TBepi2973.genome.CDS.1365,group00287
TBepi2973.genome.CDS.1364,group00220
TBepi2973.genome.CDS.1363,group01616
TBepi2973.genome.CDS.1362,group00355
TBepi2973.genome.CDS.1361,group03306
TBepi2973.genome.CDS.1449,group00617
TBepi2973.genome.CDS.1998,group02730
TBepi2973.genome.CDS.1999,group01034
TBepi2973.genome.CDS.455,group00919
TBepi2973.genome.CDS.1990,group00533
TBepi2973.genome.CDS.1991,group00534
TBepi2973.genome.CDS.1992,group00535
TBepi2973.genome.CDS.1993,group01760
TBepi2973.genome.CDS.1994,group01725
TBepi2973.genome.CDS.1299,group02491
TBepi2973.genome.CDS.1996,group01526
TBepi2973.genome.CDS.1997,group02988
TBepi2973.genome.CDS.1331,group02492
TBepi2973.genome.CDS.1789,group12820
TBepi2973.genome.CDS.1052,group01873
TBepi2973.genome.CDS.2082,group01639
TBepi2973.genome.CDS.101,group04716
TBepi2973.genome.CDS.1082,group03311
TBepi2973.genome.CDS.1602,group00778
TBepi2973.genome.CDS.1861,group00601
TBepi2973.genome.CDS.1910,group00625
TBepi2973.genome.CDS.1768,group00415
TBepi2973.genome.CDS.1858,group01325
TBepi2973.genome.CDS.1055,group00138
TBepi2973.genome.CDS.1912,group01370
TBepi2973.genome.CDS.1402,group02714
TBepi2973.genome.CDS.1913,group00231
TBepi2973.genome.CDS.2050,group00280
TBepi2973.genome.CDS.1403,group01206
TBepi2973.genome.CDS.1400,group01181
TBepi2973.genome.CDS.1246,group02133
