TBepi3256.genome.CDS.2736,group00403
TBepi3256.genome.CDS.3037,group00161
TBepi3256.genome.CDS.3034,group06210
TBepi3256.genome.CDS.3035,group00154
TBepi3256.genome.CDS.3032,group02518
TBepi3256.genome.CDS.3033,group06207
TBepi3256.genome.CDS.2529,group01276
TBepi3256.genome.CDS.2528,group00919
TBepi3256.genome.CDS.2527,group01040
TBepi3256.genome.CDS.2526,group03513
TBepi3256.genome.CDS.2525,group01301
TBepi3256.genome.CDS.2524,group02201
TBepi3256.genome.CDS.2523,group06391
TBepi3256.genome.CDS.2522,group02990
TBepi3256.genome.CDS.2521,group01838
TBepi3256.genome.CDS.2520,group04239
TBepi3256.genome.CDS.2329,group02281
TBepi3256.genome.CDS.2328,group03914
TBepi3256.genome.CDS.2459,group00436
TBepi3256.genome.CDS.2458,group00431
TBepi3256.genome.CDS.3106,group02344
TBepi3256.genome.CDS.3107,group04924
TBepi3256.genome.CDS.3104,group03765
TBepi3256.genome.CDS.3105,group01288
TBepi3256.genome.CDS.2453,group00200
TBepi3256.genome.CDS.2320,group01357
TBepi3256.genome.CDS.2451,group00414
TBepi3256.genome.CDS.2322,group00994
TBepi3256.genome.CDS.2457,group00389
TBepi3256.genome.CDS.2456,group00426
TBepi3256.genome.CDS.2455,group00318
TBepi3256.genome.CDS.2454,group02731
TBepi3256.genome.CDS.3053,group02169
TBepi3256.genome.CDS.3058,group00309
TBepi3256.genome.CDS.3328,group03339
TBepi3256.genome.CDS.3329,group00755
TBepi3256.genome.CDS.2500,group01999
TBepi3256.genome.CDS.3322,group00313
TBepi3256.genome.CDS.3323,group00162
TBepi3256.genome.CDS.3320,group01441
TBepi3256.genome.CDS.3321,group03313
TBepi3256.genome.CDS.3326,group01870
TBepi3256.genome.CDS.3327,group01647
TBepi3256.genome.CDS.3324,group01650
TBepi3256.genome.CDS.3325,group01412
TBepi3256.genome.CDS.552,group00277
TBepi3256.genome.CDS.2578,group06400
TBepi3256.genome.CDS.3510,group01746
TBepi3256.genome.CDS.2570,group00326
TBepi3256.genome.CDS.2571,group00404
TBepi3256.genome.CDS.2989,group02019
TBepi3256.genome.CDS.2988,group04059
TBepi3256.genome.CDS.2985,group03493
TBepi3256.genome.CDS.2984,group00000
TBepi3256.genome.CDS.2987,group00784
TBepi3256.genome.CDS.2986,group00737
TBepi3256.genome.CDS.2981,group06197
TBepi3256.genome.CDS.2980,group06198
TBepi3256.genome.CDS.2983,group00975
TBepi3256.genome.CDS.2982,group02156
TBepi3256.genome.CDS.1180,group00484
TBepi3256.genome.CDS.1188,group06213
TBepi3256.genome.CDS.2859,group06171
TBepi3256.genome.CDS.2858,group06170
TBepi3256.genome.CDS.2857,group03459
TBepi3256.genome.CDS.2856,group01546
TBepi3256.genome.CDS.2855,group01482
TBepi3256.genome.CDS.2854,group01694
TBepi3256.genome.CDS.2853,group01106
TBepi3256.genome.CDS.2852,group04877
TBepi3256.genome.CDS.2851,group00467
TBepi3256.genome.CDS.2850,group01120
TBepi3256.genome.CDS.1988,group04903
TBepi3256.genome.CDS.1989,group05760
TBepi3256.genome.CDS.1984,group00806
TBepi3256.genome.CDS.1985,group00910
TBepi3256.genome.CDS.1986,group00038
TBepi3256.genome.CDS.1987,group00229
TBepi3256.genome.CDS.1980,group01214
TBepi3256.genome.CDS.1981,group02363
TBepi3256.genome.CDS.1982,group00908
TBepi3256.genome.CDS.1983,group02495
TBepi3256.genome.CDS.2124,group00529
TBepi3256.genome.CDS.1168,group00064
TBepi3256.genome.CDS.822,group06415
TBepi3256.genome.CDS.2196,group01508
TBepi3256.genome.CDS.2197,group01181
TBepi3256.genome.CDS.2194,group00725
TBepi3256.genome.CDS.2195,group00169
TBepi3256.genome.CDS.2193,group00383
TBepi3256.genome.CDS.2190,group00637
TBepi3256.genome.CDS.2191,group06339
TBepi3256.genome.CDS.2198,group01191
TBepi3256.genome.CDS.2199,group01170
TBepi3256.genome.CDS.2062,group00460
TBepi3256.genome.CDS.2063,group00440
TBepi3256.genome.CDS.2060,group06314
TBepi3256.genome.CDS.2061,group03089
TBepi3256.genome.CDS.2066,group03419
TBepi3256.genome.CDS.2067,group03444
TBepi3256.genome.CDS.2064,group00290
TBepi3256.genome.CDS.2065,group06315
TBepi3256.genome.CDS.2068,group04075
TBepi3256.genome.CDS.2069,group00043
TBepi3256.genome.CDS.2664,group01123
TBepi3256.genome.CDS.2665,group06421
TBepi3256.genome.CDS.2666,group01796
TBepi3256.genome.CDS.2667,group01070
TBepi3256.genome.CDS.2660,group04056
TBepi3256.genome.CDS.2661,group06418
TBepi3256.genome.CDS.2662,group06422
TBepi3256.genome.CDS.2663,group00633
TBepi3256.genome.CDS.2668,group02728
TBepi3256.genome.CDS.2669,group03434
TBepi3256.genome.CDS.144,group06257
TBepi3256.genome.CDS.2688,group01362
TBepi3256.genome.CDS.2689,group01633
TBepi3256.genome.CDS.787,group06405
TBepi3256.genome.CDS.2682,group06136
TBepi3256.genome.CDS.2683,group06140
TBepi3256.genome.CDS.964,group06163
TBepi3256.genome.CDS.2681,group01190
TBepi3256.genome.CDS.2686,group06138
TBepi3256.genome.CDS.963,group06160
TBepi3256.genome.CDS.2684,group06139
TBepi3256.genome.CDS.2685,group00614
TBepi3256.genome.CDS.2206,group03617
TBepi3256.genome.CDS.2207,group06336
TBepi3256.genome.CDS.2204,group06337
TBepi3256.genome.CDS.2205,group01279
TBepi3256.genome.CDS.2202,group00073
TBepi3256.genome.CDS.2203,group06338
TBepi3256.genome.CDS.2200,group02662
TBepi3256.genome.CDS.2208,group00448
TBepi3256.genome.CDS.2209,group00449
TBepi3256.genome.CDS.3623,group02980
TBepi3256.genome.CDS.3622,group02981
TBepi3256.genome.CDS.3621,group06293
TBepi3256.genome.CDS.3620,group02982
TBepi3256.genome.CDS.3627,group06292
TBepi3256.genome.CDS.3626,group00153
TBepi3256.genome.CDS.3625,group00051
TBepi3256.genome.CDS.3420,group06265
TBepi3256.genome.CDS.3629,group02095
TBepi3256.genome.CDS.3628,group03340
TBepi3256.genome.CDS.3351,group01637
TBepi3256.genome.CDS.3350,group06252
TBepi3256.genome.CDS.3425,group00315
TBepi3256.genome.CDS.499,group06362
TBepi3256.genome.CDS.2530,group00275
TBepi3256.genome.CDS.2531,group06390
TBepi3256.genome.CDS.2532,group00045
TBepi3256.genome.CDS.2533,group02306
TBepi3256.genome.CDS.2534,group01554
TBepi3256.genome.CDS.3427,group01215
TBepi3256.genome.CDS.2536,group01259
TBepi3256.genome.CDS.2537,group01579
TBepi3256.genome.CDS.2538,group02266
TBepi3256.genome.CDS.2539,group01416
TBepi3256.genome.CDS.3137,group06223
TBepi3256.genome.CDS.3136,group05580
TBepi3256.genome.CDS.2338,group03107
TBepi3256.genome.CDS.3134,group01065
TBepi3256.genome.CDS.3133,group02291
TBepi3256.genome.CDS.3132,group01082
TBepi3256.genome.CDS.3131,group04070
TBepi3256.genome.CDS.3130,group06218
TBepi3256.genome.CDS.2332,group06367
TBepi3256.genome.CDS.2445,group00357
TBepi3256.genome.CDS.2330,group01543
TBepi3256.genome.CDS.2447,group00621
TBepi3256.genome.CDS.2336,group01185
TBepi3256.genome.CDS.2337,group06371
TBepi3256.genome.CDS.3139,group00433
TBepi3256.genome.CDS.2335,group03693
TBepi3256.genome.CDS.3486,group00128
TBepi3256.genome.CDS.3485,group00279
TBepi3256.genome.CDS.3484,group00322
TBepi3256.genome.CDS.3483,group00237
TBepi3256.genome.CDS.3482,group00459
TBepi3256.genome.CDS.3481,group01989
TBepi3256.genome.CDS.3489,group00044
TBepi3256.genome.CDS.3488,group00375
TBepi3256.genome.CDS.563,group00079
TBepi3256.genome.CDS.564,group00079
TBepi3256.genome.CDS.3319,group01690
TBepi3256.genome.CDS.3318,group01613
TBepi3256.genome.CDS.3317,group01410
TBepi3256.genome.CDS.3316,group01333
TBepi3256.genome.CDS.3315,group01334
TBepi3256.genome.CDS.3314,group01224
TBepi3256.genome.CDS.3313,group00377
TBepi3256.genome.CDS.3312,group06247
TBepi3256.genome.CDS.3311,group06248
TBepi3256.genome.CDS.3310,group01537
TBepi3256.genome.CDS.3559,group01079
TBepi3256.genome.CDS.3558,group00039
TBepi3256.genome.CDS.3009,group01502
TBepi3256.genome.CDS.3003,group04507
TBepi3256.genome.CDS.3550,group00759
TBepi3256.genome.CDS.3001,group06202
TBepi3256.genome.CDS.3552,group02352
TBepi3256.genome.CDS.3007,group04507
TBepi3256.genome.CDS.3554,group01682
TBepi3256.genome.CDS.3557,group02143
TBepi3256.genome.CDS.3004,group01881
TBepi3256.genome.CDS.763,group00429
TBepi3256.genome.CDS.2998,group01615
TBepi3256.genome.CDS.2999,group01501
TBepi3256.genome.CDS.2996,group01539
TBepi3256.genome.CDS.2997,group06199
TBepi3256.genome.CDS.2994,group01513
TBepi3256.genome.CDS.2995,group01538
TBepi3256.genome.CDS.2992,group00791
TBepi3256.genome.CDS.2993,group00620
TBepi3256.genome.CDS.2990,group04046
TBepi3256.genome.CDS.2991,group00199
TBepi3256.genome.CDS.2840,group00934
TBepi3256.genome.CDS.2841,group02498
TBepi3256.genome.CDS.2842,group00005
TBepi3256.genome.CDS.2843,group04004
TBepi3256.genome.CDS.2844,group06168
TBepi3256.genome.CDS.2845,group04183
TBepi3256.genome.CDS.2846,group04091
TBepi3256.genome.CDS.2847,group00350
TBepi3256.genome.CDS.2848,group00023
TBepi3256.genome.CDS.2849,group00023
TBepi3256.genome.CDS.1971,group00406
TBepi3256.genome.CDS.1970,group06306
TBepi3256.genome.CDS.1973,group00721
TBepi3256.genome.CDS.1972,group00695
TBepi3256.genome.CDS.1974,group00416
TBepi3256.genome.CDS.1977,group00803
TBepi3256.genome.CDS.1979,group00421
TBepi3256.genome.CDS.1978,group00034
TBepi3256.genome.CDS.1885,group00443
TBepi3256.genome.CDS.1884,group00950
TBepi3256.genome.CDS.1887,group00380
TBepi3256.genome.CDS.1886,group00272
TBepi3256.genome.CDS.1880,group00474
TBepi3256.genome.CDS.1883,group06177
TBepi3256.genome.CDS.1882,group01726
TBepi3256.genome.CDS.1889,group00388
TBepi3256.genome.CDS.1888,group00408
TBepi3256.genome.CDS.1159,group06203
TBepi3256.genome.CDS.1791,group01886
TBepi3256.genome.CDS.1793,group00183
TBepi3256.genome.CDS.1792,group00981
TBepi3256.genome.CDS.1795,group01443
TBepi3256.genome.CDS.1794,group01916
TBepi3256.genome.CDS.1797,group06131
TBepi3256.genome.CDS.1796,group01687
TBepi3256.genome.CDS.1799,group00740
TBepi3256.genome.CDS.1798,group01643
TBepi3256.genome.CDS.3652,group01452
TBepi3256.genome.CDS.2258,group01112
TBepi3256.genome.CDS.3650,group01497
TBepi3256.genome.CDS.3651,group02893
TBepi3256.genome.CDS.2057,group00250
TBepi3256.genome.CDS.2056,group00245
TBepi3256.genome.CDS.2055,group00401
TBepi3256.genome.CDS.2054,group06313
TBepi3256.genome.CDS.2053,group00368
TBepi3256.genome.CDS.2052,group01550
TBepi3256.genome.CDS.2051,group01530
TBepi3256.genome.CDS.2050,group04057
TBepi3256.genome.CDS.2059,group06312
TBepi3256.genome.CDS.2058,group00219
TBepi3256.genome.CDS.2703,group01809
TBepi3256.genome.CDS.2702,group06143
TBepi3256.genome.CDS.2253,group06352
TBepi3256.genome.CDS.153,group06255
TBepi3256.genome.CDS.2252,group00218
TBepi3256.genome.CDS.2255,group01611
TBepi3256.genome.CDS.2706,group06142
TBepi3256.genome.CDS.796,group04917
TBepi3256.genome.CDS.2257,group02130
TBepi3256.genome.CDS.792,group06404
TBepi3256.genome.CDS.2704,group00927
TBepi3256.genome.CDS.805,group06413
TBepi3256.genome.CDS.3634,group04899
TBepi3256.genome.CDS.3635,group02892
TBepi3256.genome.CDS.2239,group01955
TBepi3256.genome.CDS.2238,group06348
TBepi3256.genome.CDS.3630,group06299
TBepi3256.genome.CDS.3631,group01591
TBepi3256.genome.CDS.3632,group06298
TBepi3256.genome.CDS.3633,group00654
TBepi3256.genome.CDS.2233,group06340
TBepi3256.genome.CDS.2232,group00981
TBepi3256.genome.CDS.2231,group00356
TBepi3256.genome.CDS.2230,group05215
TBepi3256.genome.CDS.2237,group03139
TBepi3256.genome.CDS.2236,group02040
TBepi3256.genome.CDS.2235,group02039
TBepi3256.genome.CDS.3498,group03322
TBepi3256.genome.CDS.3499,group00290
TBepi3256.genome.CDS.3490,group06270
TBepi3256.genome.CDS.3491,group02297
TBepi3256.genome.CDS.3492,group00097
TBepi3256.genome.CDS.3493,group00109
TBepi3256.genome.CDS.3494,group03441
TBepi3256.genome.CDS.3495,group01278
TBepi3256.genome.CDS.3496,group01287
TBepi3256.genome.CDS.3497,group01074
TBepi3256.genome.CDS.2545,group00707
TBepi3256.genome.CDS.2544,group01598
TBepi3256.genome.CDS.2547,group06395
TBepi3256.genome.CDS.2546,group01698
TBepi3256.genome.CDS.2541,group05003
TBepi3256.genome.CDS.2540,group00071
TBepi3256.genome.CDS.2543,group01281
TBepi3256.genome.CDS.2542,group02456
TBepi3256.genome.CDS.2549,group00598
TBepi3256.genome.CDS.2548,group01985
TBepi3256.genome.CDS.2309,group00559
TBepi3256.genome.CDS.2308,group00582
TBepi3256.genome.CDS.2307,group00054
TBepi3256.genome.CDS.2306,group01274
TBepi3256.genome.CDS.2305,group00236
TBepi3256.genome.CDS.2304,group00173
TBepi3256.genome.CDS.2303,group03935
TBepi3256.genome.CDS.2302,group01568
TBepi3256.genome.CDS.2301,group04062
TBepi3256.genome.CDS.2300,group03511
TBepi3256.genome.CDS.3128,group02304
TBepi3256.genome.CDS.3129,group02501
TBepi3256.genome.CDS.3120,group00247
TBepi3256.genome.CDS.3121,group01548
TBepi3256.genome.CDS.3122,group02305
TBepi3256.genome.CDS.3123,group00005
TBepi3256.genome.CDS.3124,group02966
TBepi3256.genome.CDS.3125,group05579
TBepi3256.genome.CDS.3126,group04222
TBepi3256.genome.CDS.3127,group06219
TBepi3256.genome.CDS.575,group00330
TBepi3256.genome.CDS.3300,group03438
TBepi3256.genome.CDS.3301,group00779
TBepi3256.genome.CDS.3302,group06243
TBepi3256.genome.CDS.3303,group06242
TBepi3256.genome.CDS.3304,group05163
TBepi3256.genome.CDS.3305,group01957
TBepi3256.genome.CDS.3306,group00599
TBepi3256.genome.CDS.3307,group00261
TBepi3256.genome.CDS.3308,group00031
TBepi3256.genome.CDS.3309,group03312
TBepi3256.genome.CDS.3548,group06276
TBepi3256.genome.CDS.3549,group01684
TBepi3256.genome.CDS.3019,group03436
TBepi3256.genome.CDS.3014,group06205
TBepi3256.genome.CDS.3543,group06282
TBepi3256.genome.CDS.3016,group06204
TBepi3256.genome.CDS.3017,group00843
TBepi3256.genome.CDS.3010,group03698
TBepi3256.genome.CDS.3011,group04474
TBepi3256.genome.CDS.3544,group06281
TBepi3256.genome.CDS.3013,group02358
TBepi3256.genome.CDS.3370,group00346
TBepi3256.genome.CDS.2333,group01816
TBepi3256.genome.CDS.2292,group02412
TBepi3256.genome.CDS.2835,group01623
TBepi3256.genome.CDS.2834,group01591
TBepi3256.genome.CDS.2836,group05134
TBepi3256.genome.CDS.2831,group00570
TBepi3256.genome.CDS.2830,group00542
TBepi3256.genome.CDS.2833,group00231
TBepi3256.genome.CDS.2832,group00509
TBepi3256.genome.CDS.2838,group00236
TBepi3256.genome.CDS.1097,group06185
TBepi3256.genome.CDS.1962,group02726
TBepi3256.genome.CDS.1963,group03311
TBepi3256.genome.CDS.1960,group00757
TBepi3256.genome.CDS.1961,group01126
TBepi3256.genome.CDS.1966,group00451
TBepi3256.genome.CDS.1967,group00305
TBepi3256.genome.CDS.1964,group04071
TBepi3256.genome.CDS.1965,group01684
TBepi3256.genome.CDS.1968,group02898
TBepi3256.genome.CDS.2949,group00183
TBepi3256.genome.CDS.2948,group01321
TBepi3256.genome.CDS.2941,group00262
TBepi3256.genome.CDS.2940,group00070
TBepi3256.genome.CDS.2943,group00452
TBepi3256.genome.CDS.2942,group00028
TBepi3256.genome.CDS.2945,group00778
TBepi3256.genome.CDS.2944,group02500
TBepi3256.genome.CDS.2947,group00144
TBepi3256.genome.CDS.2946,group06186
TBepi3256.genome.CDS.1896,group01805
TBepi3256.genome.CDS.1897,group02301
TBepi3256.genome.CDS.1894,group02488
TBepi3256.genome.CDS.1895,group01822
TBepi3256.genome.CDS.1892,group01219
TBepi3256.genome.CDS.1893,group02461
TBepi3256.genome.CDS.1890,group02736
TBepi3256.genome.CDS.1891,group01250
TBepi3256.genome.CDS.1899,group01153
TBepi3256.genome.CDS.2334,group00398
TBepi3256.genome.CDS.1143,group06201
TBepi3256.genome.CDS.1149,group06200
TBepi3256.genome.CDS.2048,group00543
TBepi3256.genome.CDS.2049,group01470
TBepi3256.genome.CDS.2040,group01322
TBepi3256.genome.CDS.2042,group00950
TBepi3256.genome.CDS.2043,group03201
TBepi3256.genome.CDS.2044,group02479
TBepi3256.genome.CDS.2045,group00148
TBepi3256.genome.CDS.2046,group00084
TBepi3256.genome.CDS.2047,group02290
TBepi3256.genome.CDS.2228,group06342
TBepi3256.genome.CDS.2229,group04002
TBepi3256.genome.CDS.2224,group03942
TBepi3256.genome.CDS.2225,group01986
TBepi3256.genome.CDS.2226,group00918
TBepi3256.genome.CDS.2227,group06343
TBepi3256.genome.CDS.2220,group00265
TBepi3256.genome.CDS.2221,group06346
TBepi3256.genome.CDS.2222,group06345
TBepi3256.genome.CDS.2223,group06344
TBepi3256.genome.CDS.2556,group02831
TBepi3256.genome.CDS.2557,group04427
TBepi3256.genome.CDS.2554,group02123
TBepi3256.genome.CDS.2555,group06396
TBepi3256.genome.CDS.2552,group01742
TBepi3256.genome.CDS.2553,group01167
TBepi3256.genome.CDS.2550,group01888
TBepi3256.genome.CDS.2551,group04706
TBepi3256.genome.CDS.347,group06332
TBepi3256.genome.CDS.2558,group06398
TBepi3256.genome.CDS.2559,group03408
TBepi3256.genome.CDS.2310,group02905
TBepi3256.genome.CDS.2312,group00052
TBepi3256.genome.CDS.2313,group06361
TBepi3256.genome.CDS.2314,group02019
TBepi3256.genome.CDS.2315,group01671
TBepi3256.genome.CDS.2316,group01685
TBepi3256.genome.CDS.2317,group01617
TBepi3256.genome.CDS.2318,group01616
TBepi3256.genome.CDS.2319,group00499
TBepi3256.genome.CDS.3159,group00256
TBepi3256.genome.CDS.3158,group00071
TBepi3256.genome.CDS.3155,group00164
TBepi3256.genome.CDS.3154,group00195
TBepi3256.genome.CDS.3157,group00037
TBepi3256.genome.CDS.3156,group00075
TBepi3256.genome.CDS.3151,group01262
TBepi3256.genome.CDS.3150,group00078
TBepi3256.genome.CDS.3153,group00090
TBepi3256.genome.CDS.3152,group00731
TBepi3256.genome.CDS.3375,group02268
TBepi3256.genome.CDS.3374,group01476
TBepi3256.genome.CDS.3377,group00740
TBepi3256.genome.CDS.3376,group00025
TBepi3256.genome.CDS.3371,group00347
TBepi3256.genome.CDS.2246,group02497
TBepi3256.genome.CDS.3373,group00628
TBepi3256.genome.CDS.3372,group00214
TBepi3256.genome.CDS.3379,group01189
TBepi3256.genome.CDS.3378,group00068
TBepi3256.genome.CDS.3579,group00568
TBepi3256.genome.CDS.3578,group01319
TBepi3256.genome.CDS.3577,group01160
TBepi3256.genome.CDS.3576,group00001
TBepi3256.genome.CDS.3575,group00003
TBepi3256.genome.CDS.3573,group00520
TBepi3256.genome.CDS.3572,group00463
TBepi3256.genome.CDS.3571,group00517
TBepi3256.genome.CDS.1633,group06271
TBepi3256.genome.CDS.3209,group06235
TBepi3256.genome.CDS.3208,group01085
TBepi3256.genome.CDS.3201,group01757
TBepi3256.genome.CDS.3200,group00232
TBepi3256.genome.CDS.3203,group03695
TBepi3256.genome.CDS.3202,group00135
TBepi3256.genome.CDS.3205,group02701
TBepi3256.genome.CDS.3204,group02270
TBepi3256.genome.CDS.3207,group01659
TBepi3256.genome.CDS.3206,group02993
TBepi3256.genome.CDS.2687,group00486
TBepi3256.genome.CDS.1314,group00092
TBepi3256.genome.CDS.3179,group00091
TBepi3256.genome.CDS.3178,group00198
TBepi3256.genome.CDS.2826,group06164
TBepi3256.genome.CDS.2827,group05762
TBepi3256.genome.CDS.2824,group01950
TBepi3256.genome.CDS.2825,group02345
TBepi3256.genome.CDS.2822,group06165
TBepi3256.genome.CDS.2823,group04027
TBepi3256.genome.CDS.2820,group02839
TBepi3256.genome.CDS.2821,group00783
TBepi3256.genome.CDS.2828,group06167
TBepi3256.genome.CDS.3624,group00301
TBepi3256.genome.CDS.1957,group00120
TBepi3256.genome.CDS.1956,group00110
TBepi3256.genome.CDS.1955,group00040
TBepi3256.genome.CDS.1954,group01415
TBepi3256.genome.CDS.1953,group00336
TBepi3256.genome.CDS.1952,group00601
TBepi3256.genome.CDS.1951,group01041
TBepi3256.genome.CDS.1950,group01325
TBepi3256.genome.CDS.1959,group00125
TBepi3256.genome.CDS.1958,group00335
TBepi3256.genome.CDS.2958,group01618
TBepi3256.genome.CDS.2959,group00201
TBepi3256.genome.CDS.2952,group01663
TBepi3256.genome.CDS.2953,group04058
TBepi3256.genome.CDS.2950,group02686
TBepi3256.genome.CDS.1558,group00358
TBepi3256.genome.CDS.2956,group06187
TBepi3256.genome.CDS.2957,group00887
TBepi3256.genome.CDS.2954,group00531
TBepi3256.genome.CDS.2955,group00650
TBepi3256.genome.CDS.3432,group06269
TBepi3256.genome.CDS.1930,group00338
TBepi3256.genome.CDS.3430,group00743
TBepi3256.genome.CDS.2039,group02985
TBepi3256.genome.CDS.2038,group00861
TBepi3256.genome.CDS.2035,group00928
TBepi3256.genome.CDS.2034,group00501
TBepi3256.genome.CDS.2037,group03279
TBepi3256.genome.CDS.2031,group01990
TBepi3256.genome.CDS.2030,group00762
TBepi3256.genome.CDS.2033,group00809
TBepi3256.genome.CDS.2032,group00264
TBepi3256.genome.CDS.2361,group01323
TBepi3256.genome.CDS.2141,group03753
TBepi3256.genome.CDS.2140,group04882
TBepi3256.genome.CDS.2143,group00837
TBepi3256.genome.CDS.2142,group01425
TBepi3256.genome.CDS.2145,group01001
TBepi3256.genome.CDS.2144,group03368
TBepi3256.genome.CDS.2147,group00002
TBepi3256.genome.CDS.2146,group00002
TBepi3256.genome.CDS.2149,group01509
TBepi3256.genome.CDS.2148,group06333
TBepi3256.genome.CDS.2783,group02628
TBepi3256.genome.CDS.2782,group06159
TBepi3256.genome.CDS.2781,group00099
TBepi3256.genome.CDS.2780,group02183
TBepi3256.genome.CDS.2787,group00181
TBepi3256.genome.CDS.2786,group02491
TBepi3256.genome.CDS.2785,group00521
TBepi3256.genome.CDS.2784,group00144
TBepi3256.genome.CDS.3434,group00470
TBepi3256.genome.CDS.2789,group00717
TBepi3256.genome.CDS.2788,group00239
TBepi3256.genome.CDS.2769,group03201
TBepi3256.genome.CDS.2339,group05061
TBepi3256.genome.CDS.2761,group00409
TBepi3256.genome.CDS.2760,group00280
TBepi3256.genome.CDS.2763,group06151
TBepi3256.genome.CDS.2762,group00216
TBepi3256.genome.CDS.2765,group00397
TBepi3256.genome.CDS.2764,group04427
TBepi3256.genome.CDS.2767,group02986
TBepi3256.genome.CDS.2766,group02727
TBepi3256.genome.CDS.2365,group02737
TBepi3256.genome.CDS.2496,group00391
TBepi3256.genome.CDS.2495,group01530
TBepi3256.genome.CDS.2366,group01798
TBepi3256.genome.CDS.2493,group00428
TBepi3256.genome.CDS.2492,group00193
TBepi3256.genome.CDS.2363,group00865
TBepi3256.genome.CDS.2490,group00086
TBepi3256.genome.CDS.2369,group01595
TBepi3256.genome.CDS.2368,group01348
TBepi3256.genome.CDS.2499,group01475
TBepi3256.genome.CDS.2498,group01268
TBepi3256.genome.CDS.2444,group00360
TBepi3256.genome.CDS.3148,group00513
TBepi3256.genome.CDS.3149,group00168
TBepi3256.genome.CDS.3146,group01404
TBepi3256.genome.CDS.3147,group00944
TBepi3256.genome.CDS.3144,group00278
TBepi3256.genome.CDS.3145,group01413
TBepi3256.genome.CDS.3142,group03696
TBepi3256.genome.CDS.3143,group01550
TBepi3256.genome.CDS.3140,group03542
TBepi3256.genome.CDS.3141,group02963
TBepi3256.genome.CDS.2331,group00149
TBepi3256.genome.CDS.2440,group02540
TBepi3256.genome.CDS.2441,group05763
TBepi3256.genome.CDS.3366,group03447
TBepi3256.genome.CDS.3367,group06264
TBepi3256.genome.CDS.3364,group03332
TBepi3256.genome.CDS.3365,group06261
TBepi3256.genome.CDS.3362,group00458
TBepi3256.genome.CDS.2442,group00606
TBepi3256.genome.CDS.3360,group00244
TBepi3256.genome.CDS.3361,group00312
TBepi3256.genome.CDS.3138,group00902
TBepi3256.genome.CDS.3368,group00123
TBepi3256.genome.CDS.3369,group00345
TBepi3256.genome.CDS.3560,group01446
TBepi3256.genome.CDS.3561,group00087
TBepi3256.genome.CDS.2569,group00131
TBepi3256.genome.CDS.3563,group00209
TBepi3256.genome.CDS.3564,group00171
TBepi3256.genome.CDS.3565,group00008
TBepi3256.genome.CDS.3566,group06287
TBepi3256.genome.CDS.3567,group00298
TBepi3256.genome.CDS.2563,group01823
TBepi3256.genome.CDS.3569,group00494
TBepi3256.genome.CDS.2561,group05120
TBepi3256.genome.CDS.2560,group00221
TBepi3256.genome.CDS.2567,group00100
TBepi3256.genome.CDS.2566,group05060
TBepi3256.genome.CDS.2565,group06397
TBepi3256.genome.CDS.2564,group01102
TBepi3256.genome.CDS.750,group00461
TBepi3256.genome.CDS.756,group05458
TBepi3256.genome.CDS.3218,group00580
TBepi3256.genome.CDS.3219,group00523
TBepi3256.genome.CDS.3212,group00708
TBepi3256.genome.CDS.3213,group01991
TBepi3256.genome.CDS.3210,group00900
TBepi3256.genome.CDS.3211,group02125
TBepi3256.genome.CDS.3216,group06233
TBepi3256.genome.CDS.3217,group03047
TBepi3256.genome.CDS.3214,group00122
TBepi3256.genome.CDS.3215,group06234
TBepi3256.genome.CDS.2323,group01244
TBepi3256.genome.CDS.2367,group05221
TBepi3256.genome.CDS.2819,group00567
TBepi3256.genome.CDS.2818,group00155
TBepi3256.genome.CDS.2813,group00665
TBepi3256.genome.CDS.2812,group06162
TBepi3256.genome.CDS.2811,group04428
TBepi3256.genome.CDS.2810,group02611
TBepi3256.genome.CDS.2817,group00132
TBepi3256.genome.CDS.2816,group04047
TBepi3256.genome.CDS.2815,group00205
TBepi3256.genome.CDS.2814,group01194
TBepi3256.genome.CDS.624,group00488
TBepi3256.genome.CDS.1545,group06267
TBepi3256.genome.CDS.1231,group06216
TBepi3256.genome.CDS.1541,group00344
TBepi3256.genome.CDS.2969,group01378
TBepi3256.genome.CDS.2968,group06189
TBepi3256.genome.CDS.2967,group06190
TBepi3256.genome.CDS.2966,group06191
TBepi3256.genome.CDS.2965,group06192
TBepi3256.genome.CDS.2964,group06193
TBepi3256.genome.CDS.2963,group06194
TBepi3256.genome.CDS.2962,group06195
TBepi3256.genome.CDS.2961,group06196
TBepi3256.genome.CDS.2960,group03202
TBepi3256.genome.CDS.1948,group01316
TBepi3256.genome.CDS.1949,group06253
TBepi3256.genome.CDS.1940,group00111
TBepi3256.genome.CDS.1941,group00319
TBepi3256.genome.CDS.1942,group00180
TBepi3256.genome.CDS.1943,group00179
TBepi3256.genome.CDS.1944,group00117
TBepi3256.genome.CDS.1945,group00022
TBepi3256.genome.CDS.1946,group06256
TBepi3256.genome.CDS.1947,group06254
TBepi3256.genome.CDS.3551,group01966
TBepi3256.genome.CDS.3002,group02094
TBepi3256.genome.CDS.3553,group01383
TBepi3256.genome.CDS.3000,group02108
TBepi3256.genome.CDS.3555,group01414
TBepi3256.genome.CDS.3006,group00485
TBepi3256.genome.CDS.3005,group00908
TBepi3256.genome.CDS.3556,group00074
TBepi3256.genome.CDS.1055,group06180
TBepi3256.genome.CDS.2028,group02613
