TBepi149.genome.CDS.1176,group05714
TBepi149.genome.CDS.1064,group00844
TBepi149.genome.CDS.1065,group00104
TBepi149.genome.CDS.1066,group00106
TBepi149.genome.CDS.1389,group00666
TBepi149.genome.CDS.1388,group00666
TBepi149.genome.CDS.1062,group02491
TBepi149.genome.CDS.1063,group00521
TBepi149.genome.CDS.1042,group00830
TBepi149.genome.CDS.1043,group01974
TBepi149.genome.CDS.850,group10965
TBepi149.genome.CDS.1730,group00709
TBepi149.genome.CDS.1731,group00945
TBepi149.genome.CDS.1732,group00132
TBepi149.genome.CDS.1733,group00155
TBepi149.genome.CDS.1734,group00567
TBepi149.genome.CDS.1735,group00934
TBepi149.genome.CDS.1736,group00031
TBepi149.genome.CDS.1737,group01537
TBepi149.genome.CDS.1738,group05743
TBepi149.genome.CDS.1739,group00377
TBepi149.genome.CDS.1719,group00874
TBepi149.genome.CDS.1321,group03338
TBepi149.genome.CDS.1517,group01695
TBepi149.genome.CDS.156,group00682
TBepi149.genome.CDS.1049,group00275
TBepi149.genome.CDS.153,group10967
TBepi149.genome.CDS.254,group00244
TBepi149.genome.CDS.1259,group00508
TBepi149.genome.CDS.252,group00197
TBepi149.genome.CDS.285,group03253
TBepi149.genome.CDS.1569,group01222
TBepi149.genome.CDS.1568,group01688
TBepi149.genome.CDS.1565,group00779
TBepi149.genome.CDS.1564,group02561
TBepi149.genome.CDS.1567,group10991
TBepi149.genome.CDS.1566,group05735
TBepi149.genome.CDS.1561,group02305
TBepi149.genome.CDS.1563,group00247
TBepi149.genome.CDS.1562,group01548
TBepi149.genome.CDS.745,group01192
TBepi149.genome.CDS.737,group10994
TBepi149.genome.CDS.852,group01648
TBepi149.genome.CDS.1070,group00584
TBepi149.genome.CDS.1558,group05734
TBepi149.genome.CDS.738,group00482
TBepi149.genome.CDS.998,group00320
TBepi149.genome.CDS.1559,group02501
TBepi149.genome.CDS.1204,group04030
TBepi149.genome.CDS.1205,group00902
TBepi149.genome.CDS.1369,group03348
TBepi149.genome.CDS.1368,group00742
TBepi149.genome.CDS.1200,group00168
TBepi149.genome.CDS.1201,group00256
TBepi149.genome.CDS.1202,group03593
TBepi149.genome.CDS.1203,group05718
TBepi149.genome.CDS.1363,group05725
TBepi149.genome.CDS.1362,group01123
TBepi149.genome.CDS.1361,group01123
TBepi149.genome.CDS.1360,group00239
TBepi149.genome.CDS.1367,group03553
TBepi149.genome.CDS.1209,group00652
TBepi149.genome.CDS.1365,group01519
TBepi149.genome.CDS.1364,group00882
TBepi149.genome.CDS.671,group10990
TBepi149.genome.CDS.859,group00329
TBepi149.genome.CDS.991,group00257
TBepi149.genome.CDS.996,group00206
TBepi149.genome.CDS.1206,group03223
TBepi149.genome.CDS.1518,group05733
TBepi149.genome.CDS.939,group05752
TBepi149.genome.CDS.1207,group00813
TBepi149.genome.CDS.930,group00169
TBepi149.genome.CDS.1712,group00845
TBepi149.genome.CDS.932,group02970
TBepi149.genome.CDS.933,group00818
TBepi149.genome.CDS.934,group02620
TBepi149.genome.CDS.1515,group02669
TBepi149.genome.CDS.936,group05575
TBepi149.genome.CDS.1713,group00917
TBepi149.genome.CDS.1675,group00094
TBepi149.genome.CDS.1674,group00191
TBepi149.genome.CDS.1677,group11002
TBepi149.genome.CDS.1676,group00254
TBepi149.genome.CDS.1671,group05741
TBepi149.genome.CDS.1670,group05740
TBepi149.genome.CDS.1672,group05742
TBepi149.genome.CDS.1679,group01970
TBepi149.genome.CDS.1678,group01004
TBepi149.genome.CDS.1109,group01248
TBepi149.genome.CDS.1108,group01183
TBepi149.genome.CDS.1107,group05710
TBepi149.genome.CDS.1106,group00310
TBepi149.genome.CDS.1105,group00058
TBepi149.genome.CDS.1104,group00194
TBepi149.genome.CDS.1102,group00300
TBepi149.genome.CDS.1101,group00378
TBepi149.genome.CDS.1100,group10970
TBepi149.genome.CDS.1208,group01455
TBepi149.genome.CDS.1366,group05726
TBepi149.genome.CDS.1473,group01541
TBepi149.genome.CDS.1472,group00995
TBepi149.genome.CDS.1471,group02973
TBepi149.genome.CDS.1470,group01301
TBepi149.genome.CDS.1477,group01594
TBepi149.genome.CDS.1476,group04173
TBepi149.genome.CDS.1475,group00712
TBepi149.genome.CDS.1474,group04126
TBepi149.genome.CDS.1479,group01271
TBepi149.genome.CDS.1478,group00767
TBepi149.genome.CDS.1033,group01622
TBepi149.genome.CDS.1032,group00061
TBepi149.genome.CDS.1031,group01317
TBepi149.genome.CDS.1030,group01469
TBepi149.genome.CDS.1037,group01112
TBepi149.genome.CDS.1036,group01136
TBepi149.genome.CDS.1035,group02303
TBepi149.genome.CDS.1034,group01456
TBepi149.genome.CDS.1039,group02442
TBepi149.genome.CDS.1038,group10969
TBepi149.genome.CDS.1381,group00563
TBepi149.genome.CDS.162,group01381
TBepi149.genome.CDS.447,group05745
TBepi149.genome.CDS.114,group02718
TBepi149.genome.CDS.1600,group00566
TBepi149.genome.CDS.1601,group00675
TBepi149.genome.CDS.1602,group00908
TBepi149.genome.CDS.1603,group02495
TBepi149.genome.CDS.1604,group10992
TBepi149.genome.CDS.1605,group00806
TBepi149.genome.CDS.1606,group00910
TBepi149.genome.CDS.1607,group00038
TBepi149.genome.CDS.1608,group00229
TBepi149.genome.CDS.1609,group00210
TBepi149.genome.CDS.568,group10984
TBepi149.genome.CDS.1689,group00342
TBepi149.genome.CDS.662,group05746
TBepi149.genome.CDS.663,group05747
TBepi149.genome.CDS.701,group00034
TBepi149.genome.CDS.207,group03993
TBepi149.genome.CDS.1699,group00594
TBepi149.genome.CDS.1698,group00522
TBepi149.genome.CDS.1693,group00523
TBepi149.genome.CDS.1692,group00457
TBepi149.genome.CDS.1691,group00282
TBepi149.genome.CDS.1690,group00724
TBepi149.genome.CDS.1697,group00610
TBepi149.genome.CDS.1696,group00618
TBepi149.genome.CDS.1695,group00619
TBepi149.genome.CDS.1694,group00580
TBepi149.genome.CDS.1327,group01472
TBepi149.genome.CDS.1326,group01185
TBepi149.genome.CDS.1324,group00589
TBepi149.genome.CDS.1323,group03491
TBepi149.genome.CDS.1322,group02394
TBepi149.genome.CDS.1088,group00935
TBepi149.genome.CDS.1089,group01605
TBepi149.genome.CDS.1086,group00597
TBepi149.genome.CDS.1087,group00989
TBepi149.genome.CDS.1085,group03301
TBepi149.genome.CDS.1082,group00354
TBepi149.genome.CDS.1083,group02892
TBepi149.genome.CDS.1329,group00461
TBepi149.genome.CDS.1328,group05724
TBepi149.genome.CDS.1718,group00873
TBepi149.genome.CDS.1554,group02297
TBepi149.genome.CDS.1555,group00097
TBepi149.genome.CDS.1556,group00109
TBepi149.genome.CDS.1258,group00020
TBepi149.genome.CDS.1550,group01711
TBepi149.genome.CDS.1551,group01575
TBepi149.genome.CDS.1552,group01240
TBepi149.genome.CDS.1553,group00311
TBepi149.genome.CDS.1250,group02496
TBepi149.genome.CDS.1257,group00395
TBepi149.genome.CDS.1256,group00021
TBepi149.genome.CDS.1255,group01256
TBepi149.genome.CDS.1254,group00697
TBepi149.genome.CDS.1439,group01104
TBepi149.genome.CDS.1438,group01034
TBepi149.genome.CDS.1437,group02730
TBepi149.genome.CDS.1436,group04189
TBepi149.genome.CDS.1435,group02759
TBepi149.genome.CDS.1434,group00076
TBepi149.genome.CDS.1433,group02458
TBepi149.genome.CDS.1431,group02100
TBepi149.genome.CDS.1430,group10982
TBepi149.genome.CDS.513,group10981
TBepi149.genome.CDS.1663,group00113
TBepi149.genome.CDS.941,group05753
TBepi149.genome.CDS.940,group01675
TBepi149.genome.CDS.943,group00345
TBepi149.genome.CDS.942,group00123
TBepi149.genome.CDS.945,group00347
TBepi149.genome.CDS.944,group00346
TBepi149.genome.CDS.947,group00068
TBepi149.genome.CDS.946,group00628
TBepi149.genome.CDS.949,group00293
TBepi149.genome.CDS.948,group00668
TBepi149.genome.CDS.35,group10977
