TBepi2754.genome.CDS.2299,group01124
TBepi2754.genome.CDS.2326,group01627
TBepi2754.genome.CDS.1353,group02792
TBepi2754.genome.CDS.1352,group05024
TBepi2754.genome.CDS.1180,group03773
TBepi2754.genome.CDS.1181,group05020
TBepi2754.genome.CDS.2737,group05038
TBepi2754.genome.CDS.1614,group00578
TBepi2754.genome.CDS.1615,group00654
TBepi2754.genome.CDS.1616,group00455
TBepi2754.genome.CDS.1617,group00750
TBepi2754.genome.CDS.1610,group00525
TBepi2754.genome.CDS.1612,group00049
TBepi2754.genome.CDS.1613,group00114
TBepi2754.genome.CDS.1618,group01093
TBepi2754.genome.CDS.1619,group00226
TBepi2754.genome.CDS.1988,group02627
TBepi2754.genome.CDS.1989,group02627
TBepi2754.genome.CDS.1984,group00887
TBepi2754.genome.CDS.1985,group01947
TBepi2754.genome.CDS.1986,group03188
TBepi2754.genome.CDS.1987,group03187
TBepi2754.genome.CDS.1980,group01140
TBepi2754.genome.CDS.1981,group00951
TBepi2754.genome.CDS.1982,group00479
TBepi2754.genome.CDS.1983,group00939
TBepi2754.genome.CDS.1508,group00150
TBepi2754.genome.CDS.1509,group00129
TBepi2754.genome.CDS.1500,group00297
TBepi2754.genome.CDS.1501,group00227
TBepi2754.genome.CDS.1502,group00893
TBepi2754.genome.CDS.1503,group00444
TBepi2754.genome.CDS.1504,group00883
TBepi2754.genome.CDS.1505,group00048
TBepi2754.genome.CDS.1506,group00063
TBepi2754.genome.CDS.1507,group00082
TBepi2754.genome.CDS.1852,group01851
TBepi2754.genome.CDS.1581,group00154
TBepi2754.genome.CDS.1850,group03663
TBepi2754.genome.CDS.1768,group02772
TBepi2754.genome.CDS.1769,group12090
TBepi2754.genome.CDS.1764,group02538
TBepi2754.genome.CDS.1765,group01648
TBepi2754.genome.CDS.1766,group00796
TBepi2754.genome.CDS.1767,group01855
TBepi2754.genome.CDS.1760,group00987
TBepi2754.genome.CDS.1761,group01529
TBepi2754.genome.CDS.1762,group01118
TBepi2754.genome.CDS.1763,group00181
TBepi2754.genome.CDS.1586,group01021
TBepi2754.genome.CDS.1587,group00023
TBepi2754.genome.CDS.2196,group04008
TBepi2754.genome.CDS.2197,group05031
TBepi2754.genome.CDS.2194,group02653
TBepi2754.genome.CDS.2195,group00430
TBepi2754.genome.CDS.2192,group00560
TBepi2754.genome.CDS.2193,group00402
TBepi2754.genome.CDS.2190,group00767
TBepi2754.genome.CDS.2191,group01149
TBepi2754.genome.CDS.2198,group00432
TBepi2754.genome.CDS.2199,group00790
TBepi2754.genome.CDS.2062,group00799
TBepi2754.genome.CDS.2063,group00736
TBepi2754.genome.CDS.2060,group00343
TBepi2754.genome.CDS.2061,group00620
TBepi2754.genome.CDS.2066,group00233
TBepi2754.genome.CDS.2067,group00420
TBepi2754.genome.CDS.2064,group00890
TBepi2754.genome.CDS.2065,group00385
TBepi2754.genome.CDS.2069,group00758
TBepi2754.genome.CDS.2664,group01153
TBepi2754.genome.CDS.2665,group02056
TBepi2754.genome.CDS.2666,group01098
TBepi2754.genome.CDS.2667,group00586
TBepi2754.genome.CDS.2661,group00803
TBepi2754.genome.CDS.2662,group00034
TBepi2754.genome.CDS.2663,group00421
TBepi2754.genome.CDS.2668,group00835
TBepi2754.genome.CDS.2669,group00970
TBepi2754.genome.CDS.2688,group03772
TBepi2754.genome.CDS.2689,group03250
TBepi2754.genome.CDS.2682,group02100
TBepi2754.genome.CDS.2683,group02442
TBepi2754.genome.CDS.2680,group00036
TBepi2754.genome.CDS.2681,group02255
TBepi2754.genome.CDS.2686,group00004
TBepi2754.genome.CDS.2687,group02916
TBepi2754.genome.CDS.2684,group00004
TBepi2754.genome.CDS.2685,group12117
TBepi2754.genome.CDS.2206,group00185
TBepi2754.genome.CDS.2207,group00076
TBepi2754.genome.CDS.2204,group00726
TBepi2754.genome.CDS.2205,group00997
TBepi2754.genome.CDS.2202,group00912
TBepi2754.genome.CDS.2203,group00270
TBepi2754.genome.CDS.2200,group00884
TBepi2754.genome.CDS.2201,group00789
TBepi2754.genome.CDS.2208,group01006
TBepi2754.genome.CDS.2209,group00500
TBepi2754.genome.CDS.1694,group00547
TBepi2754.genome.CDS.1695,group00484
TBepi2754.genome.CDS.1924,group01903
TBepi2754.genome.CDS.1925,group01948
TBepi2754.genome.CDS.1922,group01076
TBepi2754.genome.CDS.326,group12120
TBepi2754.genome.CDS.1923,group02465
TBepi2754.genome.CDS.2530,group01862
TBepi2754.genome.CDS.2532,group02657
TBepi2754.genome.CDS.2533,group01456
TBepi2754.genome.CDS.2534,group02441
TBepi2754.genome.CDS.2535,group01646
TBepi2754.genome.CDS.2536,group00955
TBepi2754.genome.CDS.2537,group00748
TBepi2754.genome.CDS.2538,group00984
TBepi2754.genome.CDS.2539,group00224
TBepi2754.genome.CDS.2338,group01237
TBepi2754.genome.CDS.2339,group00958
TBepi2754.genome.CDS.2448,group01223
TBepi2754.genome.CDS.2449,group01196
TBepi2754.genome.CDS.2332,group00236
TBepi2754.genome.CDS.2333,group00761
TBepi2754.genome.CDS.2330,group00707
TBepi2754.genome.CDS.2447,group01284
TBepi2754.genome.CDS.2440,group04012
TBepi2754.genome.CDS.2441,group05033
TBepi2754.genome.CDS.2442,group01623
TBepi2754.genome.CDS.2335,group01422
TBepi2754.genome.CDS.1521,group00104
TBepi2754.genome.CDS.1526,group00666
TBepi2754.genome.CDS.1377,group00099
TBepi2754.genome.CDS.1376,group00100
TBepi2754.genome.CDS.1375,group00131
TBepi2754.genome.CDS.1379,group00566
TBepi2754.genome.CDS.1378,group00700
TBepi2754.genome.CDS.1083,group00166
TBepi2754.genome.CDS.1970,group00982
TBepi2754.genome.CDS.1973,group01032
TBepi2754.genome.CDS.1975,group02242
TBepi2754.genome.CDS.1974,group00628
TBepi2754.genome.CDS.1977,group00711
TBepi2754.genome.CDS.1976,group01301
TBepi2754.genome.CDS.1979,group02238
TBepi2754.genome.CDS.1978,group01226
TBepi2754.genome.CDS.1579,group00673
TBepi2754.genome.CDS.1578,group00267
TBepi2754.genome.CDS.1575,group00229
TBepi2754.genome.CDS.1574,group00807
TBepi2754.genome.CDS.1577,group00350
TBepi2754.genome.CDS.1576,group00609
TBepi2754.genome.CDS.1571,group00128
TBepi2754.genome.CDS.1570,group00891
TBepi2754.genome.CDS.1573,group00123
TBepi2754.genome.CDS.1572,group00925
TBepi2754.genome.CDS.1885,group01188
TBepi2754.genome.CDS.1884,group12094
TBepi2754.genome.CDS.1887,group00538
TBepi2754.genome.CDS.1886,group00727
TBepi2754.genome.CDS.1881,group02820
TBepi2754.genome.CDS.1880,group01592
TBepi2754.genome.CDS.1883,group05028
TBepi2754.genome.CDS.1882,group00036
TBepi2754.genome.CDS.1889,group00302
TBepi2754.genome.CDS.1888,group00993
TBepi2754.genome.CDS.1401,group00160
TBepi2754.genome.CDS.1400,group00159
TBepi2754.genome.CDS.1403,group00250
TBepi2754.genome.CDS.1402,group00219
TBepi2754.genome.CDS.1405,group00437
TBepi2754.genome.CDS.1404,group00245
TBepi2754.genome.CDS.1407,group00240
TBepi2754.genome.CDS.1406,group00225
TBepi2754.genome.CDS.1409,group00329
TBepi2754.genome.CDS.1408,group00027
TBepi2754.genome.CDS.1155,group00630
TBepi2754.genome.CDS.1791,group01397
TBepi2754.genome.CDS.1790,group01116
TBepi2754.genome.CDS.1793,group00809
TBepi2754.genome.CDS.1792,group00501
TBepi2754.genome.CDS.1795,group01056
TBepi2754.genome.CDS.1794,group00264
TBepi2754.genome.CDS.1797,group02263
TBepi2754.genome.CDS.1796,group02082
TBepi2754.genome.CDS.1799,group02426
TBepi2754.genome.CDS.1798,group00069
TBepi2754.genome.CDS.2001,group00888
TBepi2754.genome.CDS.842,group12110
TBepi2754.genome.CDS.2057,group00704
TBepi2754.genome.CDS.2056,group00811
TBepi2754.genome.CDS.2055,group00705
TBepi2754.genome.CDS.2054,group01150
TBepi2754.genome.CDS.2053,group00978
TBepi2754.genome.CDS.2052,group00983
TBepi2754.genome.CDS.2051,group00169
TBepi2754.genome.CDS.2050,group00638
TBepi2754.genome.CDS.2059,group00735
TBepi2754.genome.CDS.2058,group00475
TBepi2754.genome.CDS.2239,group00263
TBepi2754.genome.CDS.2238,group01051
TBepi2754.genome.CDS.2233,group00272
TBepi2754.genome.CDS.2232,group00443
TBepi2754.genome.CDS.2231,group00212
TBepi2754.genome.CDS.2230,group00403
TBepi2754.genome.CDS.2236,group00390
TBepi2754.genome.CDS.2235,group00486
TBepi2754.genome.CDS.2234,group00380
TBepi2754.genome.CDS.2545,group00161
TBepi2754.genome.CDS.2544,group00562
TBepi2754.genome.CDS.2547,group00341
TBepi2754.genome.CDS.2546,group00561
TBepi2754.genome.CDS.2541,group00967
TBepi2754.genome.CDS.2540,group00327
TBepi2754.genome.CDS.2543,group00232
TBepi2754.genome.CDS.2542,group00815
TBepi2754.genome.CDS.2549,group00624
TBepi2754.genome.CDS.2548,group00625
TBepi2754.genome.CDS.2309,group02101
TBepi2754.genome.CDS.2308,group01349
TBepi2754.genome.CDS.2307,group01853
TBepi2754.genome.CDS.2306,group01354
TBepi2754.genome.CDS.2305,group01207
TBepi2754.genome.CDS.2304,group00706
TBepi2754.genome.CDS.2303,group01972
TBepi2754.genome.CDS.2302,group02236
TBepi2754.genome.CDS.2301,group01154
TBepi2754.genome.CDS.2300,group01177
TBepi2754.genome.CDS.1674,group01175
TBepi2754.genome.CDS.537,group12097
TBepi2754.genome.CDS.1363,group00039
TBepi2754.genome.CDS.1090,group12114
TBepi2754.genome.CDS.1962,group00538
TBepi2754.genome.CDS.1960,group02194
TBepi2754.genome.CDS.1961,group00993
TBepi2754.genome.CDS.1966,group00038
TBepi2754.genome.CDS.1967,group01352
TBepi2754.genome.CDS.1964,group00988
TBepi2754.genome.CDS.1965,group04006
TBepi2754.genome.CDS.1969,group01200
TBepi2754.genome.CDS.1568,group00044
TBepi2754.genome.CDS.1569,group00375
TBepi2754.genome.CDS.1566,group01391
TBepi2754.genome.CDS.1567,group01130
TBepi2754.genome.CDS.1564,group02105
TBepi2754.genome.CDS.1565,group01964
TBepi2754.genome.CDS.1562,group01386
TBepi2754.genome.CDS.1563,group01458
TBepi2754.genome.CDS.1560,group00012
TBepi2754.genome.CDS.1561,group01339
TBepi2754.genome.CDS.1896,group00051
TBepi2754.genome.CDS.1897,group00301
TBepi2754.genome.CDS.1894,group00552
TBepi2754.genome.CDS.1895,group01172
TBepi2754.genome.CDS.1892,group00582
TBepi2754.genome.CDS.1893,group00035
TBepi2754.genome.CDS.1890,group00178
TBepi2754.genome.CDS.1891,group00400
TBepi2754.genome.CDS.1898,group00177
TBepi2754.genome.CDS.1899,group00512
TBepi2754.genome.CDS.1412,group00373
TBepi2754.genome.CDS.1413,group00156
TBepi2754.genome.CDS.1410,group00450
TBepi2754.genome.CDS.1411,group00204
TBepi2754.genome.CDS.1416,group00168
TBepi2754.genome.CDS.1417,group00078
TBepi2754.genome.CDS.1414,group00124
TBepi2754.genome.CDS.1415,group00292
TBepi2754.genome.CDS.1418,group00195
TBepi2754.genome.CDS.1419,group00164
TBepi2754.genome.CDS.1783,group00872
TBepi2754.genome.CDS.1780,group02774
TBepi2754.genome.CDS.1781,group01128
TBepi2754.genome.CDS.1786,group00017
TBepi2754.genome.CDS.1787,group00918
TBepi2754.genome.CDS.1784,group01280
TBepi2754.genome.CDS.1785,group00915
TBepi2754.genome.CDS.1788,group00683
TBepi2754.genome.CDS.1789,group00539
TBepi2754.genome.CDS.834,group12107
TBepi2754.genome.CDS.2048,group00930
TBepi2754.genome.CDS.2049,group00340
TBepi2754.genome.CDS.2040,group00646
TBepi2754.genome.CDS.2041,group00135
TBepi2754.genome.CDS.2042,group01029
TBepi2754.genome.CDS.2043,group00979
TBepi2754.genome.CDS.2044,group00818
TBepi2754.genome.CDS.2046,group04007
TBepi2754.genome.CDS.2047,group00396
TBepi2754.genome.CDS.230,group00581
TBepi2754.genome.CDS.235,group00255
TBepi2754.genome.CDS.2228,group00603
TBepi2754.genome.CDS.2229,group01100
TBepi2754.genome.CDS.2224,group00647
TBepi2754.genome.CDS.2225,group01353
TBepi2754.genome.CDS.2226,group00810
TBepi2754.genome.CDS.2227,group00604
TBepi2754.genome.CDS.2220,group01460
TBepi2754.genome.CDS.2221,group00680
TBepi2754.genome.CDS.2222,group00679
TBepi2754.genome.CDS.2223,group00424
TBepi2754.genome.CDS.2556,group00011
TBepi2754.genome.CDS.2557,group00808
TBepi2754.genome.CDS.2554,group00056
TBepi2754.genome.CDS.2555,group00636
TBepi2754.genome.CDS.2552,group00570
TBepi2754.genome.CDS.2553,group00542
TBepi2754.genome.CDS.2550,group00231
TBepi2754.genome.CDS.2551,group00509
TBepi2754.genome.CDS.2558,group00340
TBepi2754.genome.CDS.2559,group01065
TBepi2754.genome.CDS.2310,group01859
TBepi2754.genome.CDS.2311,group01859
TBepi2754.genome.CDS.2312,group01459
TBepi2754.genome.CDS.2313,group05032
TBepi2754.genome.CDS.2314,group12112
TBepi2754.genome.CDS.2315,group00262
TBepi2754.genome.CDS.2316,group00852
TBepi2754.genome.CDS.2317,group00070
TBepi2754.genome.CDS.2318,group00054
TBepi2754.genome.CDS.2319,group00165
TBepi2754.genome.CDS.1531,group00037
TBepi2754.genome.CDS.1530,group00793
TBepi2754.genome.CDS.1820,group01123
TBepi2754.genome.CDS.1535,group01144
TBepi2754.genome.CDS.1826,group01974
TBepi2754.genome.CDS.1537,group00759
TBepi2754.genome.CDS.1536,group00613
TBepi2754.genome.CDS.1943,group02251
TBepi2754.genome.CDS.1314,group02129
TBepi2754.genome.CDS.1957,group01104
TBepi2754.genome.CDS.1956,group01269
TBepi2754.genome.CDS.1955,group00698
TBepi2754.genome.CDS.1954,group00723
TBepi2754.genome.CDS.1953,group00644
TBepi2754.genome.CDS.1952,group00005
TBepi2754.genome.CDS.1951,group00823
TBepi2754.genome.CDS.1950,group00615
TBepi2754.genome.CDS.1959,group01319
TBepi2754.genome.CDS.1958,group01160
TBepi2754.genome.CDS.1553,group01263
TBepi2754.genome.CDS.2453,group02936
TBepi2754.genome.CDS.1551,group00167
TBepi2754.genome.CDS.1550,group00938
TBepi2754.genome.CDS.1557,group01119
TBepi2754.genome.CDS.1556,group12113
TBepi2754.genome.CDS.1555,group04715
TBepi2754.genome.CDS.2452,group01092
TBepi2754.genome.CDS.1559,group01304
TBepi2754.genome.CDS.1558,group02106
TBepi2754.genome.CDS.2450,group00398
TBepi2754.genome.CDS.2457,group05034
TBepi2754.genome.CDS.2456,group01723
TBepi2754.genome.CDS.2327,group01531
TBepi2754.genome.CDS.2454,group02997
TBepi2754.genome.CDS.1425,group00028
TBepi2754.genome.CDS.1424,group00452
TBepi2754.genome.CDS.1423,group00916
TBepi2754.genome.CDS.1422,group00211
TBepi2754.genome.CDS.1421,group00182
TBepi2754.genome.CDS.1420,group00075
TBepi2754.genome.CDS.1429,group00776
TBepi2754.genome.CDS.1428,group01038
TBepi2754.genome.CDS.1585,group00829
TBepi2754.genome.CDS.2039,group00234
TBepi2754.genome.CDS.2038,group00305
TBepi2754.genome.CDS.2035,group01346
TBepi2754.genome.CDS.2034,group01266
TBepi2754.genome.CDS.2037,group00855
TBepi2754.genome.CDS.2036,group02099
TBepi2754.genome.CDS.2031,group05030
TBepi2754.genome.CDS.2030,group00113
TBepi2754.genome.CDS.2033,group01463
TBepi2754.genome.CDS.2141,group00198
TBepi2754.genome.CDS.2140,group00419
TBepi2754.genome.CDS.2143,group00175
TBepi2754.genome.CDS.2142,group00091
TBepi2754.genome.CDS.2145,group00434
TBepi2754.genome.CDS.2144,group01204
TBepi2754.genome.CDS.2147,group01232
TBepi2754.genome.CDS.2146,group01231
TBepi2754.genome.CDS.2149,group00259
TBepi2754.genome.CDS.2148,group01058
TBepi2754.genome.CDS.2783,group00298
TBepi2754.genome.CDS.2782,group00008
TBepi2754.genome.CDS.2781,group00171
TBepi2754.genome.CDS.2780,group00511
TBepi2754.genome.CDS.2787,group00875
TBepi2754.genome.CDS.2786,group00667
TBepi2754.genome.CDS.2785,group00494
TBepi2754.genome.CDS.2784,group00462
TBepi2754.genome.CDS.2769,group00174
TBepi2754.genome.CDS.2768,group01018
TBepi2754.genome.CDS.2761,group01825
TBepi2754.genome.CDS.2760,group01899
TBepi2754.genome.CDS.2763,group02254
TBepi2754.genome.CDS.2762,group05045
TBepi2754.genome.CDS.2765,group02017
TBepi2754.genome.CDS.2764,group03270
TBepi2754.genome.CDS.2766,group04021
TBepi2754.genome.CDS.2365,group02087
TBepi2754.genome.CDS.2364,group02243
TBepi2754.genome.CDS.2367,group01318
TBepi2754.genome.CDS.2494,group00757
TBepi2754.genome.CDS.2361,group00179
TBepi2754.genome.CDS.2360,group00180
TBepi2754.genome.CDS.2491,group00120
TBepi2754.genome.CDS.2490,group00110
TBepi2754.genome.CDS.2369,group02163
TBepi2754.genome.CDS.2368,group00901
TBepi2754.genome.CDS.2499,group00077
TBepi2754.genome.CDS.2498,group00019
TBepi2754.genome.CDS.2569,group00485
TBepi2754.genome.CDS.2563,group00334
TBepi2754.genome.CDS.2562,group00295
TBepi2754.genome.CDS.2561,group00196
TBepi2754.genome.CDS.2560,group00101
TBepi2754.genome.CDS.2566,group00591
TBepi2754.genome.CDS.2565,group00964
TBepi2754.genome.CDS.2564,group00170
TBepi2754.genome.CDS.1544,group00191
TBepi2754.genome.CDS.1545,group00142
TBepi2754.genome.CDS.1546,group00539
TBepi2754.genome.CDS.1547,group00253
TBepi2754.genome.CDS.1540,group00503
TBepi2754.genome.CDS.1541,group00094
TBepi2754.genome.CDS.1542,group00254
TBepi2754.genome.CDS.1543,group00081
TBepi2754.genome.CDS.1548,group00149
TBepi2754.genome.CDS.1549,group00108
TBepi2754.genome.CDS.1647,group00058
TBepi2754.genome.CDS.1394,group00607
TBepi2754.genome.CDS.1397,group00249
TBepi2754.genome.CDS.1396,group00407
TBepi2754.genome.CDS.1643,group00349
TBepi2754.genome.CDS.1390,group01211
TBepi2754.genome.CDS.1949,group01674
TBepi2754.genome.CDS.1393,group01101
TBepi2754.genome.CDS.1940,group01768
TBepi2754.genome.CDS.1941,group01724
TBepi2754.genome.CDS.1942,group02252
TBepi2754.genome.CDS.1392,group00655
TBepi2754.genome.CDS.1944,group01554
TBepi2754.genome.CDS.1945,group02494
TBepi2754.genome.CDS.1946,group00058
TBepi2754.genome.CDS.1947,group01596
TBepi2754.genome.CDS.1438,group00469
TBepi2754.genome.CDS.1439,group00427
TBepi2754.genome.CDS.1430,group00418
TBepi2754.genome.CDS.1431,group00528
TBepi2754.genome.CDS.1432,group00417
TBepi2754.genome.CDS.1433,group00739
TBepi2754.genome.CDS.1434,group01091
TBepi2754.genome.CDS.1435,group00490
TBepi2754.genome.CDS.1436,group00489
TBepi2754.genome.CDS.1437,group00733
TBepi2754.genome.CDS.1053,group01060
TBepi2754.genome.CDS.1056,group02502
TBepi2754.genome.CDS.2028,group00770
TBepi2754.genome.CDS.2029,group01037
TBepi2754.genome.CDS.2026,group00728
TBepi2754.genome.CDS.2027,group05029
TBepi2754.genome.CDS.2024,group01253
TBepi2754.genome.CDS.2025,group00892
TBepi2754.genome.CDS.2022,group02670
TBepi2754.genome.CDS.2023,group00671
TBepi2754.genome.CDS.2020,group00691
TBepi2754.genome.CDS.2021,group00311
TBepi2754.genome.CDS.784,group01189
TBepi2754.genome.CDS.785,group01095
TBepi2754.genome.CDS.2152,group00596
TBepi2754.genome.CDS.2153,group00734
TBepi2754.genome.CDS.2150,group03234
TBepi2754.genome.CDS.2151,group00579
TBepi2754.genome.CDS.2157,group00374
TBepi2754.genome.CDS.2154,group00689
TBepi2754.genome.CDS.2155,group00521
TBepi2754.genome.CDS.2158,group00393
TBepi2754.genome.CDS.2159,group03479
TBepi2754.genome.CDS.495,group12095
TBepi2754.genome.CDS.361,group01013
TBepi2754.genome.CDS.2778,group00103
TBepi2754.genome.CDS.2779,group00209
TBepi2754.genome.CDS.2772,group00074
TBepi2754.genome.CDS.2773,group00802
TBepi2754.genome.CDS.2770,group00285
TBepi2754.genome.CDS.2771,group00894
TBepi2754.genome.CDS.2777,group00087
TBepi2754.genome.CDS.2774,group00947
TBepi2754.genome.CDS.2775,group00039
TBepi2754.genome.CDS.2376,group00650
TBepi2754.genome.CDS.2377,group01089
TBepi2754.genome.CDS.2374,group01145
TBepi2754.genome.CDS.2375,group02608
TBepi2754.genome.CDS.2372,group03404
TBepi2754.genome.CDS.2373,group02768
TBepi2754.genome.CDS.2370,group00000
TBepi2754.genome.CDS.2371,group01863
TBepi2754.genome.CDS.2378,group00487
TBepi2754.genome.CDS.2379,group00275
TBepi2754.genome.CDS.2488,group00336
TBepi2754.genome.CDS.2489,group00040
TBepi2754.genome.CDS.2480,group01035
TBepi2754.genome.CDS.2481,group00975
TBepi2754.genome.CDS.2482,group00849
TBepi2754.genome.CDS.2483,group01034
TBepi2754.genome.CDS.2484,group00626
TBepi2754.genome.CDS.2485,group00772
TBepi2754.genome.CDS.2486,group00601
TBepi2754.genome.CDS.2487,group00228
TBepi2754.genome.CDS.564,group01968
TBepi2754.genome.CDS.2578,group00276
TBepi2754.genome.CDS.2579,group00677
TBepi2754.genome.CDS.2574,group00189
TBepi2754.genome.CDS.2575,group00047
TBepi2754.genome.CDS.2576,group00068
TBepi2754.genome.CDS.2570,group00143
TBepi2754.genome.CDS.2571,group00571
TBepi2754.genome.CDS.2572,group00456
TBepi2754.genome.CDS.2573,group00476
TBepi2754.genome.CDS.765,group01028
TBepi2754.genome.CDS.1330,group05023
TBepi2754.genome.CDS.1841,group00030
TBepi2754.genome.CDS.1840,group00468
TBepi2754.genome.CDS.1843,group00766
TBepi2754.genome.CDS.1842,group00044
TBepi2754.genome.CDS.1845,group00429
TBepi2754.genome.CDS.1844,group00260
TBepi2754.genome.CDS.1847,group00222
TBepi2754.genome.CDS.1598,group00924
TBepi2754.genome.CDS.1597,group00018
TBepi2754.genome.CDS.1596,group00702
TBepi2754.genome.CDS.1595,group00017
TBepi2754.genome.CDS.1594,group00042
TBepi2754.genome.CDS.1593,group00467
TBepi2754.genome.CDS.1592,group01120
TBepi2754.genome.CDS.1591,group00746
TBepi2754.genome.CDS.1590,group00745
TBepi2754.genome.CDS.1689,group00261
TBepi2754.genome.CDS.1688,group00599
TBepi2754.genome.CDS.1939,group01602
TBepi2754.genome.CDS.1938,group12096
TBepi2754.genome.CDS.1935,group00347
TBepi2754.genome.CDS.1934,group00346
TBepi2754.genome.CDS.1937,group00658
TBepi2754.genome.CDS.1936,group02010
TBepi2754.genome.CDS.1931,group01080
TBepi2754.genome.CDS.1930,group02237
TBepi2754.genome.CDS.1685,group00235
TBepi2754.genome.CDS.1932,group01494
TBepi2754.genome.CDS.1119,group01359
TBepi2754.genome.CDS.1449,group00304
TBepi2754.genome.CDS.1448,group00422
TBepi2754.genome.CDS.1445,group01298
TBepi2754.genome.CDS.1447,group00530
TBepi2754.genome.CDS.1446,group01896
TBepi2754.genome.CDS.1441,group00002
TBepi2754.genome.CDS.1440,group00635
TBepi2754.genome.CDS.1443,group00001
TBepi2754.genome.CDS.2013,group00062
TBepi2754.genome.CDS.2012,group00097
TBepi2754.genome.CDS.2011,group00098
TBepi2754.genome.CDS.2010,group00122
TBepi2754.genome.CDS.2017,group01012
TBepi2754.genome.CDS.2016,group00397
TBepi2754.genome.CDS.2015,group12100
TBepi2754.genome.CDS.2014,group00072
TBepi2754.genome.CDS.2019,group00871
TBepi2754.genome.CDS.2018,group00752
TBepi2754.genome.CDS.158,group01031
TBepi2754.genome.CDS.2167,group00794
TBepi2754.genome.CDS.2166,group12103
TBepi2754.genome.CDS.2165,group00402
TBepi2754.genome.CDS.2164,group12104
TBepi2754.genome.CDS.2163,group00573
TBepi2754.genome.CDS.2162,group00660
TBepi2754.genome.CDS.2161,group00605
TBepi2754.genome.CDS.2160,group02042
TBepi2754.genome.CDS.800,group05048
TBepi2754.genome.CDS.2169,group00001
TBepi2754.genome.CDS.2168,group00496
TBepi2754.genome.CDS.2749,group04019
TBepi2754.genome.CDS.2748,group05042
TBepi2754.genome.CDS.2747,group05041
TBepi2754.genome.CDS.2746,group05040
TBepi2754.genome.CDS.2745,group05039
TBepi2754.genome.CDS.2744,group00138
TBepi2754.genome.CDS.2743,group02483
TBepi2754.genome.CDS.2742,group01302
TBepi2754.genome.CDS.2741,group03247
TBepi2754.genome.CDS.2740,group02083
TBepi2754.genome.CDS.2349,group00046
TBepi2754.genome.CDS.2348,group01300
TBepi2754.genome.CDS.2343,group01291
TBepi2754.genome.CDS.2342,group03472
TBepi2754.genome.CDS.2341,group02808
TBepi2754.genome.CDS.2340,group01225
TBepi2754.genome.CDS.2347,group00510
TBepi2754.genome.CDS.2346,group01390
TBepi2754.genome.CDS.2345,group02240
TBepi2754.genome.CDS.2344,group02084
TBepi2754.genome.CDS.2581,group00865
TBepi2754.genome.CDS.2580,group00999
TBepi2754.genome.CDS.2583,group00370
TBepi2754.genome.CDS.2582,group00277
TBepi2754.genome.CDS.2585,group00025
TBepi2754.genome.CDS.2587,group00353
TBepi2754.genome.CDS.2586,group00308
TBepi2754.genome.CDS.2589,group01066
TBepi2754.genome.CDS.2588,group00574
TBepi2754.genome.CDS.1340,group01678
TBepi2754.genome.CDS.1216,group05022
TBepi2754.genome.CDS.1580,group00903
TBepi2754.genome.CDS.1853,group01852
TBepi2754.genome.CDS.1582,group00303
TBepi2754.genome.CDS.1583,group00351
TBepi2754.genome.CDS.1584,group00428
TBepi2754.genome.CDS.1857,group02704
TBepi2754.genome.CDS.1854,group01858
TBepi2754.genome.CDS.1855,group00536
TBepi2754.genome.CDS.1588,group00199
TBepi2754.genome.CDS.1589,group00577
TBepi2754.genome.CDS.1858,group03326
TBepi2754.genome.CDS.1859,group01435
TBepi2754.genome.CDS.1698,group00480
TBepi2754.genome.CDS.1699,group00831
TBepi2754.genome.CDS.1928,group01110
TBepi2754.genome.CDS.1929,group01050
TBepi2754.genome.CDS.1926,group00339
TBepi2754.genome.CDS.1927,group01134
TBepi2754.genome.CDS.1696,group00323
TBepi2754.genome.CDS.1697,group00138
TBepi2754.genome.CDS.1690,group00031
TBepi2754.genome.CDS.1691,group00405
TBepi2754.genome.CDS.1692,group00990
TBepi2754.genome.CDS.1693,group00499
TBepi2754.genome.CDS.1458,group00588
TBepi2754.genome.CDS.1459,group00423
TBepi2754.genome.CDS.1456,group00466
TBepi2754.genome.CDS.1457,group00741
TBepi2754.genome.CDS.1454,group00465
TBepi2754.genome.CDS.1455,group00447
TBepi2754.genome.CDS.1452,group01179
TBepi2754.genome.CDS.1453,group00008
TBepi2754.genome.CDS.1450,group00344
TBepi2754.genome.CDS.1451,group00446
TBepi2754.genome.CDS.2004,group00708
TBepi2754.genome.CDS.2005,group00244
TBepi2754.genome.CDS.2006,group01005
TBepi2754.genome.CDS.2007,group00145
TBepi2754.genome.CDS.2000,group00088
TBepi2754.genome.CDS.1831,group00216
TBepi2754.genome.CDS.2002,group00458
TBepi2754.genome.CDS.2003,group00312
TBepi2754.genome.CDS.2008,group00172
TBepi2754.genome.CDS.2009,group00115
TBepi2754.genome.CDS.1661,group00410
TBepi2754.genome.CDS.1912,group00720
TBepi2754.genome.CDS.1911,group00519
TBepi2754.genome.CDS.1662,group00333
TBepi2754.genome.CDS.1917,group00445
TBepi2754.genome.CDS.1916,group00268
TBepi2754.genome.CDS.1667,group01010
TBepi2754.genome.CDS.1666,group00439
TBepi2754.genome.CDS.2178,group01462
TBepi2754.genome.CDS.2179,group00867
TBepi2754.genome.CDS.2170,group00697
TBepi2754.genome.CDS.2171,group00657
TBepi2754.genome.CDS.2172,group00136
TBepi2754.genome.CDS.2173,group00381
