TBepi4163.genome.CDS.1649,group05829
TBepi4163.genome.CDS.1967,group04065
TBepi4163.genome.CDS.1968,group04066
TBepi4163.genome.CDS.1969,group01254
TBepi4163.genome.CDS.1142,group01882
TBepi4163.genome.CDS.1143,group05805
TBepi4163.genome.CDS.1144,group05804
TBepi4163.genome.CDS.1145,group03881
TBepi4163.genome.CDS.1384,group01414
TBepi4163.genome.CDS.1385,group02552
TBepi4163.genome.CDS.1386,group01966
TBepi4163.genome.CDS.1387,group00778
TBepi4163.genome.CDS.1380,group03166
TBepi4163.genome.CDS.1381,group00861
TBepi4163.genome.CDS.1382,group03279
TBepi4163.genome.CDS.1383,group00639
TBepi4163.genome.CDS.1388,group01368
TBepi4163.genome.CDS.1389,group02301
TBepi4163.genome.CDS.2543,group01036
TBepi4163.genome.CDS.2542,group00861
TBepi4163.genome.CDS.2541,group02283
TBepi4163.genome.CDS.2540,group02686
TBepi4163.genome.CDS.2547,group01024
TBepi4163.genome.CDS.2546,group01053
TBepi4163.genome.CDS.2545,group00043
TBepi4163.genome.CDS.2544,group02269
TBepi4163.genome.CDS.598,group05179
TBepi4163.genome.CDS.2549,group00207
TBepi4163.genome.CDS.2548,group01984
TBepi4163.genome.CDS.1568,group00248
TBepi4163.genome.CDS.1569,group00398
TBepi4163.genome.CDS.1564,group00252
TBepi4163.genome.CDS.1565,group00376
TBepi4163.genome.CDS.1566,group00526
TBepi4163.genome.CDS.1567,group05102
TBepi4163.genome.CDS.1560,group00341
TBepi4163.genome.CDS.1561,group01654
TBepi4163.genome.CDS.1562,group00885
TBepi4163.genome.CDS.1563,group00366
TBepi4163.genome.CDS.2495,group01262
TBepi4163.genome.CDS.2494,group00731
TBepi4163.genome.CDS.2497,group00168
TBepi4163.genome.CDS.2496,group00078
TBepi4163.genome.CDS.2491,group01613
TBepi4163.genome.CDS.2490,group01690
TBepi4163.genome.CDS.2493,group01333
TBepi4163.genome.CDS.2492,group01410
TBepi4163.genome.CDS.1362,group00042
TBepi4163.genome.CDS.1363,group03919
TBepi4163.genome.CDS.1360,group00105
TBepi4163.genome.CDS.1361,group01272
TBepi4163.genome.CDS.2499,group00944
TBepi4163.genome.CDS.1367,group01886
TBepi4163.genome.CDS.1364,group02444
TBepi4163.genome.CDS.1365,group03242
TBepi4163.genome.CDS.913,group00387
TBepi4163.genome.CDS.1779,group00299
TBepi4163.genome.CDS.1778,group02135
TBepi4163.genome.CDS.1775,group00329
TBepi4163.genome.CDS.1774,group00450
TBepi4163.genome.CDS.1777,group00773
TBepi4163.genome.CDS.1776,group00569
TBepi4163.genome.CDS.1771,group05112
TBepi4163.genome.CDS.1770,group01997
TBepi4163.genome.CDS.1773,group00204
TBepi4163.genome.CDS.1772,group03509
TBepi4163.genome.CDS.2039,group00071
TBepi4163.genome.CDS.2038,group00256
TBepi4163.genome.CDS.2037,group05766
TBepi4163.genome.CDS.2036,group05767
TBepi4163.genome.CDS.2035,group01217
TBepi4163.genome.CDS.2034,group00000
TBepi4163.genome.CDS.2033,group01783
TBepi4163.genome.CDS.2032,group03774
TBepi4163.genome.CDS.2031,group01986
TBepi4163.genome.CDS.2030,group01550
TBepi4163.genome.CDS.2158,group00209
TBepi4163.genome.CDS.2159,group00103
TBepi4163.genome.CDS.2151,group01472
TBepi4163.genome.CDS.2152,group02353
TBepi4163.genome.CDS.2153,group00553
TBepi4163.genome.CDS.2154,group00904
TBepi4163.genome.CDS.2155,group05779
TBepi4163.genome.CDS.2156,group00008
TBepi4163.genome.CDS.2157,group00171
TBepi4163.genome.CDS.1601,group01293
TBepi4163.genome.CDS.1603,group00505
TBepi4163.genome.CDS.1602,group00320
TBepi4163.genome.CDS.1605,group00234
TBepi4163.genome.CDS.1604,group01047
TBepi4163.genome.CDS.1607,group00741
TBepi4163.genome.CDS.1606,group00588
TBepi4163.genome.CDS.1609,group00447
TBepi4163.genome.CDS.1608,group00466
TBepi4163.genome.CDS.1915,group01837
TBepi4163.genome.CDS.1914,group05123
TBepi4163.genome.CDS.1917,group00299
TBepi4163.genome.CDS.1916,group00740
TBepi4163.genome.CDS.1911,group02937
TBepi4163.genome.CDS.1910,group05122
TBepi4163.genome.CDS.1913,group03092
TBepi4163.genome.CDS.1912,group01540
TBepi4163.genome.CDS.1919,group05124
TBepi4163.genome.CDS.1918,group01107
TBepi4163.genome.CDS.1829,group00523
TBepi4163.genome.CDS.1828,group00457
TBepi4163.genome.CDS.1821,group01196
TBepi4163.genome.CDS.1820,group01223
TBepi4163.genome.CDS.1823,group01594
TBepi4163.genome.CDS.1822,group00712
TBepi4163.genome.CDS.1825,group00926
TBepi4163.genome.CDS.1824,group00767
TBepi4163.genome.CDS.1827,group00282
TBepi4163.genome.CDS.1826,group00724
TBepi4163.genome.CDS.2550,group02247
TBepi4163.genome.CDS.1288,group05090
TBepi4163.genome.CDS.2558,group00771
TBepi4163.genome.CDS.2559,group00557
TBepi4163.genome.CDS.1638,group00695
TBepi4163.genome.CDS.1639,group01323
TBepi4163.genome.CDS.2554,group00643
TBepi4163.genome.CDS.2555,group00669
TBepi4163.genome.CDS.2556,group00801
TBepi4163.genome.CDS.2557,group00666
TBepi4163.genome.CDS.1289,group04045
TBepi4163.genome.CDS.2551,group01282
TBepi4163.genome.CDS.2552,group00613
TBepi4163.genome.CDS.2553,group00793
TBepi4163.genome.CDS.1285,group02711
TBepi4163.genome.CDS.1284,group00199
TBepi4163.genome.CDS.1287,group05089
TBepi4163.genome.CDS.1286,group00791
TBepi4163.genome.CDS.1281,group01492
TBepi4163.genome.CDS.1280,group00013
TBepi4163.genome.CDS.1283,group04046
TBepi4163.genome.CDS.1282,group02019
TBepi4163.genome.CDS.459,group05177
TBepi4163.genome.CDS.2109,group03943
TBepi4163.genome.CDS.1591,group00881
TBepi4163.genome.CDS.1590,group00605
TBepi4163.genome.CDS.1593,group01579
TBepi4163.genome.CDS.2108,group04927
TBepi4163.genome.CDS.1595,group01416
TBepi4163.genome.CDS.1594,group02266
TBepi4163.genome.CDS.1597,group00424
TBepi4163.genome.CDS.1596,group00183
TBepi4163.genome.CDS.1599,group00217
TBepi4163.genome.CDS.1598,group00647
TBepi4163.genome.CDS.2486,group05159
TBepi4163.genome.CDS.2487,group00330
TBepi4163.genome.CDS.2484,group01600
TBepi4163.genome.CDS.2485,group02265
TBepi4163.genome.CDS.2482,group01633
TBepi4163.genome.CDS.2483,group00559
TBepi4163.genome.CDS.2480,group00581
TBepi4163.genome.CDS.2481,group02974
TBepi4163.genome.CDS.1357,group00308
TBepi4163.genome.CDS.1356,group02969
TBepi4163.genome.CDS.1355,group00037
TBepi4163.genome.CDS.1354,group02066
TBepi4163.genome.CDS.1352,group00347
TBepi4163.genome.CDS.1351,group00346
TBepi4163.genome.CDS.2489,group03925
TBepi4163.genome.CDS.1592,group01387
TBepi4163.genome.CDS.288,group05824
TBepi4163.genome.CDS.1768,group00638
TBepi4163.genome.CDS.1769,group03413
TBepi4163.genome.CDS.1766,group00338
TBepi4163.genome.CDS.1767,group05841
TBepi4163.genome.CDS.1764,group00066
TBepi4163.genome.CDS.1765,group00258
TBepi4163.genome.CDS.1762,group00227
TBepi4163.genome.CDS.1763,group00147
TBepi4163.genome.CDS.1760,group01356
TBepi4163.genome.CDS.1761,group01544
TBepi4163.genome.CDS.2020,group05132
TBepi4163.genome.CDS.2021,group00620
TBepi4163.genome.CDS.2022,group03095
TBepi4163.genome.CDS.2023,group00025
TBepi4163.genome.CDS.2024,group00317
TBepi4163.genome.CDS.2025,group01498
TBepi4163.genome.CDS.2026,group00229
TBepi4163.genome.CDS.2027,group02347
TBepi4163.genome.CDS.2028,group00401
TBepi4163.genome.CDS.2029,group00368
TBepi4163.genome.CDS.2129,group00963
TBepi4163.genome.CDS.2128,group00379
TBepi4163.genome.CDS.2127,group00141
TBepi4163.genome.CDS.2126,group04070
TBepi4163.genome.CDS.2121,group02966
TBepi4163.genome.CDS.2120,group05135
TBepi4163.genome.CDS.2123,group02501
TBepi4163.genome.CDS.2122,group02304
TBepi4163.genome.CDS.1612,group03506
TBepi4163.genome.CDS.1613,group05106
TBepi4163.genome.CDS.1610,group00465
TBepi4163.genome.CDS.1611,group00114
TBepi4163.genome.CDS.1616,group01082
TBepi4163.genome.CDS.1617,group05827
TBepi4163.genome.CDS.1614,group01065
TBepi4163.genome.CDS.1618,group01195
TBepi4163.genome.CDS.1619,group02477
TBepi4163.genome.CDS.1906,group03511
TBepi4163.genome.CDS.1907,group02113
TBepi4163.genome.CDS.1904,group01568
TBepi4163.genome.CDS.1905,group04062
TBepi4163.genome.CDS.1902,group00173
TBepi4163.genome.CDS.1903,group03935
TBepi4163.genome.CDS.1900,group03142
TBepi4163.genome.CDS.1901,group00742
TBepi4163.genome.CDS.1908,group00327
TBepi4163.genome.CDS.1909,group01106
TBepi4163.genome.CDS.2231,group00218
TBepi4163.genome.CDS.2230,group00655
TBepi4163.genome.CDS.2233,group00249
TBepi4163.genome.CDS.2232,group00407
TBepi4163.genome.CDS.2235,group00029
TBepi4163.genome.CDS.2234,group00134
TBepi4163.genome.CDS.2237,group00310
TBepi4163.genome.CDS.2236,group00650
TBepi4163.genome.CDS.2239,group00143
TBepi4163.genome.CDS.2238,group02382
TBepi4163.genome.CDS.1838,group00784
TBepi4163.genome.CDS.1839,group04059
TBepi4163.genome.CDS.1832,group02156
TBepi4163.genome.CDS.1833,group00975
TBepi4163.genome.CDS.1830,group00580
TBepi4163.genome.CDS.1831,group00619
TBepi4163.genome.CDS.1836,group00679
TBepi4163.genome.CDS.1837,group00737
TBepi4163.genome.CDS.1834,group05118
TBepi4163.genome.CDS.35,group05834
TBepi4163.genome.CDS.1359,group05769
TBepi4163.genome.CDS.1358,group00889
TBepi4163.genome.CDS.2488,group00508
TBepi4163.genome.CDS.1350,group00345
TBepi4163.genome.CDS.1298,group05826
TBepi4163.genome.CDS.1299,group00251
TBepi4163.genome.CDS.1296,group00274
TBepi4163.genome.CDS.1297,group01630
TBepi4163.genome.CDS.1294,group00273
TBepi4163.genome.CDS.1295,group00309
TBepi4163.genome.CDS.1292,group00181
TBepi4163.genome.CDS.1293,group00208
TBepi4163.genome.CDS.1290,group00027
TBepi4163.genome.CDS.1291,group00957
TBepi4163.genome.CDS.1582,group00777
TBepi4163.genome.CDS.1583,group02667
TBepi4163.genome.CDS.1580,group00777
TBepi4163.genome.CDS.1581,group02964
TBepi4163.genome.CDS.1586,group00022
TBepi4163.genome.CDS.1587,group05104
TBepi4163.genome.CDS.1585,group00117
TBepi4163.genome.CDS.1588,group05105
TBepi4163.genome.CDS.1589,group00660
TBepi4163.genome.CDS.666,group05854
TBepi4163.genome.CDS.840,group03978
TBepi4163.genome.CDS.1340,group00356
TBepi4163.genome.CDS.1341,group01483
TBepi4163.genome.CDS.1342,group01399
TBepi4163.genome.CDS.1343,group01484
TBepi4163.genome.CDS.1344,group05849
TBepi4163.genome.CDS.1345,group01180
TBepi4163.genome.CDS.1346,group01675
TBepi4163.genome.CDS.1347,group00033
TBepi4163.genome.CDS.1348,group00546
TBepi4163.genome.CDS.1928,group03093
TBepi4163.genome.CDS.2212,group01616
TBepi4163.genome.CDS.1922,group02017
TBepi4163.genome.CDS.2589,group00835
TBepi4163.genome.CDS.2588,group00080
TBepi4163.genome.CDS.2587,group00291
TBepi4163.genome.CDS.2586,group00491
TBepi4163.genome.CDS.2585,group02998
TBepi4163.genome.CDS.2193,group00085
TBepi4163.genome.CDS.2583,group00609
TBepi4163.genome.CDS.2582,group00024
TBepi4163.genome.CDS.2581,group05169
TBepi4163.genome.CDS.2580,group00597
TBepi4163.genome.CDS.1753,group01118
TBepi4163.genome.CDS.1752,group03082
TBepi4163.genome.CDS.1751,group00527
TBepi4163.genome.CDS.1750,group02807
TBepi4163.genome.CDS.1757,group00297
TBepi4163.genome.CDS.1756,group00412
TBepi4163.genome.CDS.1755,group00296
TBepi4163.genome.CDS.1754,group03757
TBepi4163.genome.CDS.1759,group00444
TBepi4163.genome.CDS.1758,group05840
TBepi4163.genome.CDS.2637,group00874
TBepi4163.genome.CDS.2055,group00108
TBepi4163.genome.CDS.2054,group00487
TBepi4163.genome.CDS.2057,group00430
TBepi4163.genome.CDS.1509,group01476
TBepi4163.genome.CDS.2051,group01750
TBepi4163.genome.CDS.2050,group02779
TBepi4163.genome.CDS.2053,group02019
TBepi4163.genome.CDS.2052,group02016
TBepi4163.genome.CDS.2059,group00393
TBepi4163.genome.CDS.2058,group00720
TBepi4163.genome.CDS.2138,group03829
TBepi4163.genome.CDS.2139,group03868
TBepi4163.genome.CDS.2136,group05138
TBepi4163.genome.CDS.2137,group05139
TBepi4163.genome.CDS.2134,group05136
TBepi4163.genome.CDS.2135,group05137
TBepi4163.genome.CDS.2133,group00420
TBepi4163.genome.CDS.2130,group01491
TBepi4163.genome.CDS.2131,group01288
TBepi4163.genome.CDS.1506,group04052
TBepi4163.genome.CDS.2638,group00854
TBepi4163.genome.CDS.1627,group05828
TBepi4163.genome.CDS.1626,group01092
TBepi4163.genome.CDS.1625,group00687
TBepi4163.genome.CDS.1624,group00654
TBepi4163.genome.CDS.1623,group03411
TBepi4163.genome.CDS.1622,group01194
TBepi4163.genome.CDS.1621,group00665
TBepi4163.genome.CDS.1620,group02035
TBepi4163.genome.CDS.1628,group04004
TBepi4163.genome.CDS.2222,group00664
TBepi4163.genome.CDS.2223,group00564
TBepi4163.genome.CDS.1939,group00215
TBepi4163.genome.CDS.1938,group00047
TBepi4163.genome.CDS.2226,group00838
TBepi4163.genome.CDS.2227,group05785
TBepi4163.genome.CDS.2224,group01048
TBepi4163.genome.CDS.2225,group00565
TBepi4163.genome.CDS.1933,group00674
TBepi4163.genome.CDS.1932,group01803
TBepi4163.genome.CDS.2228,group05145
TBepi4163.genome.CDS.2229,group00477
TBepi4163.genome.CDS.1937,group02327
TBepi4163.genome.CDS.1936,group05125
TBepi4163.genome.CDS.1935,group02352
TBepi4163.genome.CDS.1934,group01603
TBepi4163.genome.CDS.2281,group00449
TBepi4163.genome.CDS.1718,group00159
TBepi4163.genome.CDS.1809,group00002
TBepi4163.genome.CDS.1808,group03368
TBepi4163.genome.CDS.1807,group00837
TBepi4163.genome.CDS.1806,group01425
TBepi4163.genome.CDS.1805,group00124
TBepi4163.genome.CDS.1804,group00292
TBepi4163.genome.CDS.1803,group00353
TBepi4163.genome.CDS.1802,group01999
TBepi4163.genome.CDS.1801,group01475
TBepi4163.genome.CDS.1800,group05117
TBepi4163.genome.CDS.1951,group00663
TBepi4163.genome.CDS.28,group00220
TBepi4163.genome.CDS.1950,group00682
TBepi4163.genome.CDS.2473,group05801
TBepi4163.genome.CDS.2472,group02033
TBepi4163.genome.CDS.2479,group01877
TBepi4163.genome.CDS.1022,group05794
TBepi4163.genome.CDS.2577,group00354
TBepi4163.genome.CDS.1442,group00433
TBepi4163.genome.CDS.303,group00206
TBepi4163.genome.CDS.1335,group00155
TBepi4163.genome.CDS.1334,group00132
TBepi4163.genome.CDS.1337,group02404
TBepi4163.genome.CDS.1336,group00567
TBepi4163.genome.CDS.1331,group02506
TBepi4163.genome.CDS.1330,group02719
TBepi4163.genome.CDS.1333,group04047
TBepi4163.genome.CDS.1332,group01362
TBepi4163.genome.CDS.1339,group00000
TBepi4163.genome.CDS.1338,group04048
TBepi4163.genome.CDS.2240,group00503
TBepi4163.genome.CDS.1998,group00968
TBepi4163.genome.CDS.2590,group00364
TBepi4163.genome.CDS.2591,group05812
TBepi4163.genome.CDS.2592,group02851
TBepi4163.genome.CDS.2593,group02614
TBepi4163.genome.CDS.2594,group00550
TBepi4163.genome.CDS.2595,group00617
TBepi4163.genome.CDS.2596,group00551
TBepi4163.genome.CDS.2597,group00417
TBepi4163.genome.CDS.2598,group00402
TBepi4163.genome.CDS.2599,group00476
TBepi4163.genome.CDS.1744,group01279
TBepi4163.genome.CDS.1745,group00289
TBepi4163.genome.CDS.1746,group01922
TBepi4163.genome.CDS.1747,group00342
TBepi4163.genome.CDS.1740,group05839
TBepi4163.genome.CDS.1741,group00048
TBepi4163.genome.CDS.1742,group00073
TBepi4163.genome.CDS.1743,group02493
TBepi4163.genome.CDS.1991,group00501
TBepi4163.genome.CDS.1748,group00926
TBepi4163.genome.CDS.1749,group03081
TBepi4163.genome.CDS.2249,group04076
TBepi4163.genome.CDS.2046,group01787
TBepi4163.genome.CDS.2047,group01677
TBepi4163.genome.CDS.2044,group01430
TBepi4163.genome.CDS.2045,group00263
TBepi4163.genome.CDS.2042,group01502
TBepi4163.genome.CDS.2043,group05768
TBepi4163.genome.CDS.2040,group00908
TBepi4163.genome.CDS.2041,group00485
TBepi4163.genome.CDS.2048,group01247
TBepi4163.genome.CDS.2049,group02556
TBepi4163.genome.CDS.2103,group02433
TBepi4163.genome.CDS.2102,group00210
TBepi4163.genome.CDS.2101,group00749
TBepi4163.genome.CDS.2100,group05771
TBepi4163.genome.CDS.2107,group04926
TBepi4163.genome.CDS.2106,group05773
TBepi4163.genome.CDS.2105,group00064
TBepi4163.genome.CDS.2104,group03042
TBepi4163.genome.CDS.1630,group00005
TBepi4163.genome.CDS.1632,group05107
TBepi4163.genome.CDS.1633,group00678
TBepi4163.genome.CDS.1634,group01112
TBepi4163.genome.CDS.1635,group01190
TBepi4163.genome.CDS.1636,group01192
TBepi4163.genome.CDS.1637,group00406
TBepi4163.genome.CDS.2217,group03425
TBepi4163.genome.CDS.2216,group04074
TBepi4163.genome.CDS.2215,group02518
TBepi4163.genome.CDS.2214,group03031
TBepi4163.genome.CDS.2213,group03204
TBepi4163.genome.CDS.1929,group04063
TBepi4163.genome.CDS.2211,group02776
TBepi4163.genome.CDS.2210,group01611
TBepi4163.genome.CDS.1924,group01455
TBepi4163.genome.CDS.1925,group01313
TBepi4163.genome.CDS.1926,group01546
TBepi4163.genome.CDS.1927,group02036
TBepi4163.genome.CDS.1920,group00073
TBepi4163.genome.CDS.1921,group03920
TBepi4163.genome.CDS.2219,group03427
TBepi4163.genome.CDS.2218,group03424
TBepi4163.genome.CDS.1810,group00002
TBepi4163.genome.CDS.1811,group05842
TBepi4163.genome.CDS.1812,group02143
TBepi4163.genome.CDS.1813,group00039
TBepi4163.genome.CDS.1814,group01079
TBepi4163.genome.CDS.1815,group01875
TBepi4163.genome.CDS.1816,group00175
TBepi4163.genome.CDS.1817,group00740
TBepi4163.genome.CDS.1818,group01643
TBepi4163.genome.CDS.1819,group05843
TBepi4163.genome.CDS.2016,group05765
TBepi4163.genome.CDS.2451,group00844
TBepi4163.genome.CDS.2450,group00059
TBepi4163.genome.CDS.2453,group00106
TBepi4163.genome.CDS.2452,group00104
TBepi4163.genome.CDS.2455,group00902
TBepi4163.genome.CDS.2454,group00091
TBepi4163.genome.CDS.2457,group01299
TBepi4163.genome.CDS.2456,group01035
TBepi4163.genome.CDS.2459,group01505
TBepi4163.genome.CDS.2458,group02295
TBepi4163.genome.CDS.867,group04081
TBepi4163.genome.CDS.315,group02291
TBepi4163.genome.CDS.1326,group02736
TBepi4163.genome.CDS.1327,group05093
TBepi4163.genome.CDS.1324,group00408
TBepi4163.genome.CDS.1325,group00388
TBepi4163.genome.CDS.1322,group00272
TBepi4163.genome.CDS.1323,group00380
TBepi4163.genome.CDS.1320,group00950
TBepi4163.genome.CDS.1321,group00443
TBepi4163.genome.CDS.794,group00461
TBepi4163.genome.CDS.1328,group00269
TBepi4163.genome.CDS.1329,group02718
TBepi4163.genome.CDS.1419,group01257
TBepi4163.genome.CDS.2079,group04902
TBepi4163.genome.CDS.2078,group01917
TBepi4163.genome.CDS.2073,group00372
TBepi4163.genome.CDS.2072,group00442
TBepi4163.genome.CDS.2071,group00228
TBepi4163.genome.CDS.2070,group04068
TBepi4163.genome.CDS.2077,group00072
TBepi4163.genome.CDS.2076,group00062
TBepi4163.genome.CDS.2075,group00098
TBepi4163.genome.CDS.2074,group00115
TBepi4163.genome.CDS.2221,group00268
TBepi4163.genome.CDS.2114,group01411
TBepi4163.genome.CDS.2115,group01292
TBepi4163.genome.CDS.2116,group05774
TBepi4163.genome.CDS.2117,group00045
TBepi4163.genome.CDS.2110,group01449
TBepi4163.genome.CDS.2111,group05772
TBepi4163.genome.CDS.2112,group00551
TBepi4163.genome.CDS.2113,group00161
TBepi4163.genome.CDS.1645,group00502
TBepi4163.genome.CDS.1644,group00869
TBepi4163.genome.CDS.1647,group01440
TBepi4163.genome.CDS.1646,group00255
TBepi4163.genome.CDS.1641,group00661
TBepi4163.genome.CDS.2119,group00005
TBepi4163.genome.CDS.1643,group00524
TBepi4163.genome.CDS.1642,group00112
TBepi4163.genome.CDS.1489,group00471
TBepi4163.genome.CDS.1488,group00453
TBepi4163.genome.CDS.1483,group03249
TBepi4163.genome.CDS.1482,group00562
TBepi4163.genome.CDS.1481,group00561
TBepi4163.genome.CDS.1480,group00341
TBepi4163.genome.CDS.1487,group00392
TBepi4163.genome.CDS.1486,group05817
TBepi4163.genome.CDS.1485,group00135
TBepi4163.genome.CDS.1484,group01757
TBepi4163.genome.CDS.2208,group01910
TBepi4163.genome.CDS.2209,group02202
TBepi4163.genome.CDS.2200,group01046
TBepi4163.genome.CDS.2201,group01284
TBepi4163.genome.CDS.2202,group02551
TBepi4163.genome.CDS.2203,group01442
TBepi4163.genome.CDS.2204,group05142
TBepi4163.genome.CDS.2205,group05143
TBepi4163.genome.CDS.2206,group00762
TBepi4163.genome.CDS.2207,group02613
TBepi4163.genome.CDS.1799,group05116
TBepi4163.genome.CDS.1798,group02213
TBepi4163.genome.CDS.1797,group04058
TBepi4163.genome.CDS.1796,group04057
TBepi4163.genome.CDS.1795,group04056
TBepi4163.genome.CDS.1794,group01742
TBepi4163.genome.CDS.1793,group01167
TBepi4163.genome.CDS.1792,group02123
TBepi4163.genome.CDS.1791,group03444
TBepi4163.genome.CDS.1790,group05114
TBepi4163.genome.CDS.1865,group01715
TBepi4163.genome.CDS.1864,group02803
TBepi4163.genome.CDS.1866,group02829
TBepi4163.genome.CDS.1861,group05846
TBepi4163.genome.CDS.1860,group00783
TBepi4163.genome.CDS.1863,group00373
TBepi4163.genome.CDS.1862,group05845
TBepi4163.genome.CDS.1869,group01070
TBepi4163.genome.CDS.1868,group00608
TBepi4163.genome.CDS.1923,group03162
TBepi4163.genome.CDS.2442,group01448
TBepi4163.genome.CDS.2443,group00178
TBepi4163.genome.CDS.1319,group05833
TBepi4163.genome.CDS.1318,group01205
TBepi4163.genome.CDS.2446,group00182
TBepi4163.genome.CDS.2447,group00121
TBepi4163.genome.CDS.2444,group01267
TBepi4163.genome.CDS.2445,group02209
TBepi4163.genome.CDS.1313,group05092
TBepi4163.genome.CDS.1311,group05835
TBepi4163.genome.CDS.1310,group01142
TBepi4163.genome.CDS.1317,group02306
TBepi4163.genome.CDS.1316,group02122
TBepi4163.genome.CDS.1315,group01309
TBepi4163.genome.CDS.1314,group01870
TBepi4163.genome.CDS.631,group05852
TBepi4163.genome.CDS.523,group02981
TBepi4163.genome.CDS.254,group05821
TBepi4163.genome.CDS.1260,group00922
TBepi4163.genome.CDS.2068,group01329
TBepi4163.genome.CDS.2069,group01355
TBepi4163.genome.CDS.2064,group00887
TBepi4163.genome.CDS.2065,group01618
TBepi4163.genome.CDS.2067,group01533
TBepi4163.genome.CDS.2060,group00363
TBepi4163.genome.CDS.2061,group02489
TBepi4163.genome.CDS.2062,group00284
TBepi4163.genome.CDS.2063,group00531
TBepi4163.genome.CDS.1658,group01403
TBepi4163.genome.CDS.1659,group05108
TBepi4163.genome.CDS.1656,group01607
TBepi4163.genome.CDS.1657,group01465
TBepi4163.genome.CDS.1654,group01532
TBepi4163.genome.CDS.1655,group00678
TBepi4163.genome.CDS.1652,group00451
TBepi4163.genome.CDS.1653,group01692
TBepi4163.genome.CDS.1650,group00352
TBepi4163.genome.CDS.1651,group03406
TBepi4163.genome.CDS.1498,group01828
TBepi4163.genome.CDS.1499,group00068
TBepi4163.genome.CDS.1494,group00293
TBepi4163.genome.CDS.1495,group02735
TBepi4163.genome.CDS.1497,group01735
TBepi4163.genome.CDS.1490,group00012
TBepi4163.genome.CDS.1491,group02414
TBepi4163.genome.CDS.1492,group00781
TBepi4163.genome.CDS.1493,group01364
TBepi4163.genome.CDS.2279,group00348
TBepi4163.genome.CDS.2278,group00137
TBepi4163.genome.CDS.2275,group00300
TBepi4163.genome.CDS.2274,group01367
TBepi4163.genome.CDS.2277,group00058
TBepi4163.genome.CDS.2276,group00194
TBepi4163.genome.CDS.2271,group00399
TBepi4163.genome.CDS.2270,group00411
TBepi4163.genome.CDS.2272,group01620
TBepi4163.genome.CDS.1780,group01315
TBepi4163.genome.CDS.1781,group00305
TBepi4163.genome.CDS.1782,group03885
TBepi4163.genome.CDS.1783,group01226
TBepi4163.genome.CDS.1784,group01601
TBepi4163.genome.CDS.1785,group02131
TBepi4163.genome.CDS.1786,group04055
TBepi4163.genome.CDS.1787,group00189
TBepi4163.genome.CDS.1788,group05113
TBepi4163.genome.CDS.1789,group00830
TBepi4163.genome.CDS.73,group00071
TBepi4163.genome.CDS.1876,group00057
TBepi4163.genome.CDS.1877,group00361
TBepi4163.genome.CDS.1874,group03923
TBepi4163.genome.CDS.1875,group05847
TBepi4163.genome.CDS.1872,group00614
TBepi4163.genome.CDS.1873,group05120
TBepi4163.genome.CDS.1870,group01796
TBepi4163.genome.CDS.1871,group00699
TBepi4163.genome.CDS.1878,group00612
TBepi4163.genome.CDS.1879,group01473
TBepi4163.genome.CDS.2301,group00480
TBepi4163.genome.CDS.2300,group00138
TBepi4163.genome.CDS.2303,group00484
TBepi4163.genome.CDS.2302,group01873
TBepi4163.genome.CDS.2305,group01671
TBepi4163.genome.CDS.2304,group00547
TBepi4163.genome.CDS.2306,group05149
TBepi4163.genome.CDS.2309,group05150
TBepi4163.genome.CDS.2308,group01579
TBepi4163.genome.CDS.1129,group00515
TBepi4163.genome.CDS.2477,group01642
TBepi4163.genome.CDS.2476,group02725
TBepi4163.genome.CDS.2475,group05157
TBepi4163.genome.CDS.2474,group00036
TBepi4163.genome.CDS.1308,group00247
TBepi4163.genome.CDS.1309,group01259
TBepi4163.genome.CDS.2471,group00071
TBepi4163.genome.CDS.2470,group02496
TBepi4163.genome.CDS.1304,group05091
TBepi4163.genome.CDS.1305,group00259
TBepi4163.genome.CDS.1306,group02305
TBepi4163.genome.CDS.1307,group01548
TBepi4163.genome.CDS.1301,group05825
TBepi4163.genome.CDS.1302,group00287
TBepi4163.genome.CDS.2478,group02138
TBepi4163.genome.CDS.538,group05848
TBepi4163.genome.CDS.751,group05180
TBepi4163.genome.CDS.1272,group02698
TBepi4163.genome.CDS.1273,group05087
TBepi4163.genome.CDS.1274,group00985
TBepi4163.genome.CDS.1275,group00004
TBepi4163.genome.CDS.1276,group00016
TBepi4163.genome.CDS.1277,group00054
TBepi4163.genome.CDS.1278,group00582
TBepi4163.genome.CDS.1279,group00052
TBepi4163.genome.CDS.2091,group01382
TBepi4163.genome.CDS.2090,group01856
TBepi4163.genome.CDS.2093,group00929
TBepi4163.genome.CDS.2092,group02016
TBepi4163.genome.CDS.2095,group05134
TBepi4163.genome.CDS.2094,group00302
TBepi4163.genome.CDS.2097,group04069
TBepi4163.genome.CDS.2096,group01623
TBepi4163.genome.CDS.2099,group00555
TBepi4163.genome.CDS.2098,group00814
TBepi4163.genome.CDS.2658,group00162
TBepi4163.genome.CDS.2657,group01650
TBepi4163.genome.CDS.2656,group05174
TBepi4163.genome.CDS.2655,group05173
TBepi4163.genome.CDS.2654,group03051
TBepi4163.genome.CDS.2653,group05816
TBepi4163.genome.CDS.2652,group00558
TBepi4163.genome.CDS.2651,group05172
TBepi4163.genome.CDS.2650,group00946
TBepi4163.genome.CDS.1663,group01112
